areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00085195,65.9,30.2,0,3.9
E00085196,36.9,25.4,18.9,18.9
E00085197,59.5,33.6,0.8,6.1
E00085198,26.8,31.5,26.8,15
E00085199,51.1,42.2,1.5,5.2
E00085223,6.9,9.7,62.1,21.4
E00085224,68.3,25.8,0.8,5
E00085225,18.7,26,46,9.3
E00085226,37,22.2,33.3,7.4
E00085227,11.4,12.1,68.9,7.6
E00085228,36.3,38.5,16.3,8.9
E00085229,11.4,21,43.8,23.8
E00085230,24.4,22.9,38.9,13.7
E00085231,9.9,16.8,60.4,12.9
E00085232,33.3,43.2,12.6,10.8
E00085234,20.3,39,22,18.6
E00085235,20,32.3,26.9,20.8
E00085236,33.3,31.5,23.1,12
E00085237,27.7,32.1,30.4,9.8
E00085238,64.8,26.9,1.4,6.9
E00085239,38.7,43.7,4.2,13.4
E00085378,38.6,44.9,3.9,12.6
E00085379,39.3,43.8,5.4,11.6
E00085380,30.1,42.6,6.6,20.6
E00085381,38.7,34.5,8.5,18.3
E00085383,45,45,0.7,9.4
E00085384,34.5,50.9,0,14.5
E00085386,38.5,43.1,8.3,10.1
E00085387,32.9,27.6,26.3,13.2
E00085388,42.3,42.3,6.7,8.7
E00085389,18.5,16,52.1,13.4
E00085390,50.5,32,3.1,14.4
E00085391,40.5,44,6.9,8.6
E00085392,8.6,2.9,86.7,1.9
E00085393,25.2,52.6,3.7,18.5
E00085394,23.8,48.8,1.3,26.3
E00085395,36.2,37.8,7.9,18.1
E00085396,8.3,14.2,68.3,9.2
E00085397,11.5,18.9,61.5,8.2
E00085398,26.9,27.7,23.5,21.8
E00085399,20.5,26.8,42.9,9.8
E00085405,45.6,38.6,0.9,14.9
E00085406,38.5,43.8,1,16.7
E00085407,47,40.2,1.5,11.4
E00085408,42.8,44.1,0.7,12.4
E00085747,2.8,0.9,5.5,90.8
E00085761,43.1,41.7,0.7,14.6
E00085763,34,44.7,3.5,17.7
E00085764,48.8,32.5,1.6,17.1
E00085767,34.8,60,0,5.2
E00085768,35.6,50.8,0,13.6
E00161228,65.9,26.4,0,7.8
E00161229,69.4,28.8,0,1.8
E00161230,57.5,18.6,0,23.9
E00161231,49.5,30.7,2,17.8
E00161232,71.8,20.9,0,7.3
E00161233,49,32,16.3,2.7
E00161234,49.4,34,8,8.6
E00161235,39.3,44,2.7,14
E00161236,36.1,42.1,12,9.8
E00161237,38.9,36.1,8.3,16.7
E00161238,28.8,27.2,3.2,40.8
E00161239,42.1,22.6,20.3,15
E00161240,52.5,32.2,2.5,12.7
E00161241,37.9,37.1,3.6,21.4
E00161242,52.2,40.9,0.9,6.1
E00161243,41.3,33.3,7.9,17.5
E00161244,36.8,41.5,0,21.7
E00161245,49.6,29.6,11.3,9.6
E00161359,49.7,38.5,1.4,10.5
E00161360,42.4,31.6,12,13.9
E00161361,18.5,13.7,61.6,6.2
E00161363,39.5,34.6,16.8,9.2
E00161364,41.7,29.6,12.6,16.1
E00161365,40.3,24.4,21,14.3
E00161366,14,14.7,62.8,8.5
E00161367,42.4,20.8,8,28.8
E00161368,44.1,34.6,0.8,20.5
E00161369,65.5,27.7,0.8,5.9
E00161370,69.8,11.2,6,12.9
E00161371,78.3,18.3,0.8,2.5
E00161373,58.5,23.7,4.2,13.6
E00161374,51.6,31.7,9.5,7.1
E00161375,52.7,25.2,1.5,20.6
E00161566,46.8,26.1,3.6,23.4
E00161567,58.8,26.8,0.7,13.7
E00161568,60.5,25,0,14.5
E00161569,71.6,19.1,2.1,7.1
E00161570,39.9,27.8,1.3,31
E00161571,55.1,26,5.5,13.4
E00161572,41.4,17.2,13.1,28.3
E00161573,59.6,33.3,2.6,4.4
E00161574,61.2,29.5,0.8,8.5
E00161575,70.6,25.4,0,4
E00161576,47.7,31.3,4,17
E00161577,7.1,20.6,65.1,7.1
E00161578,57.2,21.7,1.3,19.7
E00161579,16.5,22.6,45.2,15.7
E00161580,31.2,28.4,39,1.4
E00161581,45.9,38.3,0,15.8
E00161582,45.5,33.3,5.7,15.4
E00161583,56.5,27.4,3.2,12.9
E00161584,61.9,31,0.8,6.3
E00161585,62.2,35.3,0,2.5
E00161586,48.9,27.8,0.8,22.6
E00161631,24.8,42.1,21.1,12
E00161632,50.7,37.1,0.7,11.4
E00161983,44.6,35.7,8,11.6
E00161984,31.4,30.1,25.6,12.8
E00161985,42.9,32,4.1,21.1
E00161990,39.2,47.4,1,12.4
E00161992,18.9,13.6,62.1,5.3
E00161993,9.5,22.6,64.2,3.6
E00161995,27.4,34.5,27.4,10.6
E00161997,29.4,46.1,14.7,9.8
E00161998,44.3,45,1.5,9.2
E00161999,19.8,40.5,34.7,5
E00162000,42.9,40.2,10.6,6.3
E00162001,34.5,38.8,10.8,15.8
E00162002,42.6,35.7,5.4,16.3
E00162003,62.3,32.5,0,5.3
E00162004,34.5,18.7,9.4,37.4
E00172909,27.2,42.4,20.8,9.6
E00188577,45.7,35.5,2.2,16.7
E00188622,77,18,0,4.9
E00188639,10,67.1,20,2.9
E00188656,22.9,29.4,33.9,13.8
E00188661,33.3,36.6,18.7,11.4
E00188663,43.9,42.3,3.3,10.6
