areacd,disability_3a-001,disability_3a-002
E00085195,19.6,80.4
E00085196,18.6,81.4
E00085197,19.9,80.1
E00085198,18.6,81.4
E00085199,14.1,85.9
E00085223,27.8,72.2
E00085224,16.1,83.9
E00085225,27.3,72.7
E00085226,15.2,84.8
E00085227,26.3,73.8
E00085228,17.6,82.4
E00085229,26.6,73.4
E00085230,20,80
E00085231,28.3,71.7
E00085232,16.4,83.6
E00085234,20.4,79.6
E00085235,22.2,77.8
E00085236,19.5,80.5
E00085237,24.9,75.1
E00085238,18.7,81.3
E00085239,14.7,85.3
E00085378,15.7,84.3
E00085379,13.7,86.3
E00085380,15.5,84.5
E00085381,18.1,81.9
E00085383,15.4,84.6
E00085384,17.2,82.8
E00085386,18.6,81.4
E00085387,21.5,78.5
E00085388,15.5,84.5
E00085389,31.3,68.7
E00085390,18,82
E00085391,19.8,80.2
E00085392,28.5,71.5
E00085393,14.1,85.9
E00085394,11.9,88.1
E00085395,14.9,85.1
E00085396,34.8,65.2
E00085397,19.1,80.9
E00085398,23.2,76.8
E00085399,23.6,76.4
E00085405,17.8,82.2
E00085406,15,85
E00085407,12.8,87.2
E00085408,15.9,84.1
E00085747,14.5,85.5
E00085761,14.7,85.3
E00085763,13.7,86.3
E00085764,13.1,86.9
E00085767,10.2,89.8
E00085768,11.1,88.9
E00161228,10.1,89.9
E00161229,13.6,86.4
E00161230,22.5,77.5
E00161231,16.6,83.4
E00161232,19.4,80.6
E00161233,19.7,80.3
E00161234,17,83
E00161235,13.6,86.4
E00161236,14.1,85.9
E00161237,15.2,84.8
E00161238,17.8,82.2
E00161239,21.8,78.2
E00161240,20.1,79.9
E00161241,14.3,85.7
E00161242,16.8,83.2
E00161243,17.3,82.7
E00161244,10,90
E00161245,14.7,85.3
E00161359,14.1,85.9
E00161360,18.5,81.5
E00161361,26.7,73.3
E00161363,18.4,81.6
E00161364,17.3,82.7
E00161365,17.1,82.9
E00161366,21.7,78.3
E00161367,20.3,79.7
E00161368,10.9,89.1
E00161369,10.8,89.2
E00161370,24.5,75.5
E00161371,32.9,67.1
E00161373,15.4,84.6
E00161374,17.8,82.2
E00161375,20.8,79.2
E00161566,10.5,89.5
E00161567,17.4,82.6
E00161568,16.9,83.1
E00161569,17.5,82.5
E00161570,27.5,72.5
E00161571,11.9,88.1
E00161572,24.3,75.7
E00161573,17.9,82.1
E00161574,13.1,86.9
E00161575,14.6,85.4
E00161576,15.4,84.6
E00161577,31.4,68.6
E00161578,18.3,81.7
E00161579,21.9,78.1
E00161580,22.4,77.6
E00161581,10.8,89.2
E00161582,15.4,84.6
E00161583,14.7,85.3
E00161584,13.9,86.1
E00161585,15.9,84.1
E00161586,17.8,82.2
E00161631,15.8,84.2
E00161632,10.9,89.1
E00161983,14.9,85.1
E00161984,15.1,84.9
E00161985,17.4,82.6
E00161990,12.1,87.9
E00161992,26.7,73.3
E00161993,21.4,78.6
E00161995,14.9,85.1
E00161997,14.8,85.2
E00161998,13.5,86.5
E00161999,15.9,84.1
E00162000,17.5,82.5
E00162001,9.2,90.8
E00162002,12.4,87.6
E00162003,15.9,84.1
E00162004,14.2,85.8
E00172909,17.1,82.9
E00188577,17,83
E00188622,21.3,78.8
E00188639,7.8,92.2
E00188656,13.8,86.2
E00188661,14,86
E00188663,8.2,91.8
