areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00085195,1.6,32.6,65.9
E00085196,5.7,28.5,65.9
E00085197,3.8,21.2,75
E00085198,1.6,27.1,71.3
E00085199,2.9,20.6,76.5
E00085223,4.1,45.5,50.3
E00085224,3.3,22.3,74.4
E00085225,7.8,21.6,70.6
E00085226,7.3,19.1,73.6
E00085227,6.7,31.9,61.5
E00085228,12.6,17,70.4
E00085229,6.7,28.6,64.8
E00085230,5.3,36.6,58
E00085231,5,51,44
E00085232,12.8,21.1,66.1
E00085234,12.8,21.4,65.8
E00085235,15.6,24.2,60.2
E00085236,12.8,24.8,62.4
E00085237,14.4,18,67.6
E00085238,10.3,21.9,67.8
E00085239,5.1,19.5,75.4
E00085378,3.8,21.5,74.6
E00085379,2.7,25,72.3
E00085380,10.2,22.6,67.2
E00085381,4.3,28.6,67.1
E00085383,2.7,28.9,68.5
E00085384,10.1,18.3,71.6
E00085386,1.9,35.5,62.6
E00085387,5.2,27.3,67.5
E00085388,7.5,17.9,74.5
E00085389,0,58.5,41.5
E00085390,4.1,23.7,72.2
E00085391,12,25.6,62.4
E00085392,10.2,12,77.8
E00085393,9.7,20.9,69.4
E00085394,6.7,25.8,67.4
E00085395,5.6,22.2,72.2
E00085396,0.8,33.1,66.1
E00085397,7.3,16.1,76.6
E00085398,10.6,27.6,61.8
E00085399,3.5,31,65.5
E00085405,7.2,21.6,71.2
E00085406,7.2,14.4,78.4
E00085407,3.9,29.5,66.7
E00085408,6.7,20.8,72.5
E00085747,6.4,36.4,57.3
E00085761,2.1,15.8,82.2
E00085763,3.5,22.5,73.9
E00085764,7.3,26,66.7
E00085767,5.3,11.5,83.2
E00085768,6.1,21.7,72.2
E00161228,3.7,19.4,76.9
E00161229,2.7,24.3,73
E00161230,3.7,35.8,60.6
E00161231,7.4,20.2,72.3
E00161232,2.7,42.3,55
E00161233,2.7,24.3,73
E00161234,2.4,21.7,75.9
E00161235,2,29.5,68.5
E00161236,4.6,26.9,68.5
E00161237,5.6,23.9,70.4
E00161238,5.6,50.4,44
E00161239,5.3,37.1,57.6
E00161240,6.7,17.6,75.6
E00161241,9.3,20.7,70
E00161242,7.8,19,73.3
E00161243,3.1,30.7,66.1
E00161244,11.3,18.9,69.8
E00161245,9.6,27.2,63.2
E00161359,2.1,24.8,73.1
E00161360,3.2,28.7,68.2
E00161361,0.7,51.4,47.9
E00161363,2.7,30.4,66.8
E00161364,6.3,31.2,62.4
E00161365,3.4,39.7,56.9
E00161366,6.2,41.1,52.7
E00161367,4.8,46.8,48.4
E00161368,3.9,22.7,73.4
E00161369,2.5,26.9,70.6
E00161370,0.9,45.2,53.9
E00161371,0,36.1,63.9
E00161373,2.5,38.1,59.3
E00161374,3.2,24.8,72
E00161375,3.1,43.5,53.4
E00161566,8.1,20.7,71.2
E00161567,5.8,38.3,55.8
E00161568,3.9,35.7,60.4
E00161569,3.6,35.7,60.7
E00161570,2.5,47.8,49.7
E00161571,5.6,27.2,67.2
E00161572,0,65,35
E00161573,3.6,19.1,77.3
E00161574,3.8,39.2,56.9
E00161575,2.4,33.9,63.8
E00161576,10.1,23,66.9
E00161577,3.1,54.3,42.5
E00161578,0.7,51.7,47.7
E00161579,2.6,45.7,51.7
E00161580,5,24.5,70.5
E00161581,3,19.7,77.3
E00161582,4.8,25.4,69.8
E00161583,4.8,36.8,58.4
E00161584,4.8,26.4,68.8
E00161585,4.1,21.5,74.4
E00161586,3,42.5,54.5
E00161631,6.9,20.8,72.3
E00161632,6.4,17.7,75.9
E00161983,10,20,70
E00161984,7.1,20.5,72.4
E00161985,4.7,33.1,62.2
E00161990,4.1,22.2,73.7
E00161992,3.1,22.8,74
E00161993,2.2,28.5,69.3
E00161995,5.5,26.6,67.9
E00161997,2.9,24,73
E00161998,0.8,24.2,75
E00161999,4.1,28.7,67.2
E00162000,3.1,25.5,71.4
E00162001,0.7,37.6,61.7
E00162002,0.8,35.9,63.3
E00162003,0,44.7,55.3
E00162004,5.8,29.8,64.3
E00172909,9.8,18.7,71.5
E00188577,9.9,22.5,67.6
E00188622,1.7,28.8,69.5
E00188639,4.2,8.3,87.5
E00188656,4.9,25.2,69.9
E00188661,4.9,22.8,72.4
E00188663,0.8,21.4,77.8
