areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00068702,10.3,1.6,4.5,79.8,3.7
E00068707,8.9,9.7,6,73.3,2.1
E00068708,9.8,10.3,5.7,72.4,1.8
E00068709,5.6,9.4,7.3,77.7,0
E00068715,6.6,8.1,5.5,77.6,2.2
E00068716,15,6.8,2.8,71.4,4
E00068735,10.3,11.9,5,71.6,1.1
E00068737,6.4,1.6,10.4,78.8,2.8
E00068866,32.8,15.4,8.8,35,8
E00068867,23.5,13.2,3.8,57.9,1.6
E00068869,26.4,11.6,5.2,51.3,5.5
E00068870,28.1,21.2,2.3,43.6,4.8
E00068873,7.2,3.1,6.5,78.5,4.8
E00068874,6.7,2.4,7.4,80.5,3
E00068875,10.5,2.3,7.6,77.6,2
E00068876,16.1,3.9,4.7,73.6,1.6
E00068877,19.3,1.9,6.4,71.2,1.1
E00068878,16.2,4.3,7,69.5,3
E00068879,11.9,3.2,4.3,77.1,3.5
E00068880,9.7,4.7,4.7,78.6,2.3
E00068881,12.6,3.9,4.5,79,0
E00068882,13.4,7.6,7.2,71.8,0
E00068883,21.4,4.3,6,65.9,2.3
E00068884,18.9,22.2,8.1,45.9,4.8
E00068885,23.3,10.9,3.7,60.1,2
E00068886,18.5,24.9,4.5,45.8,6.2
E00068888,61.4,15,2,12.4,9.2
E00068889,31.7,11.8,2.7,48.5,5.3
E00068890,17.8,1.5,5.7,73.9,1.1
E00068891,14.8,0.5,4.9,74.4,5.4
E00068892,7,4.6,2.6,80.8,5
E00068893,17.4,3,3.6,70.7,5.3
E00068894,23,4.2,2.3,66.7,3.8
E00068895,16.2,5.3,6.2,66.7,5.6
E00068896,9.1,2.8,5.2,82.6,0.3
E00068897,11.4,2,5.4,76.7,4.5
E00068898,15.3,9.4,5.6,68.4,1.3
E00068899,31.1,3.6,3.6,52.9,8.9
E00068903,18.4,18.9,4.2,50.8,7.6
E00068904,39.3,18.5,3.7,30.7,7.8
E00068909,23.5,16.4,6,48.5,5.6
E00068910,12.3,17.7,6.4,55.9,7.7
E00068911,20.4,14.5,8.8,53.8,2.5
E00068917,79.4,9.6,1.5,6,3.5
E00068918,89.3,3.7,0.2,5,1.8
E00068919,91.1,3.2,0.7,2.4,2.7
E00068920,88.2,1.6,2.9,4.7,2.7
E00068923,86.9,4.1,1,5.3,2.7
E00068924,80.4,7.4,2,7.4,2.8
E00068925,72.4,8.9,1.6,13.8,3.3
E00068926,93.3,1.8,2,1.6,1.3
E00068927,87.3,4.1,1.1,5.4,2.2
E00068928,91.6,1,1.9,3.8,1.7
E00068936,68.2,12.3,3.5,13.8,2.2
E00068943,72.9,4.5,1.4,18.1,3.1
E00068945,94.1,0.6,1.3,4,0
E00068946,64.3,11.8,4.3,13.2,6.4
E00068947,91.7,2.2,0.2,2.9,3
E00068948,70.6,5.5,5.9,13.8,4.2
E00068952,62.9,12.8,3.6,12,8.6
E00068953,50.4,11.1,3.3,30.7,4.6
E00068954,77.6,4.5,2.1,8.2,7.6
E00068956,75.3,2.9,1.8,15.1,4.9
E00068957,40.6,12.3,5.5,38.3,3.2
E00068958,86.9,0,0.8,3.2,9.1
E00068959,53.4,12.8,7.5,24.8,1.5
E00068960,83.9,0.4,2,9.3,4.4
E00068962,57.9,10.2,5.1,26.9,0
E00068964,68.7,2.5,3.6,19.8,5.5
E00068965,85.2,2.6,0.8,10.6,0.8
E00068966,89.7,0.7,1,1.9,6.8
E00068967,74.4,1.9,2.9,16.3,4.5
