areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00068702,78.5,13.8,7.7
E00068707,81.6,14.5,3.9
E00068708,80.5,14.7,4.9
E00068709,80.6,15.5,3.8
E00068715,80.7,13.7,5.6
E00068716,83.2,11.8,5
E00068735,80.5,13.7,5.7
E00068737,83,12.1,4.9
E00068866,78,14.9,7.2
E00068867,86.2,12.1,1.7
E00068869,86.4,10.1,3.5
E00068870,81.7,13.3,5
E00068873,85.3,9.2,5.5
E00068874,89.2,9.1,1.7
E00068875,90.4,8.6,1
E00068876,88.7,8.6,2.7
E00068877,90.2,8,1.9
E00068878,90.7,8,1.3
E00068879,89,7.2,3.8
E00068880,89.8,9.4,0.8
E00068881,87.4,9.4,3.2
E00068882,87.6,11.4,1
E00068883,86.6,10.1,3.4
E00068884,78.1,14.9,7
E00068885,89.7,7.1,3.1
E00068886,70.5,19.5,10
E00068888,95.7,4.3,0
E00068889,80.7,13.3,6.1
E00068890,84,11,4.9
E00068891,85.7,10.8,3.4
E00068892,81.8,15.6,2.6
E00068893,83.4,13,3.6
E00068894,78.6,17.2,4.2
E00068895,88.9,9.3,1.9
E00068896,88.6,9,2.4
E00068897,90.9,7.1,2
E00068898,90.9,8,1.1
E00068899,86.5,10.6,2.8
E00068903,73.2,16.3,10.5
E00068904,85.4,11.9,2.7
E00068909,86.7,10,3.3
E00068910,55.9,25.9,18.2
E00068911,69.8,21.6,8.6
E00068917,89.1,7.2,3.7
E00068918,87.8,9.9,2.4
E00068919,90.6,6.4,3
E00068920,85.5,10.4,4.1
E00068923,82.7,12.2,5
E00068924,80.7,13.6,5.7
E00068925,60.6,26.6,12.9
E00068926,88.5,8.9,2.5
E00068927,80.5,13.9,5.6
E00068928,88.3,8.6,3.1
E00068936,87.3,9.3,3.3
E00068943,81,13.7,5.2
E00068945,89.1,8.8,2.1
E00068946,76.9,14.6,8.5
E00068947,89.6,7.7,2.7
E00068948,83.9,11.4,4.7
E00068952,82.5,11.3,6.3
E00068953,71.1,18.1,10.8
E00068954,84.2,12.5,3.3
E00068956,79.7,13.2,7
E00068957,79.4,13.4,7.2
E00068958,82.8,10.5,6.7
E00068959,82.7,10.4,6.9
E00068960,80.9,11.2,8
E00068962,71.1,19.9,9
E00068964,80.5,14.5,4.9
E00068965,88.3,8.2,3.5
E00068966,90.6,6.5,2.9
E00068967,83.8,11.4,4.8
E00068968,85.6,10.4,3.9
E00068969,77.6,13.8,8.6
E00068970,91,6.1,2.8
E00068971,77.1,12.1,10.8
E00068972,85.4,9.7,4.9
E00068973,80.2,12.2,7.6
E00068974,88.1,8.8,3.1
E00068975,76.1,15.1,8.8
E00068976,61.8,23.1,15.1
E00068977,82,14.7,3.3
E00068978,85.7,10.4,3.9
E00068979,81.6,12.7,5.6
E00068980,88.3,8.2,3.6
E00068981,83,10.8,6.3
E00068982,75.7,16.3,7.9
E00068983,71.9,21.9,6.3
E00068984,79,15.4,5.6
E00068985,83.8,12.9,3.2
E00068986,84.1,11.9,4
E00068987,72.8,17.7,9.6
E00068988,71.1,16.1,12.8
E00068989,79.9,16.1,4
E00068990,81.7,12.3,6
E00068991,85.7,10.4,3.8
E00068993,80.5,14.5,5
E00068994,81.2,14.5,4.3
E00068995,77.4,16,6.6
E00068996,80.6,12.6,6.8
E00068997,79.1,15.1,5.8
E00068998,79,15.9,5.1
E00068999,71.1,16.5,12.4
E00069001,84.4,13,2.6
E00069002,79.4,12.8,7.8
