areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00068702,44.6,55.4
E00068707,24.8,75.2
E00068708,24.1,75.9
E00068709,24.6,75.4
E00068715,25.6,74.4
E00068716,37.4,62.6
E00068735,25.4,74.6
E00068737,28.9,71.1
E00068866,22.6,77.4
E00068867,1.5,98.5
E00068869,20.2,79.8
E00068870,8,92
E00068873,30.6,69.4
E00068874,26.3,73.7
E00068875,13.4,86.6
E00068876,21.9,78.1
E00068877,19.8,80.2
E00068878,17.5,82.5
E00068879,27.2,72.8
E00068880,20,80
E00068881,13.6,86.4
E00068882,20.3,79.7
E00068883,28.1,71.9
E00068884,14.9,85.1
E00068885,17,83
E00068886,25.4,74.6
E00068888,34.5,65.5
E00068889,16.6,83.4
E00068890,21.8,78.2
E00068891,34.1,65.9
E00068892,26.6,73.4
E00068893,25.1,74.9
E00068894,31.9,68.1
E00068895,12.5,87.5
E00068896,13.7,86.3
E00068897,14.5,85.5
E00068898,16.5,83.5
E00068899,47.1,52.9
E00068903,9,91
E00068904,20.3,79.7
E00068909,20.6,79.4
E00068910,15.1,84.9
E00068911,13.2,86.8
E00068917,60.3,39.7
E00068918,68.4,31.6
E00068919,60.7,39.3
E00068920,59.6,40.4
E00068923,57.8,42.2
E00068924,59.6,40.4
E00068925,54.6,45.4
E00068926,64.6,35.4
E00068927,62.5,37.5
E00068928,60.4,39.6
E00068936,55.1,44.9
E00068943,47,53
E00068945,59.6,40.4
E00068946,55,45
E00068947,64.9,35.1
E00068948,57.8,42.2
E00068952,51.7,48.3
E00068953,49.6,50.4
E00068954,59.4,40.6
E00068956,51.8,48.2
E00068957,42.4,57.6
E00068958,58.8,41.2
E00068959,44.3,55.7
E00068960,59.7,40.3
E00068962,46.6,53.4
E00068964,55.2,44.8
E00068965,57,43
E00068966,63.1,36.9
E00068967,60.9,39.1
E00068968,63.4,36.6
E00068969,43,57
E00068970,54.7,45.3
E00068971,47.8,52.2
E00068972,63.8,36.2
E00068973,50.5,49.5
E00068974,59.9,40.1
E00068975,48.6,51.4
E00068976,21.6,78.4
E00068977,64.8,35.2
E00068978,61.2,38.8
E00068979,61.6,38.4
E00068980,55.7,44.3
E00068981,48.6,51.4
E00068982,35.4,64.6
E00068983,38,62
E00068984,48.7,51.3
E00068985,61.3,38.7
E00068986,58.4,41.6
E00068987,43.1,56.9
E00068988,50.6,49.4
E00068989,60.1,39.9
E00068990,48.8,51.2
E00068991,61.2,38.8
E00068993,59,41
E00068994,60.3,39.7
E00068995,55.8,44.2
E00068996,39.2,60.8
E00068997,57.8,42.2
E00068998,58.3,41.7
E00068999,38.3,61.7
E00069001,56.2,43.8
E00069002,47,53
E00069003,54.7,45.3
E00069004,61.1,38.9
E00069005,64.5,35.5
E00069006,47.5,52.5
E00069007,60.9,39.1
E00069008,63.8,36.2
E00069009,65.7,34.3
E00069010,46.5,53.5
E00069011,55,45
E00069012,50.6,49.4
E00069013,52.8,47.2
E00069014,65.2,34.8
E00069015,57.2,42.8
E00069018,41,59
E00069021,34.3,65.7
E00069022,41.4,58.6
E00069030,32.8,67.2
E00069031,33.8,66.2
E00069040,33.9,66.1
E00069041,26.3,73.7
E00069042,27.8,72.2
E00069092,32.1,67.9
E00069093,27.2,72.8
E00069095,30.9,69.1
E00069096,26.6,73.4
E00069097,14.1,85.9
E00069098,41.7,58.3
E00069099,32.9,67.1
E00069100,31.3,68.7
E00069102,31.1,68.9
E00069103,31.3,68.7
