areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00068702,81.7,0.8,17.5
E00068707,77.3,1,21.7
E00068708,76.3,2.3,21.3
E00068709,80.9,2.3,16.7
E00068715,83,3.3,13.7
E00068716,80.4,2.8,16.9
E00068735,80.7,0.8,18.5
E00068737,83.6,3.6,12.8
E00068866,57.8,5.2,37
E00068867,68.8,4,27.2
E00068869,62.1,5.5,32.4
E00068870,64.2,3.2,32.6
E00068873,80,5.4,14.6
E00068874,81.7,3.4,14.9
E00068875,83.8,1.3,14.9
E00068876,80,3.1,16.9
E00068877,68.6,3.8,27.7
E00068878,82.3,4.7,13
E00068879,83.3,4.8,11.8
E00068880,83.7,2.3,14
E00068881,81.8,3.9,14.3
E00068882,81.3,2.8,15.9
E00068883,73.7,7.3,19
E00068884,68.2,3.3,28.5
E00068885,51.1,4.9,44
E00068886,74.5,1,24.6
E00068888,31.6,7.2,61.2
E00068889,66.3,4.6,29.1
E00068890,83.9,1.5,14.6
E00068891,79.6,4,16.4
E00068892,80.2,5.3,14.5
E00068893,75.9,4.6,19.5
E00068894,71.9,6.8,21.3
E00068895,71.4,5.7,23
E00068896,85.8,4.2,10.1
E00068897,83.1,2.5,14.4
E00068898,78.8,4.2,17
E00068899,76.2,7.1,16.7
E00068903,63.4,2.9,33.7
E00068904,55.8,2.9,41.4
E00068909,66.3,4.4,29.3
E00068910,78.2,2.3,19.5
E00068911,79.7,0.3,19.9
E00068917,41.2,3.7,55.1
E00068918,39.6,1.5,59
E00068919,41.6,3.5,54.9
E00068920,62.6,2.9,34.6
E00068923,62.4,3.1,34.5
E00068924,37.4,3.4,59.1
E00068925,53.1,2.1,44.9
E00068926,42.3,6.5,51.2
E00068927,67,3.1,29.9
E00068928,58.7,2.3,39
E00068936,42.4,2,55.6
E00068943,64.2,0.5,35.3
E00068945,44.4,1.7,53.9
E00068946,60.5,3.9,35.6
E00068947,48.1,0.8,51.1
E00068948,65,1.7,33.3
E00068952,76,2,22
E00068953,70.7,0.7,28.6
E00068954,73,2.5,24.5
E00068956,73.2,3.1,23.6
E00068957,79.4,2,18.6
E00068958,54.9,2.2,43
E00068959,71.6,5.7,22.8
E00068960,70.8,2.8,26.4
E00068962,71.4,2.4,26.2
E00068964,55.9,0.8,43.3
E00068965,51.6,3.2,45.2
E00068966,36.1,1.4,62.6
E00068967,63,0.6,36.4
E00068968,79.4,4.5,16.2
E00068969,76.2,7.3,16.6
E00068970,48.8,5.9,45.3
E00068971,70.2,2,27.8
E00068972,51.7,2.8,45.5
E00068973,69,2.1,28.9
E00068974,69.2,4.1,26.7
E00068975,79,1.8,19.1
E00068976,75.3,2.7,22
E00068977,80.2,4.2,15.6
E00068978,79.3,5.1,15.6
E00068979,76.5,2.8,20.7
E00068980,72.9,2.1,25
E00068981,80.4,2.3,17.3
E00068982,73.6,3.3,23
E00068983,79.7,3,17.3
E00068984,86.1,6.8,7.1
E00068985,89.1,4.2,6.7
E00068986,88.3,1.5,10.2
E00068987,88,3.1,8.9
E00068988,85.8,1,13.3
E00068989,87.9,2.1,10
E00068990,80.4,4.7,14.9
E00068991,86,4.1,9.9
E00068993,89.6,3.8,6.5
E00068994,88.8,1.5,9.7
E00068995,86.5,2.8,10.7
E00068996,80.4,4.3,15.3
E00068997,87.4,2.3,10.3
E00068998,82.5,4,13.4
E00068999,80.2,1.2,18.5
E00069001,80.8,1.8,17.4
E00069002,87.6,0.8,11.6
E00069003,82,3.9,14.1
E00069004,82.4,3.9,13.7
E00069005,88,3.3,8.7
E00069006,85.8,3.4,10.8
E00069007,88.5,4,7.5
E00069008,85.5,3.6,10.9
E00069009,87.3,4.2,8.5
E00069010,85.1,4.8,10.1
E00069011,84.3,0.5,15.2
E00069012,73.9,5.8,20.2
E00069013,83.2,2.8,14
E00069014,91.9,2,6.1
E00069015,88.3,1.2,10.5
E00069018,84.7,0.5,14.7
E00069021,92,0.5,7.5
E00069022,90.8,2.4,6.8
E00069030,85.4,1,13.6
E00069031,84.5,1.9,13.6
E00069040,91.6,0.3,8.1
E00069041,83.1,2.6,14.3
E00069042,90.9,0,9.1
E00069092,85.5,3.5,11
E00069093,86.7,2.5,10.8
E00069095,85.5,1,13.5
E00069096,75.2,2,22.8
E00069097,78.1,2.6,19.3
E00069098,82,2,15.9
E00069099,81.1,0,18.9
E00069100,83.7,2.1,14.2
E00069102,78.8,1.6,19.6
E00069103,74.7,3.6,21.8
E00069104,86.9,1.8,11.3
E00069105,83.1,0.8,16.2
E00069106,90.3,0,9.7
E00069107,90.7,1,8.4
E00069108,90.6,0.7,8.7
E00069109,90.1,0,9.9
E00069110,90.6,2.4,7
E00069111,88.9,0.3,10.8
E00069115,69.5,1,29.5
E00069116,72,2.9,25.1
E00069117,81.6,4.4,14
E00069118,75.2,4,20.9
E00069119,73,2.8,24.2
E00069120,78.8,3.2,18
E00069121,74.8,3.2,22
E00069122,77.6,4.7,17.7
E00069123,84.4,3.4,12.3
E00069157,70.6,3.9,25.5
E00069162,90.4,4.1,5.5
E00069163,83.5,6.6,9.9
E00069164,85.7,1.2,13
E00069165,89.4,4.7,5.9
E00069166,89.3,4.2,6.5
E00069167,89.1,5.3,5.6
E00069168,92.1,2.8,5.1
E00069169,91.5,1.9,6.6
E00069170,90,1.7,8.3
E00069171,85.6,1.9,12.5
E00069172,89.9,2.6,7.5
E00069173,86.9,1.7,11.5
E00069174,86,2.7,11.3
E00069175,78.7,4.5,16.7
E00069177,80.3,4.8,14.9
E00069178,74.7,2,23.3
E00069179,75.3,3.8,20.9
E00069180,82.2,2.6,15.2
E00069181,85.8,3.9,10.3
E00069182,81.9,1.1,17
E00069183,86,3.7,10.3
E00069184,90.6,0,9.4
E00069185,86.1,3.8,10.1
E00069186,88.9,3.6,7.5
E00069187,92.1,2,5.9
E00069188,87.4,4.1,8.5
E00069189,86.1,3.7,10.1
E00069190,90.4,4.2,5.4
E00069191,85.8,3,11.2
E00069192,90.6,2.8,6.6
E00069193,89.3,2.3,8.3
E00069194,83.7,2.2,14.1
E00069195,81.5,2.9,15.7
E00069196,90.6,5.8,3.6
E00069197,92.8,1.2,6.1
E00069198,90,2.8,7.2
E00069199,89,2.5,8.5
E00069200,80.6,5.9,13.5
E00069201,86.9,2,11.1
E00069202,82.1,4.5,13.4
E00069204,77.9,4.7,17.4
E00069205,89.4,1.8,8.9
E00069206,82.1,2.9,15
E00069207,73.4,2.2,24.3
E00069208,85.2,3.5,11.3
E00069209,69.9,4.7,25.3
E00069210,87.5,3.3,9.2
E00069211,75.5,0.6,23.9
E00069212,83,8.7,8.3
E00069213,82.6,4.1,13.3
E00069344,83.7,2,14.3
E00069345,57.7,1.7,40.6
E00069346,66.2,3.6,30.2
E00069347,66.5,0.8,32.7
E00069348,73.2,3.4,23.4
E00069349,62.5,2.3,35.2
E00069350,74.5,1.1,24.5
E00069351,49.2,3.6,47.2
E00069352,72.2,2,25.8
E00069353,68.6,3.1,28.3
E00069355,62.7,2.7,34.6
E00069356,67,5.9,27.1
E00069357,72,4.1,23.9
E00069358,49.8,2.4,47.8
E00069359,69.3,5.6,25.1
E00069361,61.9,4.5,33.6
E00069362,56.2,3.3,40.5
E00069363,74.3,3.5,22.2
E00069365,66.9,3.2,30
E00069367,70.7,4.2,25.1
E00069368,74.3,1.3,24.4
E00069369,62.3,1.2,36.4
E00069370,76.8,2.9,20.3
E00069371,60.6,4,35.5
E00069372,71.3,6.8,21.9
E00069373,81.2,5.3,13.5
E00069374,78.4,1.6,20
E00069375,70.6,1.6,27.8
E00069376,76.8,1.8,21.5
E00069377,52.1,1.3,46.7
E00069378,64.5,2.3,33.2
E00069379,60.2,2.4,37.5
E00069380,72.6,1.8,25.5
E00069381,78.8,2.6,18.6
E00069383,64.1,4.2,31.7
E00069384,59.8,3.7,36.5
E00069385,84.1,2.4,13.5
E00069386,80.8,1.6,17.6
E00069387,79.6,2.2,18.3
E00069388,65.4,4.7,29.9
E00069389,85.3,2.2,12.5
E00069390,68.2,1.4,30.4
E00069391,58.3,3.5,38.2
E00069394,66.2,5.2,28.5
E00069395,63.6,4.3,32.1
E00069397,57.8,3.4,38.8
E00069398,60,4.7,35.3
E00069399,57.7,0,42.3
E00069401,57.1,3.2,39.7
