areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00068702,98.1,0.9,0.9
E00068707,73.9,26.1,0
E00068708,73.1,26.9,0
E00068709,85.3,14.7,0
E00068715,73.2,26.1,0.7
E00068716,87.3,12.7,0
E00068735,80,20,0
E00068737,82.2,17.8,0
E00068866,26.9,73.1,0
E00068867,2.2,97.8,0
E00068869,40.9,58.4,0.7
E00068870,10.4,89.6,0
E00068873,39.3,60.7,0
E00068874,96.3,3,0.7
E00068875,96.6,3.4,0
E00068876,96.3,3.7,0
E00068877,93.8,6.3,0
E00068878,71.1,28.9,0
E00068879,77.5,22.5,0
E00068880,89.7,10.3,0
E00068881,85.1,14.9,0
E00068882,87.8,12.2,0
E00068883,99.1,0.9,0
E00068884,16.7,83.3,0
E00068885,90.2,9.8,0
E00068886,74.2,25.8,0
E00068888,0.7,99.3,0
E00068889,51.7,48.3,0
E00068890,51.8,48.2,0
E00068891,31.1,67.9,0.9
E00068892,80.9,19.1,0
E00068893,50.3,49.7,0
E00068894,37.2,62.8,0
E00068895,67.5,32.5,0
E00068896,89.2,10.8,0
E00068897,90.8,9.2,0
E00068898,70.7,28.6,0.7
E00068899,96.9,3.1,0
E00068903,0.4,99.6,0
E00068904,12.9,86.6,0.5
E00068909,51.6,48.4,0
E00068910,2.3,97.7,0
E00068911,7.4,92.6,0
E00068917,39.9,60.1,0
E00068918,91.8,8.2,0
E00068919,88.4,11.6,0
E00068920,81.5,18.5,0
E00068923,77.8,22.2,0
E00068924,45.5,54.5,0
E00068925,9.5,90.5,0
E00068926,74.3,25.7,0
E00068927,73.9,26.1,0
E00068928,86.6,12.6,0.8
E00068936,80.6,18.2,1.2
E00068943,60.6,39.4,0
E00068945,97.5,2.5,0
E00068946,37.9,62.1,0
E00068947,82,18,0
E00068948,75.4,24.6,0
E00068952,92.9,7.1,0
E00068953,57.6,42.4,0
E00068954,98.5,1.5,0
E00068956,98.2,1.8,0
E00068957,97.2,2.8,0
E00068958,82.6,17.4,0
E00068959,56.1,43.9,0
E00068960,97.5,2.5,0
E00068962,17.8,82.2,0
E00068964,50.4,49.6,0
E00068965,93.1,6.9,0
E00068966,64.6,35.4,0
E00068967,96.3,3.7,0
E00068968,100,0,0
E00068969,96.6,3.4,0
E00068970,88.5,10.7,0.8
E00068971,100,0,0
E00068972,75,25,0
E00068973,65.9,34.1,0
E00068974,98.7,0,1.3
E00068975,61.5,38.5,0
E00068976,3.8,96.2,0
E00068977,100,0,0
E00068978,97.8,2.2,0
E00068979,98.9,1.1,0
E00068980,94.9,5.1,0
E00068981,99.2,0.8,0
E00068982,68.3,31.7,0
E00068983,25.4,74.6,0
E00068984,98.2,1.8,0
E00068985,100,0,0
E00068986,95.9,3.4,0.7
E00068987,87.5,12.5,0
E00068988,82.4,17.6,0
E00068989,99.2,0.8,0
E00068990,87.1,12.9,0
E00068991,93.5,6.5,0
E00068993,100,0,0
E00068994,100,0,0
E00068995,100,0,0
E00068996,77.2,22.8,0
E00068997,100,0,0
E00068998,100,0,0
E00068999,50,50,0
E00069001,96.2,3.8,0
E00069002,98.6,1.4,0
E00069003,100,0,0
E00069004,100,0,0
E00069005,99.1,0.9,0
E00069006,81,19,0
E00069007,99.1,0,0.9
E00069008,92.1,7.9,0
E00069009,74.6,25.4,0
E00069010,37,63,0
E00069011,98.8,1.2,0
E00069012,82.8,17.2,0
E00069013,93,7,0
E00069014,99.1,0.9,0
E00069015,100,0,0
E00069018,96.1,3.9,0
E00069021,87.7,12.3,0
E00069022,93,7,0
E00069030,100,0,0
E00069031,100,0,0
E00069040,80.6,19.4,0
E00069041,87.6,12.4,0
E00069042,91.7,8.3,0
E00069092,96.8,3.2,0
E00069093,95.8,4.2,0
E00069095,85.8,14.2,0
E00069096,91.8,8.2,0
E00069097,59.6,40.4,0
E00069098,98.5,1.5,0
E00069099,82,18,0
E00069100,79.9,20.1,0
E00069102,74.8,25.2,0
E00069103,68.4,31.6,0
E00069104,95.1,4.9,0
E00069105,99.2,0.8,0
E00069106,88.3,11.7,0
E00069107,100,0,0
E00069108,85,15,0
E00069109,100,0,0
E00069110,92.3,7.7,0
E00069111,99.2,0.8,0
E00069115,47.4,52.6,0
E00069116,83.3,16,0.6
E00069117,89.9,10.1,0
E00069118,58.5,41.5,0
E00069119,58.4,41.6,0
E00069120,45.9,54.1,0
E00069121,73.1,26.9,0
E00069122,100,0,0
E00069123,94.6,5.4,0
E00069157,90.3,9.7,0
E00069162,41.1,58.9,0
E00069163,93.9,6.1,0
E00069164,49.3,50.7,0
E00069165,73.8,26.2,0
E00069166,99.3,0.7,0
E00069167,81.2,18.8,0
E00069168,94,6,0
E00069169,100,0,0
E00069170,98.5,1.5,0
E00069171,97.6,2.4,0
E00069172,100,0,0
E00069173,100,0,0
E00069174,100,0,0
E00069175,97.2,2.8,0
E00069177,99.3,0.7,0
E00069178,8,92,0
E00069179,20.2,79.8,0
E00069180,84.7,15.3,0
E00069181,99.2,0.8,0
E00069182,87.9,12.1,0
E00069183,100,0,0
E00069184,51.1,48.9,0
E00069185,100,0,0
E00069186,88.5,11.5,0
E00069187,81.4,18.6,0
E00069188,70,30,0
E00069189,76.8,23.2,0
E00069190,93.4,6.6,0
E00069191,99.1,0.9,0
E00069192,91.1,8.9,0
E00069193,85.9,14.1,0
E00069194,17.1,82.9,0
E00069195,74.1,25.9,0
E00069196,91.5,8.5,0
E00069197,100,0,0
E00069198,100,0,0
