areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00068702,1.9,16,73.6,8.5
E00068707,17.2,47.2,28.3,7.2
E00068708,15.1,61.6,19.2,4.1
E00068709,12.3,65.8,16.8,5.2
E00068715,21.2,47.4,28.5,2.9
E00068716,6.3,44.8,46,2.9
E00068735,16.3,65.2,17.8,0.7
E00068737,13.6,47.5,39,0
E00068866,57.1,16.7,4.5,21.8
E00068867,72.7,13.6,2.3,11.4
E00068869,42.9,23.8,10.9,22.4
E00068870,79.2,8.3,6.3,6.3
E00068873,44.6,16.2,8.1,31.1
E00068874,5.2,45.2,19.3,30.4
E00068875,3.5,23.5,36.5,36.5
E00068876,5.5,54.1,25.7,14.7
E00068877,5.4,58.1,30.2,6.2
E00068878,11.2,27.6,31,30.2
E00068879,8.5,17.6,46.5,27.5
E00068880,7.8,61.2,24.1,6.9
E00068881,9.4,42.7,22.2,25.6
E00068882,7.9,67.1,18.6,6.4
E00068883,0,4.5,77.7,17.9
E00068884,65.8,18.2,4.8,11.2
E00068885,6.5,35.5,27.4,30.6
E00068886,7.8,39.8,39.1,13.3
E00068888,20.1,8.3,42.4,29.2
E00068889,43.2,18.6,17.8,20.3
E00068890,39.1,8.2,14.5,38.2
E00068891,14.6,40.8,21.4,23.3
E00068892,14.2,37.3,23.9,24.6
E00068893,33.1,35.1,14.3,17.5
E00068894,45.1,15.6,8.2,31.1
E00068895,17.8,57.2,16.4,8.6
E00068896,7.5,30.8,35,26.7
E00068897,7.6,16.9,36.4,39
E00068898,8.2,42.5,23.3,26
E00068899,3.1,5.2,69.8,21.9
E00068903,78.6,20.6,0,0.8
E00068904,58.5,24.4,4.1,13
E00068909,37.1,22.6,21,19.4
E00068910,92.1,4,1.7,2.3
E00068911,28.4,64.2,4.2,3.2
E00068917,33.1,38.3,14.3,14.3
E00068918,4.5,35.6,51.5,8.3
E00068919,5.4,35.4,46.9,12.3
E00068920,9.7,32.3,45.2,12.9
E00068923,17,27.4,39.3,16.3
E00068924,47.5,31.1,18,3.3
E00068925,71.2,20.8,4.8,3.2
E00068926,18.1,33.3,33.3,15.2
E00068927,15.7,46.4,30.7,7.1
E00068928,15.1,27,43.7,14.3
E00068936,12.1,46.1,38.2,3.6
E00068943,29.6,19.5,34.6,16.4
E00068945,0.8,29.4,58,11.8
E00068946,56,19.8,19.8,4.3
E00068947,6.4,40.4,44,9.2
E00068948,17.4,32.8,40.5,9.2
E00068952,7,26.8,54.9,11.3
E00068953,22.7,27,47.5,2.8
E00068954,3,4.5,73.9,18.7
E00068956,2.6,5.2,74.8,17.4
E00068957,2.9,31.4,58.1,7.6
E00068958,5.9,33.7,44.4,16
E00068959,9.7,46.8,37.9,5.6
E00068960,2.5,16.5,58.2,22.8
E00068962,36.7,50,11.1,2.2
E00068964,37,20.3,28.3,14.5
E00068965,6.3,25,61.5,7.3
E00068966,15.4,30.8,38.5,15.4
E00068967,4.7,29,61.7,4.7
E00068968,1,9.3,68,21.6
E00068969,3.3,2.2,80.2,14.3
E00068970,5.6,65.9,25.4,3.2
E00068971,2.6,2.6,88.2,6.6
E00068972,15,30.8,45.8,8.4
E00068973,2.3,59.8,35.6,2.3
E00068974,1.3,8.9,67.1,22.8
E00068975,34.5,27.3,37.4,0.7
E00068976,88.6,7.6,3,0.8
E00068977,0,3.5,66.3,30.2
E00068978,1.1,2.2,68.5,28.3
E00068979,0,1.1,68.5,30.4
E00068980,2.5,14.8,63,19.8
E00068981,0,40.6,57.8,1.6
E00068982,28,36,34,2
E00068983,18.7,57.5,17.9,6
E00068984,1.8,9.1,55.5,33.6
E00068985,0.8,6.1,39.7,53.4
E00068986,0.7,6.8,58.9,33.6
E00068987,29.7,2.9,59.4,8
E00068988,51.6,6.3,31.7,10.3
E00068989,2.3,16.2,32.3,49.2
E00068990,16.5,5.8,71.2,6.5
E00068991,0.8,14.5,47.6,37.1
E00068993,0,9.6,59.1,31.3
E00068994,1.7,9.2,31.9,57.1
E00068995,0.8,23.3,44.2,31.7
E00068996,23.3,12.4,43.4,20.9
E00068997,1.5,20.6,48.5,29.4
E00068998,2.4,28.2,55.6,13.7
E00068999,58.7,4,29.4,7.9
E00069001,0.8,12.8,60.2,26.3
E00069002,6.5,2.2,79,12.3
E00069003,1.6,9.4,60.2,28.9
E00069004,0.7,9.4,65.5,24.5
E00069005,0.9,0.9,41.4,56.9
E00069006,20.3,5.8,66.7,7.2
E00069007,0.9,1.8,75.2,22
E00069008,3.5,7.1,38.1,51.3
E00069009,6.8,18.8,22.2,52.1
E00069010,36.5,32.8,9.5,21.2
E00069011,0,10.4,41.6,48
E00069012,15.5,8.6,66.4,9.5
E00069013,3.2,7,70.9,19
E00069014,0.9,13.3,39.8,46
E00069015,0,9.2,51.4,39.4
E00069018,7.2,28.9,59.2,4.6
E00069021,9.2,3.1,83.1,4.6
E00069022,3.5,17,61,18.4
E00069030,0.7,2,93.4,3.9
E00069031,0,3.6,92.8,3.6
E00069040,17.2,12.7,61.2,9
E00069041,6,10.3,80.2,3.4
E00069042,9.9,18.2,66.9,5
E00069092,10.5,32.3,50.8,6.5
E00069093,18.5,12.6,63,5.9
E00069095,3.1,58.9,34.9,3.1
E00069096,6.7,57.5,31.3,4.5
E00069097,25.5,45,22.1,7.4
E00069098,3.8,25.2,61.8,9.2
E00069099,15.6,13.9,64.8,5.7
E00069100,14.1,32.9,47,6
E00069102,24.4,3.3,61,11.4
E00069103,21.4,21.4,46.2,11.1
E00069104,13.3,19.4,47.3,20
E00069105,3.3,21.1,61,14.6
E00069106,8.8,24.5,57.8,8.8
E00069107,2.3,13.1,79.2,5.4
E00069108,16.5,46.5,27.6,9.4
E00069109,0,15.7,71.9,12.4
E00069110,5.4,29.5,58.9,6.2
E00069111,1.7,25.9,62.9,9.5
E00069115,47.4,24.6,18.7,9.4
E00069116,11.5,35.7,43.9,8.9
E00069117,8.1,38.5,45.9,7.4
E00069118,21,41.1,32.7,5.2
E00069119,31.6,45.8,17.4,5.2
E00069120,43.3,27.6,17.9,11.2
E00069121,25,29.5,28,17.4
E00069122,0,23.1,64.1,12.8
E00069123,7.8,7,79.1,6.2
E00069157,8.2,47.3,33.6,10.9
E00069162,32.1,28.6,3.6,35.7
E00069163,2,8,15,75
E00069164,33.6,28.6,9.3,28.6
E00069165,13.4,15.4,20.9,50.2
