areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00068702,76.4,23.6
E00068707,70.3,29.7
E00068708,73.8,26.2
E00068709,75.1,24.9
E00068715,80.4,19.6
E00068716,73.4,26.6
E00068735,76.4,23.6
E00068737,81.9,18.1
E00068866,43.5,56.5
E00068867,62.4,37.6
E00068869,58.2,41.8
E00068870,52.6,47.4
E00068873,77.5,22.5
E00068874,78.1,21.9
E00068875,80.5,19.5
E00068876,76,24
E00068877,65.8,34.2
E00068878,76.9,23.1
E00068879,79.8,20.2
E00068880,82.5,17.5
E00068881,83.2,16.8
E00068882,74.8,25.2
E00068883,69.5,30.5
E00068884,56,44
E00068885,46.6,53.4
E00068886,63.4,36.6
E00068888,22,78
E00068889,54,46
E00068890,80.6,19.4
E00068891,74.9,25.1
E00068892,83.6,16.4
E00068893,69.4,30.6
E00068894,67.4,32.6
E00068895,71.9,28.1
E00068896,84.6,15.4
E00068897,77.8,22.2
E00068898,75.1,24.9
E00068899,66.9,33.1
E00068903,55.5,44.5
E00068904,44.5,55.5
E00068909,59.3,40.7
E00068910,63.9,36.1
E00068911,71.7,28.3
E00068917,30.6,69.4
E00068918,28.9,71.1
E00068919,28.2,71.8
E00068920,38.3,61.7
E00068923,38.9,61.1
E00068924,28.1,71.9
E00068925,24.4,75.6
E00068926,27.6,72.4
E00068927,42.1,57.9
E00068928,38.4,61.6
E00068936,33.3,66.7
E00068943,49.8,50.2
E00068945,27.3,72.7
E00068946,39.1,60.9
E00068947,33.5,66.5
E00068948,47.7,52.3
E00068952,54.7,45.3
E00068953,52.3,47.7
E00068954,48.8,51.2
E00068956,49.2,50.8
E00068957,58.2,41.8
E00068958,31.5,68.5
E00068959,57,43
E00068960,43.8,56.2
E00068962,49.8,50.2
E00068964,40.8,59.2
E00068965,35.1,64.9
E00068966,28.6,71.4
E00068967,47,53
E00068968,43.1,56.9
E00068969,54.1,45.9
E00068970,34.3,65.7
E00068971,52.4,47.6
E00068972,33.8,66.2
E00068973,51,49
E00068974,40.8,59.2
E00068975,49.2,50.8
E00068976,55.7,44.3
E00068977,46.5,53.5
E00068978,51.6,48.4
E00068979,51.7,48.3
E00068980,46.8,53.2
E00068981,55.6,44.4
E00068982,59.2,40.8
E00068983,63.5,36.5
E00068984,60.7,39.3
E00068985,67.2,32.8
E00068986,61.1,38.9
E00068987,57.6,42.4
E00068988,45.3,54.7
E00068989,60.6,39.4
E00068990,59.5,40.5
E00068991,57.4,42.6
E00068993,62.1,37.9
E00068994,65.6,34.4
E00068995,66.4,33.6
E00068996,60.7,39.3
E00068997,57.9,42.1
E00068998,60.1,39.9
E00068999,58.6,41.4
E00069001,54.2,45.8
E00069002,66.2,33.8
E00069003,62.4,37.6
E00069004,59,41
E00069005,57.2,42.8
E00069006,59.9,40.1
E00069007,56.5,43.5
E00069008,50.8,49.2
E00069009,63.6,36.4
E00069010,70.6,29.4
E00069011,60.2,39.8
E00069012,56.2,43.8
E00069013,64.4,35.6
E00069014,62,38
E00069015,61.5,38.5
E00069018,76.4,23.6
E00069021,82.5,17.5
E00069022,82.9,17.1
E00069030,73.3,26.7
E00069031,75.7,24.3
E00069040,79.8,20.2
E00069041,77.7,22.3
E00069042,82.2,17.8
E00069092,79.3,20.7
E00069093,75.9,24.1
E00069095,78.2,21.8
E00069096,72,28
E00069097,75.4,24.6
E00069098,73.9,26.1
E00069099,73.3,26.7
E00069100,80.5,19.5
E00069102,69.5,30.5
E00069103,72.7,27.3
E00069104,82.5,17.5
E00069105,73.4,26.6
E00069106,82.3,17.7
E00069107,83.3,16.7
E00069108,74.3,25.7
E00069109,78.8,21.2
E00069110,85.2,14.8
E00069111,85.1,14.9
E00069115,62.1,37.9
E00069116,64.2,35.8
E00069117,80.8,19.2
E00069118,69.8,30.2
E00069119,66.9,33.1
E00069120,78,22
E00069121,68.5,31.5
E00069122,72,28
E00069123,81.7,18.3
E00069157,58.5,41.5
E00069162,76.9,23.1
E00069163,71.2,28.8
E00069164,76.6,23.4
E00069165,81.9,18.1
E00069166,81.9,18.1
E00069167,84,16
E00069168,77.3,22.7
E00069169,75.6,24.4
E00069170,82.7,17.3
E00069171,68.9,31.1
E00069172,90,10
E00069173,71.7,28.3
E00069174,68.7,31.3
E00069175,60.2,39.8
E00069177,56.9,43.1
E00069178,62.3,37.7
E00069179,72.4,27.6
E00069180,73.1,26.9
E00069181,73.3,26.7
E00069182,67.7,32.3
E00069183,74.5,25.5
E00069184,74.2,25.8
E00069185,74,26
E00069186,82.2,17.8
E00069187,77.3,22.7
E00069188,77.8,22.2
E00069189,77.3,22.7
E00069190,79.9,20.1
E00069191,85.3,14.7
E00069192,86.7,13.3
E00069193,84.7,15.3
E00069194,75.5,24.5
E00069195,67.8,32.2
E00069196,89,11
E00069197,84.1,15.9
E00069198,86.9,13.1
E00069199,76.2,23.8
E00069200,63.3,36.7
E00069201,65.9,34.1
E00069202,66,34
E00069204,63.3,36.7
E00069205,69.9,30.1
E00069206,66.8,33.2
E00069207,57.6,42.4
E00069208,76.2,23.8
E00069209,65.5,34.5
E00069210,81.3,18.8
E00069211,62.5,37.5
E00069212,79.1,20.9
E00069213,68.7,31.3
E00069344,47.9,52.1
E00069345,32.9,67.1
E00069346,40.3,59.7
E00069347,41.8,58.2
E00069348,49.1,50.9
E00069349,44.4,55.6
