geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00007124,60.9,22.2,16.9
W00007125,60.8,22.2,17.1
W00007126,75.3,15.9,8.8
W00007127,67.3,18.7,14
W00007197,62.2,25.7,12.1
W00007198,66.1,19.8,14.1
W00007199,78.3,16.6,5.1
W00007200,55.8,22.7,21.5
W00007201,60.3,24.4,15.3
W00007202,68.6,17.6,13.8
W00007203,76.9,14.2,8.8
W00007204,58.2,26.4,15.3
W00007205,62.2,22.4,15.4
W00007206,72.1,17.7,10.2
W00007207,70.6,20.3,9.1
W00007208,72.9,14,13.1
W00007209,74.1,17.4,8.5
W00007210,76.9,16.9,6.2
W00007211,81.2,13.6,5.2
W00007212,59.6,24,16.4
W00007355,65.9,22.6,11.5
W00007356,67.6,18.7,13.8
W00007357,75,17.1,7.9
W00007358,72,18.3,9.7
W00007359,74.2,17,8.8
W00007360,72.7,20.2,7.1
W00007468,66.7,18.2,15.1
W00007469,62.7,19.4,17.9
W00007470,63.4,17.4,19.2
W00007471,76.4,15.7,7.9
W00007472,76.1,16.3,7.6
W00007473,76,15.5,8.4
W00007474,68.7,18.3,13
W00007475,60.8,23.8,15.4
W00007517,67.1,21.6,11.3
W00007518,70.3,17.3,12.5
W00007519,68.9,16.7,14.4
W00007520,81.6,13,5.3
W00007521,80.3,13.3,6.4
W00007522,82.7,11.9,5.4
W00007523,74.1,17.7,8.2
W00007524,73.3,19.5,7.2
W00007525,79.6,12.7,7.6
W00007526,78.8,13.3,7.9
W00007527,78,15.3,6.7
W00007528,70.5,16.3,13.2
W00007529,80,16.8,3.2
W00007530,75.3,17,7.8
W00007531,68.8,17.5,13.8
W00007532,74.1,17.7,8.2
W00007533,74.8,17.1,8
W00007534,60.5,17,22.5
W00007535,76.3,18.8,4.9
W00007536,70.9,19.9,9.2
W00007537,73,17.3,9.7
W00007538,79.8,14.7,5.4
W00007539,83.1,14.8,2.1
W00007556,75.4,16,8.6
W00007557,67,18.7,14.4
W00007558,76.2,15.9,7.9
W00007559,78.3,14.3,7.4
W00007560,78.4,15.1,6.4
W00007561,75.6,16.2,8.1
W00007562,76.1,14.3,9.7
W00007563,71.6,19.2,9.2
W00007564,81.2,12.3,6.5
W00007565,78.2,17.3,4.5
W00007566,63.5,23.4,13.2
W00007567,76.1,17.3,6.6
W00007568,70.7,17.4,11.8
W00007569,52,27.6,20.3
W00007570,75.5,16,8.5
W00007571,71.7,18.8,9.5
W00007572,73.8,18.1,8.1
W00007573,57.3,30.8,11.9
W00007574,78.4,15,6.6
W00007575,75,17.2,7.8
W00007576,75.1,14.2,10.7
W00007577,73.6,17.1,9.4
W00007578,74.3,18.7,7
W00007579,70.1,16.5,13.4
W00007580,78.2,11.7,10.1
W00007581,79.7,14.4,5.9
W00007582,75.7,15.4,8.9
W00007583,82.6,12.1,5.3
W00007584,84,11.9,4.1
W00007585,81.2,14.9,3.9
W00007586,66.4,22.1,11.5
W00007587,74.5,17.1,8.4
W00007588,87.8,9.8,2.4
W00007589,67.4,21.8,10.7
W00007606,68.1,18.9,13
W00007607,86.2,11.1,2.8
W00007609,80.5,15.2,4.3
W00007610,70.5,14.3,15.2
W00007611,82.8,13.8,3.4
W00007612,74.8,14.8,10.4
W00007613,69.4,17.7,12.9
W00007614,79,13.2,7.8
W00007615,78,16.7,5.3
W00007616,78.9,14.2,6.9
W00007618,82.1,14.1,3.8
W00007619,72,18,10
W00007620,62.2,22.9,14.9
W00007621,74.5,18.8,6.8
W00007622,72.9,13.5,13.5
W00007623,84.2,11.1,4.7
W00007624,62.4,21.7,15.9
W00007625,81.2,11.3,7.4
W00007626,75.1,16.3,8.6
W00007627,51.1,18.4,30.5
W00007628,76.7,16,7.4
W00007629,70.6,17.8,11.6
W00007630,78,16.7,5.3
W00007631,82.6,13.9,3.5
W00007632,77.3,16.1,6.7
W00007633,69.7,16.2,14.1
