geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
W00007124,18.3,33,32.2,16.5,0
W00007125,19.7,33.6,25.4,20.5,0.8
W00007126,31.2,39.2,26.4,3.2,0
W00007127,23.6,31.7,29.3,15.4,0
W00007197,24.7,30.2,30.9,13.6,0.6
W00007198,40,27.7,19.2,11.5,1.5
W00007199,51.1,32.1,10.7,6.1,0
W00007200,19.5,33.1,29.7,17.8,0
W00007201,28.3,37.2,25.7,8.8,0
W00007202,33.6,29.5,23.8,12.3,0.8
W00007203,38.4,32.1,22.3,6.3,0.9
W00007204,31.7,25.4,24.6,18.3,0
W00007205,26.2,31.1,30.3,12.3,0
W00007206,39.3,40,16.3,4.4,0
W00007207,25.4,41.2,22.8,10.5,0
W00007208,34.1,24,31,10.1,0.8
W00007209,30,34.5,21.8,13.6,0
W00007210,41.2,35.1,21.1,2.6,0
W00007211,51.1,32.1,14.5,2.3,0
W00007212,24.1,34.3,29.6,12,0
W00007355,30.4,30.4,24.8,14.4,0
W00007356,32.1,29.6,28.3,8.2,1.9
W00007357,47.2,32.8,15.2,4,0.8
W00007358,25.8,32,27.3,14.8,0
W00007359,32.6,34.8,22.7,9.9,0
W00007360,35.4,36.8,23.6,4.2,0
W00007468,24.2,32.6,30.3,11.4,1.5
W00007469,21.8,33.1,29,16.1,0
W00007470,30.1,27.1,30.1,10.5,2.3
W00007471,45.1,34.4,15.6,4.9,0
W00007472,45.3,32.4,14.4,7.9,0
W00007473,47,33.3,16.7,3,0
W00007474,23.4,34.3,30.7,11.7,0
W00007475,22,37.9,27.3,12.9,0
W00007517,29.8,31.7,26,12.5,0
W00007518,41.3,25.6,27.3,5.8,0
W00007519,32.9,32.9,23.6,10.5,0
W00007520,57.9,28.4,10.5,3.2,0
W00007521,52,32.2,14.6,1.2,0
W00007522,52.8,30.9,12.2,4.1,0
W00007523,44.5,35.3,16.8,3.4,0
W00007524,43.6,30.1,18,8.3,0
W00007525,53.7,31.6,11.8,2.9,0
W00007526,40.9,34.6,16.5,7.9,0
W00007527,50.4,26,16,7.6,0
W00007528,23.5,33.6,29.4,13.4,0
W00007529,54.9,33.6,9,2.5,0
W00007530,46.3,35.1,14.9,3.7,0
W00007531,18.9,38.7,32.4,9,0.9
W00007532,45.5,32.2,17.4,5,0
W00007533,29.5,40.2,27,3.3,0
W00007534,34.2,38.5,21.4,5.1,0.9
W00007535,52,31.5,15,1.6,0
W00007536,34.4,30.5,22.7,12.5,0
W00007537,38.7,31.5,20.7,9,0
W00007538,51.3,37,10.1,1.7,0
W00007539,58.3,31.1,8.7,1.9,0
W00007556,54.2,30.3,11.6,3.9,0
W00007557,33.3,36.8,20.2,7,2.6
W00007558,33,36.6,22.3,7.1,0.9
W00007559,43.1,34.7,16,6.3,0
W00007560,41.3,35.8,14.7,8.3,0
W00007561,43.4,25.4,24.6,6.6,0
W00007562,41,30.3,18.9,9,0.8
W00007563,32.8,37.7,22.1,7.4,0
W00007564,53.4,23.7,16.8,6.1,0
W00007565,40.6,36.7,17.2,5.5,0
W00007566,30.5,29.7,30.5,9.3,0
W00007567,48.3,34.2,12.5,5,0
W00007568,39.1,30.1,22.6,8.3,0
W00007569,21.3,36,28.1,13.5,1.1
W00007570,38.1,35.6,20.3,5.1,0.8
W00007571,38,33.1,21.5,7.4,0
W00007572,40.7,31,20.4,8,0
W00007573,44.2,37.5,15.4,2.9,0
W00007574,41.2,25.2,24.4,8.4,0.8
W00007575,36.4,38,23.1,2.5,0
W00007576,35.4,32.3,23,9.3,0
W00007577,38.5,28.9,23,9.6,0
W00007578,39.2,35.2,15.2,10.4,0
W00007579,32,32.8,26.2,9,0
W00007580,33.6,37.1,17.2,12.1,0
W00007581,40.3,39.6,14.2,6,0
W00007582,40.2,39.3,14.8,5.7,0
W00007583,43,39.1,12.5,5.5,0
W00007584,51.2,32.5,15.4,0.8,0
W00007585,52.8,35.4,8.7,3.1,0
W00007586,31,34.1,24.6,9.5,0.8
W00007587,41.7,31.7,23.3,3.3,0
W00007588,64.1,27.6,8.3,0,0
W00007589,35.1,33.6,24.6,6.7,0
W00007606,26.3,29.7,26.3,17.8,0
W00007607,56.7,29.5,10.7,3.1,0
W00007609,44.5,35.3,17.6,2.5,0
W00007610,29.1,32.5,24.8,13.7,0
W00007611,54.8,34.9,8.7,1.6,0
W00007612,33.3,41.1,18.6,7,0
W00007613,20,28.2,37.4,14.4,0
W00007614,40.1,34.7,21.1,4.1,0
W00007615,33.8,40.8,20.8,4.6,0
W00007616,46.4,36.6,12.5,4.5,0
W00007618,49.6,36.8,11.2,2.4,0
W00007619,22.8,43.1,22.8,11.4,0
W00007620,27.2,28.1,30.7,14,0
W00007621,30.2,31.8,24,14,0
W00007622,28.9,33.6,25.8,10.9,0.8
W00007623,58.5,28,10,3,0.5
W00007624,33,30.2,28.3,8.5,0
W00007625,46.5,35.9,13.4,3.5,0.7
W00007626,41.8,39.7,17.7,0.7,0
W00007627,32.1,30.2,18.9,17,1.9
W00007628,47,26.1,20.9,6.1,0
