geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
W00007124,31.6,44.7,15.8,7.9
W00007125,30.3,45.1,17.2,7.4
W00007126,20.3,39.1,28.9,11.7
W00007127,30.8,40,17.5,11.7
W00007197,43.8,41.4,11.1,3.7
W00007198,33.8,43.1,13.1,10
W00007199,18.2,47,24.2,10.6
W00007200,42.4,36.4,15.3,5.9
W00007201,37.6,33,22.9,6.4
W00007202,29.5,43.4,18,9
W00007203,17.3,48.2,21.8,12.7
W00007204,39,40.7,12.2,8.1
W00007205,35.2,42.4,14.4,8
W00007206,18.3,50.4,25.2,6.1
W00007207,34.2,42.3,19.8,3.6
W00007208,26.6,32.8,30.5,10.2
W00007209,22,45,22,11
W00007210,14.9,45.6,28.9,10.5
W00007211,12.2,37.4,30.5,19.8
W00007212,40.8,41.7,16.5,1
W00007355,32.8,36,20,11.2
W00007356,34.2,38.6,15.8,11.4
W00007357,19.2,47.2,24,9.6
W00007358,43.3,33.9,16.5,6.3
W00007359,23.3,49.4,23.3,3.9
W00007360,16.1,53.8,24.5,5.6
W00007468,29.5,46.2,17.4,6.8
W00007469,51.6,34.7,10.5,3.2
W00007470,34.1,40.7,13.3,11.9
W00007471,13.1,49.2,32.8,4.9
W00007472,24.5,43.2,25.9,6.5
W00007473,9.8,43.2,25,22
W00007474,27.5,52.2,17.4,2.9
W00007475,42.5,38.1,14.2,5.2
W00007517,25,46.2,16.3,12.5
W00007518,15.8,41.7,33.3,9.2
W00007519,31.7,35.4,21.7,11.3
W00007520,12,37,37,14.1
W00007521,8.3,33.9,40.5,17.3
W00007522,8.9,42.3,40.7,8.1
W00007523,13.6,40.8,32.8,12.8
W00007524,20.6,40.5,26,13
W00007525,11.7,41.6,29.9,16.8
W00007526,19.7,44.9,29.1,6.3
W00007527,12.1,34.8,36.4,16.7
W00007528,31.9,44.5,18.5,5
W00007529,8.9,39.8,30.1,21.1
W00007530,10.3,44.1,30.1,15.4
W00007531,39.6,36.9,19.8,3.6
W00007532,23.8,36.1,26.2,13.9
W00007533,32,45.9,17.2,4.9
W00007534,28.2,41,24.8,6
W00007535,10.1,39.5,36.4,14
W00007536,20.3,45.3,26.6,7.8
W00007537,20,45.5,20.9,13.6
W00007538,14.3,42,34.5,9.2
W00007539,7.8,42.7,38.8,10.7
W00007556,11,38.7,41.3,9
W00007557,39.1,43.6,12.7,4.5
W00007558,16.8,51.3,23,8.8
