areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00008155,82.9,3.7,13.4
E00008156,77.8,3.1,19.1
E00008158,81.5,3.8,14.6
E00008188,75.1,4.5,20.4
E00008189,75.2,2.9,21.9
E00008302,78.8,5.1,16.1
E00008305,70.3,8.7,21
E00016398,80.3,3.8,15.9
E00016402,66.8,2.5,30.7
E00016403,75.8,3.2,21.1
E00016404,64.8,4.8,30.4
E00016405,59.5,3.3,37.2
E00016407,61.8,6.2,32
E00016409,81.9,1.3,16.8
E00016410,74.3,3.9,21.7
E00016411,64.7,6.1,29.2
E00016412,77,3.3,19.6
E00016413,74.2,6.3,19.5
E00016414,78.3,5.1,16.5
E00016415,74.3,4.2,21.6
E00016416,68.9,4.9,26.2
E00016417,74.6,4,21.3
E00016419,75.3,2.1,22.7
E00016420,69.2,7.5,23.3
E00016421,75.8,1.8,22.4
E00016422,83,2.1,14.8
E00016423,78.3,4.6,17
E00016424,82.6,3.4,14
E00016426,72.5,3.9,23.6
E00016427,73.9,3.9,22.1
E00016431,63.2,6.5,30.3
E00016432,69.3,6.3,24.4
E00016436,68.3,4.8,27
E00016437,78.5,2.4,19.1
E00016438,46.8,6,47.2
E00016440,78.2,1.1,20.7
E00016441,67.4,2.7,29.9
E00016442,77.6,2.6,19.8
E00016722,78.1,5.4,16.6
E00016724,64.1,6,29.9
E00020298,61.2,9.5,29.3
E00020415,48.6,9.8,41.6
E00020416,54.1,11.7,34.3
E00020417,61.9,7,31.1
E00020418,82.7,4.8,12.5
E00020419,66.2,7.1,26.7
E00020421,74.7,4.7,20.6
E00020422,64.6,7,28.4
E00020423,77.3,6.2,16.5
E00020424,54.4,9.7,35.9
E00020425,54.2,6.5,39.3
E00020426,62.8,7.6,29.6
E00020427,61.7,8.5,29.8
E00020428,55.8,7.6,36.5
E00020429,61.1,9.1,29.7
E00020431,79,4.2,16.8
E00020432,64.4,8.9,26.7
E00020433,82.1,4,14
E00020434,67.4,7,25.6
E00020435,62,11.3,26.7
E00020436,60.9,8.4,30.7
E00020437,57,10.6,32.4
E00020439,94.2,1.3,4.5
E00020440,66.9,6.9,26.2
E00020442,78.1,4.8,17.1
E00020443,58.4,8.6,33
E00020444,61.2,9.8,29
E00020445,75.1,6.8,18
E00020447,72.5,6,21.6
E00020448,75.2,4.8,19.9
E00020449,63.2,9.3,27.5
E00020451,62,12.2,25.8
E00020452,56.3,10.2,33.5
E00020453,50,12.7,37.3
E00020454,50.4,10.7,38.8
E00020455,81.7,4.5,13.8
E00021218,62.6,5.2,32.1
