areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00008155,54.5,40.5,5,0
E00008156,55,38.2,6.9,0
E00008158,59.5,31.7,7.9,0.8
E00008188,64.8,28.7,6.6,0
E00008189,54.1,41.3,3.7,0.9
E00008302,61.6,32,5.6,0.8
E00008305,47.9,41.5,9.2,1.4
E00016398,55.3,30.7,13.2,0.9
E00016402,54.5,36.6,8.1,0.8
E00016403,60.7,33.1,4.1,2.1
E00016404,56.9,31.9,10.3,0.9
E00016405,57.7,35.4,6.2,0.8
E00016407,65.2,31.2,2.2,1.4
E00016409,50.4,41,6.5,2.2
E00016410,32.7,51.8,13.6,1.8
E00016411,58.2,34.8,6.3,0.6
E00016412,53.2,38.3,5.9,2.7
E00016413,52.8,36.8,8,2.4
E00016414,60.3,32.4,4.4,2.9
E00016415,59.2,32,8,0.8
E00016416,63.2,29.2,6.6,0.9
E00016417,51.5,41.8,6,0.7
E00016419,54.2,38.3,5.8,1.7
E00016420,56.8,34.7,8.5,0
E00016421,59.7,33.6,5.9,0.8
E00016422,42.6,45,10.7,1.8
E00016423,62.4,29.1,7.7,0.9
E00016424,56.5,37.4,4.3,1.7
E00016426,63.9,30.1,3.8,2.3
E00016427,52.9,43.8,3.3,0
E00016431,59.8,31.6,5.7,2.9
E00016432,56.6,34,6.3,3.1
E00016436,66.1,30.2,3.7,0
E00016437,51.6,36.9,8.3,3.2
E00016438,74,26,0,0
E00016440,57.4,36.2,6.4,0
E00016441,71,24,2.7,2.2
E00016442,60.3,33.1,5.1,1.5
E00016722,47.7,38.4,13.2,0.7
E00016724,53.8,36.8,6.6,2.8
E00020298,47.2,44,5.6,3.2
E00020415,67.7,28,3.7,0.6
E00020416,53.7,39.5,6.8,0
E00020417,51,48.3,0.7,0
E00020418,44.4,45.2,8.7,1.6
E00020419,46.2,44.2,6.6,3
E00020421,52.7,38.7,6.7,2
E00020422,43.1,44.7,5.7,6.5
E00020423,35,45.6,16.5,2.9
E00020424,55.9,38.7,4.5,0.9
E00020425,60.1,33.3,5.2,1.3
E00020426,58,38.7,2.5,0.8
E00020427,55.3,37.4,5.8,1.5
E00020428,59.6,36,4.4,0
E00020429,52.9,37.2,9.1,0.8
E00020431,63.9,28.7,4.9,2.5
