areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00008155,9.1,47.1,8.2,30.1,5.5
E00008156,8.3,30.6,12.7,44.8,3.7
E00008158,17.4,44.5,8.4,27.1,2.6
E00008188,10.7,31.5,8.7,44.6,4.5
E00008189,6.6,31.3,4.5,52.3,5.3
E00008302,14.4,14.4,3.2,65.8,2.3
E00008305,9.2,1.9,4.1,82.5,2.2
E00016398,7.2,30.2,7.5,46.8,8.3
E00016402,8.9,52.7,1.6,30.5,6.3
E00016403,13.5,45.6,7.7,22.4,10.8
E00016404,14.9,12.4,4.5,64.2,3.9
E00016405,22,7.8,6,59,5.1
E00016407,10,31.2,7.7,46.9,4.2
E00016409,14.1,42.9,7.1,30.1,5.8
E00016410,17,6.5,8.5,65.4,2.6
E00016411,11.8,32.2,5.5,48.2,2.2
E00016412,13.2,34,10.9,40.3,1.7
E00016413,9,43.8,5.3,33.5,8.4
E00016414,4.3,33.5,17.3,40.6,4.3
E00016415,15.9,52.6,6,20.4,5.1
E00016416,12.1,42.3,6.8,29.8,9.1
E00016417,16.6,48.7,9.2,20.1,5.4
E00016419,12.8,52.2,6.3,24.8,3.9
E00016420,12.7,49.7,8.1,24.3,5.1
E00016421,11.1,60.4,4.6,16.1,7.9
E00016422,11.6,52.7,8.6,22.2,4.9
E00016423,16.4,45.7,9.6,21.9,6.5
E00016424,22.2,48.4,5.3,16.6,7.5
E00016426,14.7,36.9,9.8,35.6,2.9
E00016427,9.8,61.4,6.9,17.6,4.2
E00016431,10.2,16.3,7,57.3,9.2
E00016432,13.3,18.2,4,47,17.5
E00016436,15.2,31.2,3.6,45.5,4.5
E00016437,10.4,51.3,6.7,28,3.7
E00016438,21.5,13.7,5.9,49.3,9.6
E00016440,10.5,50.9,5.1,28,5.5
E00016441,18.7,41.3,6.1,31.9,2
E00016442,6.3,55,8.6,20.9,9.2
E00016722,8,59.8,6.7,19.2,6.2
E00016724,8.9,28.5,12.1,44.5,6
E00020298,15.4,4.4,5.8,68.6,5.8
E00020415,17.1,4,6.1,66.2,6.7
E00020416,8.6,5,10.4,69.4,6.5
E00020417,9.8,5.9,5.2,76,3.1
E00020418,11.7,6.9,8.4,67.5,5.5
E00020419,13.4,4.6,8.2,69,4.8
E00020421,10.2,7.2,5,73.7,3.9
E00020422,14.8,2.3,2.7,75,5.1
E00020423,14.8,12.2,5.9,56.8,10.3
E00020424,15.5,10,5.5,67.3,1.8
E00020425,14.4,4.7,3.3,72.3,5.3
E00020426,12.1,3.6,8.1,68.4,7.7
E00020427,9.4,1.6,5.5,81,2.6
E00020428,13.8,4.5,6.1,70.9,4.9
E00020429,16.2,3,9.1,66,5.7
E00020431,8.7,30,3.4,54.4,3.4
E00020432,7.3,31,6.1,47.9,7.7
E00020433,6.3,35,6.6,43.6,8.6
E00020434,6.5,4.2,6,81.9,1.4
E00020435,10.4,5.7,6.3,73.2,4.5
E00020436,8.3,8.9,11.7,65.6,5.6
E00020437,7.2,3.8,5.8,79.2,4.1
E00020439,7.6,38.1,7.9,45.7,0.8
E00020440,9.1,8.2,10,68.4,4.3
E00020442,5.4,11.7,5.1,72.7,5.1
E00020443,16.3,4.6,3.1,70.6,5.3
E00020444,14.6,10.3,5.1,65.4,4.5
E00020445,14.5,13.4,5.4,60.2,6.5
E00020447,12.7,15,8.8,59.4,4.1
E00020448,10.7,22.5,5.2,56.1,5.5
E00020449,13.9,2.6,9,74.5,0
E00020451,12.5,3.1,8.3,70,6.1
E00020452,12,7.9,5.8,67.5,6.8
E00020453,8.8,4.2,7.4,72.4,7.1
E00020454,16.5,5.4,5.4,71.4,1.3
E00020455,5.8,32.8,7.4,52.1,1.9
E00021218,27.7,5.8,6.7,54.7,5.1
E00021219,20.4,6.1,5.2,64.4,3.9
E00021220,25.2,4.6,5.1,59.1,5.9
E00021223,32.7,6.5,8.5,47.5,4.8
E00021224,41.3,5,6.6,43.8,3.3
E00021225,35.7,6.3,4.2,48.3,5.5
E00021227,24.1,3.7,5.1,64.3,2.7
E00021228,37,4.2,1.7,50.1,6.9
E00021229,43.6,7.9,8.1,37.2,3.1
E00021230,28.4,2.1,5.6,60.7,3.2
E00021231,20,5.1,5.5,65.5,3.8
E00021239,43.9,7.6,7.4,36.8,4.4
E00021240,27.2,5.2,4.7,56.2,6.7
E00021241,31.2,5.3,5.7,52.1,5.7
E00021243,42.6,8.6,5.2,32.5,11.1
E00021244,36.1,13,4,43.1,3.8
E00021245,38.1,5.9,4.8,49.1,2.2
E00021246,50.3,8.8,4.1,32.2,4.5
E00021247,60.4,4.5,6.6,26.3,2.3
E00021248,47.7,13.9,5.1,26.4,6.9
E00021249,32.1,4.7,3.7,54.7,4.7
E00021251,52.3,6.3,0.3,39.5,1.6
E00021252,30.6,3.4,8.7,54.7,2.6
E00021253,45.3,11,5.3,36.8,1.6
E00021254,24.8,10,8.7,48.7,7.8
E00021255,31.7,2.1,6.2,54.7,5.3
E00021256,23.7,2.2,6.1,64.5,3.5
E00021257,25.8,8.3,5.2,56.8,3.9
E00021258,51.2,4.3,2.3,39.7,2.5
E00021259,28.1,6.7,4.7,55.8,4.7
E00021422,48.7,8.4,5.8,34.6,2.6
E00021425,15.2,0.4,3.9,74.7,5.8
E00021426,58.7,17.1,2.8,19.4,2
E00021427,14.7,1.3,5,74.8,4.2
E00021510,31,2,4.5,56,6.5
E00021511,30.1,0.5,5.9,59.7,3.8
E00021516,38,8.9,6.2,43,3.9
E00021517,59.8,3,4.4,26.8,5.9
E00021518,37.9,3.7,5.6,47.5,5.3
E00021519,36.2,4.7,7.1,48.8,3.3
E00021520,23.1,1.3,6.1,62,7.4
E00021521,14.4,2.6,7.4,74.2,1.3
E00021522,61.4,10,4.1,23.7,0.7
E00021524,51.5,7.3,5.4,30.9,4.9
E00021525,26.9,3.7,5.3,57.5,6.6
E00021526,33.3,2,10.3,52.3,2
E00021527,29.8,1.9,6.3,59.7,2.2
E00021528,23.9,3.3,2.9,66.3,3.7
E00021529,26.4,22.7,5.5,41.7,3.7
E00021532,22.8,4.8,6.2,61.9,4.2
E00021533,11.9,2.1,2.6,77,6.4
E00021534,20.5,2,3.5,70,4
E00021536,23.6,3.7,3,65.7,4.1
E00021537,29.4,1.7,4.9,59.1,4.9
E00021539,32.6,2.5,6,56.4,2.5
E00021541,21.1,2.3,4.2,67.1,5.2
E00021542,46.7,2.4,6,43.1,1.8
E00021543,26.7,1.9,4.9,60.2,6.4
E00021544,37.7,1.6,3.1,49.7,7.9
E00021546,32.8,0,3.4,58.6,5.2
E00021547,40.6,11.4,6.7,38,3.2
E00021549,55.9,4.1,0.8,35.7,3.5
E00021550,41.9,9.7,6.8,38.2,3.5
E00021552,49.4,4.8,4.8,36.3,4.8
E00021553,61,1.5,5.1,29.5,2.8
E00021554,23.3,19.2,6.4,46.6,4.5
E00021555,52.5,11.3,4.2,28,3.9
E00021556,33.2,2.5,7.6,53.4,3.2
E00021557,25,5.9,7,55.2,7
E00167079,23.6,3.4,11,58.2,3.8
E00167080,29.1,18,7.3,42.1,3.5
E00167081,19.4,1.2,5.9,69.6,4
E00167110,43.9,6.4,7.6,40.5,1.6
E00167111,43.7,3.2,4.9,43.3,4.9
E00167113,57.7,8.5,3.2,25.7,4.9
E00167114,55.6,4.6,4.3,34.1,1.4
E00167116,41.1,8.1,4.9,44.3,1.6
E00167118,36,2,2.8,53.8,5.5
E00167119,45.7,4.4,4.4,38.7,6.7
E00167121,42.9,4.1,4.4,43.6,5
E00167122,32.5,4.7,5.1,51.7,6
E00167125,50.6,4.9,1.2,38.4,4.9
E00167131,23.4,17.2,4.7,49.2,5.5
E00167133,50.5,8.7,4.9,28.8,7.1
E00167134,23.4,2.8,5.6,63.3,4.8
E00167135,17.8,3,11.9,66,1.3
E00167137,40.3,2.8,0.9,50.9,5.1
E00167142,42.8,7.8,4.5,41.5,3.4
E00167145,48.1,0,1.9,46.9,3.1
E00167146,54.7,4.7,3.6,32.2,4.7
E00167147,40.6,11.4,6.3,24.4,17.3
E00167148,26.4,2.2,3.8,58.2,9.3
E00167149,34,3.1,8.1,51.4,3.3
E00167151,34.9,4.6,3.8,46.8,10
E00167152,39.9,3,3.8,48.5,4.8
E00167157,34.5,0,3.2,59.1,3.2
E00167158,28.1,4.3,5.4,57.2,5
E00167159,11.5,3.2,5.7,75.6,3.9
E00167162,29.4,2.4,3,59.6,5.7
E00167163,33.7,8.3,3.8,53,1.1
E00167164,39.7,9.1,14.9,36.4,0
E00167165,37.5,2,4,52.2,4.4
E00167170,33.9,1.2,8.2,52,4.7
E00167182,20.4,9.9,9.4,55.2,5
E00167183,38.3,1.5,3,55.6,1.5
E00167220,39.7,17.5,3.1,32.2,7.6
E00167248,31.6,3.3,3.3,52.9,8.8
E00167249,37.4,3.2,2.4,52,5
E00167250,37.7,14.5,4.5,14.2,29.1
E00167262,32.1,3.6,4.5,55.4,4.5
E00167488,14.1,10.5,5.7,66.9,2.7
E00167489,13.6,1.1,8,75,2.3
E00173943,7.8,32.1,8.1,40.7,11.3
E00173947,13.2,46.8,11.8,20.9,7.3
E00173948,17.9,27.6,4.5,44.2,5.8
E00176497,12.8,11.2,5.9,63.1,7
E00176500,10.2,2.8,5.1,77.4,4.5
E00176505,8.7,15.6,6.3,63.9,5.6
E00176535,15.3,12.1,6.8,60.8,5
E00176547,13.8,8.8,7.7,66.3,3.3
E00176579,22.9,5.7,9.3,62.1,0
E00176590,11.6,3,3.5,56.8,25.1
E00177519,14.2,7.8,7.5,64.9,5.6
E00177570,27.2,6.2,6.8,53.7,6.2
E00177580,12,17.5,7.5,59,3.9
E00177600,12.5,3.8,4.9,73.8,4.9
E00177617,9.3,28.4,3.1,57.4,1.9
E00177653,18.5,14.2,5.9,57.1,4.3
E00177661,11.8,1,7.8,76.5,2.9
E00182141,13.6,22.3,15,43.2,6
E00182162,13.2,2.3,6.2,78.3,0
E00182178,19.1,2.5,4.6,71.4,2.5
E00182199,23.4,4,5.4,62.1,5.2
E00182215,6.6,2.2,4.4,85.2,1.6
E00182218,14.3,21.4,10.7,51.8,1.8
E00182233,27.4,5,5,58.5,4.2
E00182238,20,6.8,5.3,64.7,3.3
E00182244,9.6,15.6,5.4,66.1,3.3
E00182250,7.2,22.7,20.3,47.2,2.6
E00182261,13.6,32.7,13.2,35.7,4.8
E00182362,25,4.6,9.2,58.8,2.5
E00182538,6.5,46.5,6.1,28.3,12.6
E00182551,19,26.4,7.4,40.6,6.5
E00182552,20.8,6.8,3.9,63.8,4.8
E00182556,18.7,10.8,6,56.6,7.8
E00182558,11.7,6.1,5.6,76.5,0
E00182563,18.6,4.5,7.2,66.9,2.8
E00182573,9.7,29.2,9.3,47.9,3.9
E00182593,7.5,13.1,6,67.2,6.3
E00182595,18.6,16.5,5.9,53.7,5.3
E00182598,14.8,25.9,10.7,42,6.6
E00182619,10.3,11.7,7.9,66.6,3.4
E00182623,14.7,12.7,5.8,62.7,4.1
E00182624,22.8,9.3,8,55.1,4.9
E00182625,9.3,5.6,3,79.9,2.2
E00182627,18.1,9.3,5.2,61,6.3
E00182629,20,3.5,9.1,59.6,7.8
E00182632,13.1,42,8.2,32.7,4.1
E00182633,19.3,2.9,4.3,69.2,4.3
E00183754,60.6,10,3.6,19.7,6.1
E00183773,54.2,5,7.9,25.1,7.9
E00183778,20.7,2.6,7.9,65.2,3.5
E00183780,53.6,4.1,3.2,35.9,3.2
E00183797,23.5,15,4.5,49,8
E00183818,61.8,14,5.6,15.2,3.5
E00183824,52.3,2.5,3.5,35.8,6
E00183832,35.1,12.5,5.2,39.8,7.4
E00183834,36.9,11.1,7.2,37.2,7.5
E00183844,34.4,3.5,13.6,46.1,2.4
E00183847,32.4,2.7,7.6,54.2,3.1
E00183848,32.2,3,2.5,58.6,3.8
E00183856,44.9,15.3,4.2,35.6,0
E00183860,47.6,14.1,5.1,26.9,6.3
E00183866,40.7,6.6,3.3,43.2,6.2
E00183867,36.7,5,3.6,50.8,3.9
E00183871,32.6,15.5,4.9,39.5,7.6
E00183875,39.5,7,6.5,42.8,4.2
E00183878,54.1,1.5,3.1,38.8,2.6
E00183882,32.3,7.8,4.2,52.1,3.6
E00183888,28.7,9.8,2.3,55.7,3.4
E00183890,54.9,8.2,5.7,24.3,6.8
E00183895,70.2,8.7,5.6,12.9,2.6
