areacd,in_full_time_education-001,in_full_time_education-002
E00008155,28.8,71.2
E00008156,29.4,70.6
E00008158,31,69
E00008188,22.6,77.4
E00008189,16.6,83.4
E00008302,10.9,89.1
E00008305,17.3,82.7
E00016398,14,86
E00016402,27.5,72.5
E00016403,34.8,65.2
E00016404,15.2,84.8
E00016405,16.6,83.4
E00016407,16.3,83.7
E00016409,27.8,72.2
E00016410,14.2,85.8
E00016411,24.2,75.8
E00016412,24.6,75.4
E00016413,26.9,73.1
E00016414,21.7,78.3
E00016415,28.5,71.5
E00016416,28.2,71.8
E00016417,27.3,72.7
E00016419,37.2,62.8
E00016420,39.3,60.7
E00016421,27.1,72.9
E00016422,35.8,64.2
E00016423,31.4,68.6
E00016424,31,69
E00016426,30.8,69.2
E00016427,33.5,66.5
E00016431,14.9,85.1
E00016432,18.8,81.3
E00016436,22.3,77.7
E00016437,29.7,70.3
E00016438,14.2,85.8
E00016440,34,66
E00016441,17.4,82.6
E00016442,40.8,59.2
E00016722,33.1,66.9
E00016724,19.7,80.3
E00020298,13.9,86.1
E00020415,7,93
E00020416,3.4,96.6
E00020417,10.5,89.5
E00020418,17.5,82.5
E00020419,18.5,81.5
E00020421,13.7,86.3
E00020422,10.5,89.5
E00020423,18.9,81.1
E00020424,14.3,85.7
E00020425,10.6,89.4
E00020426,10.4,89.6
E00020427,10.6,89.4
E00020428,12.6,87.4
E00020429,14.8,85.2
E00020431,22.8,77.2
E00020432,24.1,75.9
E00020433,21.8,78.2
E00020434,4.3,95.7
E00020435,15.4,84.6
E00020436,7.7,92.3
E00020437,9.6,90.4
E00020439,24,76
E00020440,18.2,81.8
E00020442,16.9,83.1
E00020443,12.4,87.6
E00020444,14.5,85.5
E00020445,15.5,84.5
E00020447,16.2,83.8
E00020448,13.3,86.7
E00020449,11.7,88.3
E00020451,17.1,82.9
E00020452,13.2,86.8
E00020453,8,92
E00020454,13.6,86.4
E00020455,20.5,79.5
E00021218,17.7,82.3
E00021219,16.4,83.6
E00021220,18,82
E00021223,20.4,79.6
E00021224,23.6,76.4
E00021225,20.3,79.7
E00021227,17.4,82.6
E00021228,28.8,71.2
E00021229,31.9,68.1
E00021230,16.9,83.1
E00021231,11.5,88.5
E00021239,20.1,79.9
E00021240,11,89
E00021241,18.8,81.3
E00021243,26.8,73.2
E00021244,18.3,81.7
E00021245,27.9,72.1
E00021246,30.6,69.4
E00021247,34.4,65.6
E00021248,35.5,64.5
E00021249,12.2,87.8
E00021251,30.4,69.6
E00021252,17.3,82.7
E00021253,18.4,81.6
E00021254,18.9,81.1
E00021255,13.7,86.3
E00021256,16.5,83.5
E00021257,17.1,82.9
E00021258,35.3,64.7
E00021259,23.3,76.7
E00021422,29.1,70.9
E00021425,9.9,90.1
E00021426,34.7,65.3
E00021427,4.5,95.5
E00021510,11.5,88.5
E00021511,9.8,90.2
E00021516,15.1,84.9
E00021517,15.2,84.8
E00021518,19.9,80.1
E00021519,27,73
E00021520,17.5,82.5
