areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00008155,85.4,13.1,1.5
E00008156,84.3,11.4,4.3
E00008158,79.6,15,5.4
E00008188,79.8,14.7,5.5
E00008189,75,16,9
E00008302,75,17.3,7.7
E00008305,88.8,8,3.2
E00016398,80.8,12.1,7.2
E00016402,84.7,12.1,3.2
E00016403,84.9,10.8,4.2
E00016404,86.2,10.5,3.4
E00016405,86.4,9.9,3.6
E00016407,87.9,10.5,1.6
E00016409,82.7,11.3,6
E00016410,85.9,8.8,5.2
E00016411,82.9,13.5,3.6
E00016412,81.7,10.2,8.1
E00016413,85.4,11.2,3.4
E00016414,81,11.9,7.1
E00016415,84.1,10.5,5.4
E00016416,79.9,14.1,5.9
E00016417,76.5,17.1,6.4
E00016419,85.6,8.6,5.7
E00016420,87.1,9.1,3.8
E00016421,81.1,12.5,6.4
E00016422,84.3,9.4,6.3
E00016423,77.7,17.6,4.6
E00016424,84.1,9.7,6.2
E00016426,82.7,9.5,7.8
E00016427,84,14,2
E00016431,84.6,10,5.4
E00016432,84.3,8.5,7.3
E00016436,88.6,6.1,5.2
E00016437,84.1,11.4,4.5
E00016438,92.5,5.7,1.9
E00016440,84.7,11.3,4
E00016441,81,12.8,6.2
E00016442,89.5,6.6,3.9
E00016722,83,13.9,3.1
E00016724,88.7,8.2,3.2
E00020298,92.8,4.8,2.4
E00020415,95.4,4.3,0.3
E00020416,94,5.7,0.4
E00020417,88.5,7.3,4.2
E00020418,75.7,16.2,8.1
E00020419,88.7,9.6,1.7
E00020421,75.1,15.2,9.7
E00020422,88.3,8.2,3.5
E00020423,82.2,12.4,5.5
E00020424,94.9,4.6,0.5
E00020425,94.7,3.9,1.4
E00020426,95.6,4,0.4
E00020427,92,6.7,1.3
E00020428,94.4,4.8,0.8
E00020429,89.8,9.5,0.7
E00020431,76,15.6,8.4
E00020432,84.8,10.8,4.4
E00020433,73.2,20.2,6.6
E00020434,93.5,6.5,0
E00020435,92,5.9,2.1
E00020436,95,4.5,0.6
E00020437,95.6,4.4,0
E00020439,78.5,13.6,7.9
E00020440,87,9.4,3.6
E00020442,84.5,10.4,5
E00020443,90.1,7.5,2.4
E00020444,89,9,2
E00020445,76.3,15.8,7.9
E00020447,81.1,14.7,4.1
E00020448,80.1,12.8,7.1
E00020449,94.8,3.7,1.5
E00020451,92.7,7,0.3
E00020452,92.9,6.1,1
E00020453,95.4,4.2,0.4
E00020454,95.1,4.9,0
E00020455,77.9,15.7,6.4
E00021218,88,8.6,3.4
E00021219,80.1,12.3,7.6
E00021220,91,7.7,1.3
E00021223,89.3,7.7,2.9
E00021224,83.6,10.5,6
E00021225,84.4,11.9,3.7
E00021227,86.8,9.2,4.1
E00021228,84.7,10.4,5
E00021229,80.6,12.9,6.5
E00021230,85.4,9.1,5.6
E00021231,68.8,20.8,10.4
E00021239,93.4,3.6,3
E00021240,92.5,5.9,1.6
E00021241,88.9,8.8,2.3
E00021243,81.7,12.1,6.2
E00021244,73,19.8,7.3
E00021245,81.5,12.4,6.2
E00021246,78.2,14.1,7.7
E00021247,80.2,12.7,7.1
E00021248,84.3,10.9,4.8
E00021249,82.2,10.5,7.3
E00021251,82.4,11.7,5.9
E00021252,89.1,10.6,0.4
E00021253,80.9,11.6,7.5
E00021254,93.5,5.6,0.9
E00021255,90.1,8.6,1.2
E00021256,86.8,12.3,0.9
E00021257,90.8,6.1,3.1
E00021258,77.1,16.3,6.6
E00021259,82.1,11.4,6.5
E00021422,73.7,17.9,8.4
E00021425,93.8,4.3,1.9
E00021426,84.8,11.5,3.7
E00021427,93.3,6.7,0
E00021510,92.5,7,0.5
E00021511,94.1,5.4,0.5
E00021516,80.8,11.2,8.1
E00021517,88.5,5.7,5.7
E00021518,87.5,9.1,3.4
E00021519,89.9,6.8,3.2
E00021520,92.3,5.6,2.1
E00021521,79.4,14.9,5.7
E00021522,79.3,11.6,9
E00021524,84.5,12,3.5
E00021525,90,8.7,1.3
E00021526,94.7,3.3,2
E00021527,92.8,6,1.3
E00021528,83.9,11.2,5
E00021529,63.4,19.5,17.1
E00021532,95.5,3.5,1
E00021533,93.2,5.1,1.7
E00021534,90.6,7.4,2
E00021536,89.6,8.5,1.9
E00021537,90.8,7.4,1.7
E00021539,93.2,6,0.7
E00021541,94.8,5.2,0
E00021542,93.4,6,0.6
E00021543,92.8,6.8,0.4
E00021544,89.1,9.4,1.6
