areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00152245,65.9,26.1,6.8,1.1,0
E00152250,76.8,17.3,5.4,0.6,0
E00152251,38.8,40.8,19,1.4,0
E00152252,64.1,23.9,12,0,0
E00152253,29.4,42,27.7,0.8,0
E00152685,7.8,23,61.3,6.5,1.4
E00152686,49.2,30.2,18.3,1.6,0.8
E00152688,22.4,32.1,38.1,6.7,0.7
E00152690,19.4,45,30.2,5.4,0
E00152691,41.2,37,21.8,0,0
E00152692,29.1,25.4,41,4.5,0
E00152693,35.3,42,20.2,1.7,0.8
E00152694,20.2,37.5,36.3,4.8,1.2
E00152695,29.9,37.8,28.3,3.1,0.8
E00152696,31,32.6,32.6,3.1,0.8
E00152697,20.6,35.9,41.2,2.3,0
E00152698,32.6,41.9,25.6,0,0
E00152699,6.6,24.4,62.4,5.4,1.2
E00152700,22.7,47,24.2,6.1,0
E00152701,23.4,37,32.5,5.8,1.3
E00152702,46.2,34.1,16.7,1.5,1.5
E00152703,10.2,39.1,49.2,1.6,0
E00152704,27.8,38.4,27.8,6,0
E00152705,36.3,34.1,25.9,3.7,0
E00152706,40.8,20,35.8,3.3,0
E00152707,27.9,37.1,32.1,2.1,0.7
E00152708,29.2,39.2,26.9,3.8,0.8
E00152709,18.8,25,46.6,9.1,0.6
E00152710,35.5,42.7,20.9,0.9,0
E00152711,63.1,27.9,8.2,0.8,0
E00152712,47.6,36.2,14.3,0,1.9
E00152713,48.8,28,22.4,0.8,0
E00152715,43.6,34.2,17.9,3.4,0.9
E00152728,68.3,26,5.7,0,0
E00152729,56.1,36,7.2,0,0.7
E00152730,74.8,19.1,6.1,0,0
E00152731,58.9,21,19.4,0.8,0
E00152732,29.6,39,28.3,3.1,0
E00152733,33.3,33.3,28.6,3.2,1.6
E00152734,66.2,25.4,6.9,0.8,0.8
E00152735,53.1,32.9,13.3,0.7,0
E00152761,47.9,27.9,19.3,4.3,0.7
E00152762,49.6,30.6,16.5,3.3,0
E00152763,61.7,27.5,9.2,1.7,0
E00152764,65.9,28.7,3.9,1.6,0
E00152765,63.9,23.8,10.7,1.6,0
E00152766,35.6,43.2,15.3,2.5,3.4
E00152767,43.2,39.6,16.2,0.9,0
E00152768,54.7,33.6,11.7,0,0
E00152769,42.5,43.3,11,3.1,0
E00152770,57.7,31.7,10.6,0,0
E00152771,66.7,25.6,7,0.8,0
E00152772,60.6,30.3,8.3,0,0.8
E00152773,61.4,23.5,12.9,1.5,0.8
E00152774,43.6,40.2,16.2,0,0
E00152775,27.9,41.5,25.9,4.8,0
E00152776,55.9,37,6.3,0.8,0
E00152777,42.7,44.8,11.2,1.4,0
E00152778,74.6,15.1,9.5,0.8,0
E00152779,64.5,30.6,3.3,1.7,0
E00152780,55.3,26.5,16.7,1.5,0
E00152781,53.8,23.5,20.5,0.8,1.5
E00152782,46.2,35.4,16.9,1.5,0
E00152783,49.1,31,16.4,3.4,0
E00152784,38.7,21.1,38.7,1.4,0
E00152813,21.5,27.9,37.2,12.8,0.6
E00152814,10.5,35.8,39.5,12.3,1.9
E00152816,25.2,36.2,35.4,2.4,0.8
E00152826,12.3,17.8,65.1,3.4,1.4
E00152827,13.5,22.7,51.8,7.8,4.3
E00152828,16.9,32.4,38,9.9,2.8
E00152829,16.8,22.8,54,5.9,0.5
E00152830,31.1,30.3,30.3,8.4,0
E00152831,55.8,27.9,14.7,1.6,0
E00152833,29.6,36.7,28.6,4.1,1
E00152834,9.7,37.9,41.9,10.5,0
E00152835,20.5,27,45.1,6.6,0.8
E00152843,28.8,37.4,28.8,5,0
E00152877,54.1,29.3,15,1.5,0
E00152878,45.6,36.8,17.5,0,0
E00152879,31.1,45.9,19.7,3.3,0
E00152880,44.1,32.4,20,3.4,0
E00152881,53.6,35,9.3,1.4,0.7
E00152882,40,34.2,19.2,5.8,0.8
E00152883,36.1,24.4,30.3,9.2,0
