areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00152245,15.9,45.5,17,21.6
E00152250,22.6,45.8,15.5,16.1
E00152251,34,38.8,11.6,15.6
E00152252,30.8,41,13.7,14.5
E00152253,37.8,35.3,13.4,13.4
E00152685,65.4,22.6,5.5,6.5
E00152686,35.2,25.8,16.4,22.7
E00152688,34.1,29.6,18.5,17.8
E00152690,20.9,38.8,20.2,20.2
E00152691,23.5,36.1,17.6,22.7
E00152692,35.8,29.9,17.9,16.4
E00152693,21.3,33.6,16.4,28.7
E00152694,37.8,24.9,20.9,16.5
E00152695,38.5,26.9,16.2,18.5
E00152696,50.4,30.2,10.9,8.5
E00152697,40,30,18.5,11.5
E00152698,35.9,44.3,10.7,9.2
E00152699,64.2,21,7.8,7
E00152700,29.8,29.8,19.8,20.6
E00152701,39.6,26,15.6,18.8
E00152702,32.3,35.4,15.4,16.9
E00152703,65.9,24.6,4,5.6
E00152704,34.2,28.9,15.4,21.5
E00152705,24.1,36.8,18.8,20.3
E00152706,36.1,31.1,14.3,18.5
E00152707,31.9,26.2,14.9,27
E00152708,34.6,32.3,16.2,16.9
E00152709,42.6,23.9,15.9,17.6
E00152710,22.9,34.9,20.2,22
E00152711,25.8,41.9,9.7,22.6
E00152712,21.2,32.7,18.3,27.9
E00152713,22.4,38.4,16.8,22.4
E00152715,22.2,34.2,19.7,23.9
E00152728,24.4,44.7,10.6,20.3
E00152729,28.6,33.6,15,22.9
E00152730,21.2,50.8,12.9,15.2
E00152731,15,31.7,19.2,34.2
E00152732,38,26.6,19.6,15.8
E00152733,26.2,35.7,17.5,20.6
E00152734,15.7,37.3,14.9,32.1
E00152735,17.9,35.7,17.1,29.3
E00152761,16.4,34.3,17.1,32.1
E00152762,30.5,26.3,18.6,24.6
E00152763,27.5,41.7,12.5,18.3
E00152764,26.6,44.5,14.8,14.1
E00152765,22.1,43.4,14.8,19.7
E00152766,21.7,37.4,21.7,19.1
E00152767,21.2,38.9,15.9,23.9
E00152768,26.2,36.9,17.7,19.2
E00152769,25.2,38.6,15.7,20.5
E00152770,19.5,42.3,12.2,26
E00152771,17.2,48.4,13.3,21.1
E00152772,24.1,45.1,12,18.8
E00152773,17.4,40.9,13.6,28
E00152774,19.3,24.4,26.1,30.3
E00152775,27.3,30,28.7,14
E00152776,19.5,46.1,18,16.4
E00152777,31.9,44.4,11.1,12.5
E00152778,22.4,42.4,17.6,17.6
E00152779,24.2,44.2,15,16.7
E00152780,21.5,36.9,16.9,24.6
E00152781,20.9,44.2,13.2,21.7
E00152782,21.5,32.3,14.6,31.5
E00152783,38.3,29.6,20.9,11.3
E00152784,42,25.9,14.7,17.5
E00152813,25,32,17.4,25.6
E00152814,27,23.3,27.6,22.1
E00152816,29.7,26.6,16.4,27.3
E00152826,55.5,24.7,13.7,6.2
E00152827,47.5,24.5,15.1,12.9
E00152828,43.2,26,12.3,18.5
E00152829,50.2,28.1,10.3,11.3
E00152830,14.2,30,18.3,37.5
E00152831,34.4,37.4,9.9,18.3
E00152833,22.4,21.4,24.5,31.6
E00152834,25.8,25,16.9,32.3
E00152835,23.6,27.6,19.7,29.1
E00152843,24.3,28.6,22.9,24.3
E00152877,20.5,31.1,18.2,30.3
E00152878,25,39.7,19.8,15.5
E00152879,25.8,34.7,16.9,22.6
E00152880,26.2,33.1,14.5,26.2
E00152881,24.5,38.1,18,19.4
