areacd,sex-001,sex-002
E00152245,49.5,50.5
E00152250,51.1,48.9
E00152251,52.4,47.6
E00152252,55,45
E00152253,47.7,52.3
E00152685,43.4,56.6
E00152686,48.5,51.5
E00152688,49.5,50.5
E00152690,47.5,52.5
E00152691,50.2,49.8
E00152692,49.5,50.5
E00152693,49.4,50.6
E00152694,52.1,47.9
E00152695,49.5,50.5
E00152696,52.7,47.3
E00152697,51.5,48.5
E00152698,51,49
E00152699,40.5,59.5
E00152700,49.7,50.3
E00152701,46.8,53.2
E00152702,52.6,47.4
E00152703,47.2,52.8
E00152704,52.3,47.7
E00152705,47.3,52.7
E00152706,52.2,47.8
E00152707,49.6,50.4
E00152708,48,52
E00152709,44.1,55.9
E00152710,53.1,46.9
E00152711,48.1,51.9
E00152712,49.3,50.7
E00152713,50.6,49.4
E00152715,52.9,47.1
E00152728,49.3,50.7
E00152729,51.4,48.6
E00152730,50.6,49.4
E00152731,42.9,57.1
E00152732,50.1,49.9
E00152733,50.3,49.7
E00152734,51.3,48.7
E00152735,49.9,50.1
E00152761,51.3,48.8
E00152762,48.4,51.6
E00152763,51.3,48.7
E00152764,51.4,48.6
E00152765,52.4,47.6
E00152766,53.1,46.9
E00152767,52.8,47.2
E00152768,51.9,48.1
E00152769,47.5,52.5
E00152770,52,48
E00152771,50.5,49.5
E00152772,48.7,51.3
E00152773,52.8,47.2
E00152774,45.3,54.7
E00152775,48.7,51.3
E00152776,50.8,49.2
E00152777,51.5,48.5
E00152778,48.1,51.9
E00152779,48.9,51.1
E00152780,46.5,53.5
E00152781,51.4,48.6
E00152782,53.7,46.3
E00152783,53.3,46.7
E00152784,51.7,48.3
E00152813,51,49
E00152814,50.2,49.8
E00152816,51.4,48.6
E00152826,50.4,49.6
E00152827,44.3,55.7
E00152828,43.6,56.4
E00152829,53.4,46.6
E00152830,49.1,50.9
E00152831,52.9,47.1
E00152833,48.9,51.1
E00152834,53.6,46.4
E00152835,47.1,52.9
E00152843,47.3,52.7
E00152877,49.7,50.3
E00152878,53.4,46.6
E00152879,47.5,52.5
E00152880,50.8,49.2
E00152881,53.8,46.2
E00152882,50.3,49.7
E00152883,47.4,52.6
E00152884,51.8,48.2
E00152885,54,46
E00152886,50.3,49.7
E00152887,51.1,48.9
E00152888,55.2,44.8
E00152889,50.6,49.4
E00152890,48.2,51.8
E00152891,52.9,47.1
E00152892,52.3,47.7
E00152893,51.6,48.4
E00152894,53.8,46.2
E00152895,48.5,51.5
E00152896,51.6,48.4
E00152897,47.7,52.3
E00152898,50.2,49.8
E00152899,54.1,45.9
E00152900,54.2,45.8
E00152901,56,44
E00152902,49.8,50.2
E00152903,45.4,54.6
E00152904,51.2,48.8
E00152905,48.3,51.7
E00152906,47.4,52.6
E00152907,57.1,42.9
E00152908,48.7,51.3
E00152909,51.3,48.8
E00152910,49.3,50.7
E00152911,54.7,45.3
E00152912,49.8,50.2
E00152913,51.7,48.3
E00152914,50,50
E00152915,54.2,45.8
E00152916,48,52
E00152917,46.9,53.1
E00152918,48.3,51.7
E00152925,47.9,52.1
E00152926,48.8,51.2
E00152927,49.1,50.9
E00152928,49.8,50.2
E00152929,56.6,43.4
E00152930,54.1,45.9
E00152931,54.1,45.9
E00152932,50.1,49.9
E00152933,49.3,50.7
E00152934,52.5,47.5
E00152935,50.9,49.1
E00152936,50.9,49.1
E00152937,47.8,52.2
E00152939,47.9,52.1
E00152940,52.8,47.2
E00152941,49.7,50.3
E00152942,47.2,52.8
E00152943,45.2,54.8
E00152944,55.8,44.2
E00152945,51.1,48.9
E00152946,50.3,49.7
E00152947,50.8,49.2
E00152948,51.1,48.9
E00152949,53.3,46.7
E00152950,49.8,50.2
E00152951,45.5,54.5
E00152952,48.5,51.5
E00152953,51.4,48.6
E00152954,56.3,43.7
E00153004,48.6,51.4
E00153005,48.1,51.9
E00153006,45.8,54.2
E00153007,47.7,52.3
E00153008,47.9,52.1
E00153009,46.6,53.4
E00153010,48.1,51.9
E00153011,47.4,52.6
E00153012,49.9,50.1
E00153013,51.3,48.7
E00153014,51,49
E00153015,55.3,44.7
E00153016,44,56
E00153017,46.8,53.2
E00153019,52.2,47.8
E00153020,44.7,55.3
E00153021,53,47
E00153022,50.1,49.9
E00153023,43.6,56.4
E00153024,40.5,59.5
E00153025,47.2,52.8
E00153026,46.2,53.8
E00153027,44.7,55.3
E00153030,53,47
E00153031,54.9,45.1
E00153032,45.9,54.1
E00153033,48.9,51.1
E00153034,51.7,48.3
E00153036,47.8,52.2
E00153037,51.4,48.6
E00153038,53.6,46.4
E00153039,49.1,50.9
E00153040,45.9,54.1
E00153041,53.1,46.9
E00153042,51.1,48.9
E00153043,51.6,48.4
E00153044,49.6,50.4
E00153045,44.5,55.5
E00153048,48.9,51.1
E00153049,49.7,50.3
E00153050,52.1,47.9
E00153051,51.5,48.5
E00153053,51.3,48.7
E00153054,51.5,48.5
