areacd,heating_type_3a-001,heating_type_3a-002
E00152245,1.1,98.9
E00152250,0,100
E00152251,0,100
E00152252,0,100
E00152253,1.7,98.3
E00152685,3.7,96.3
E00152686,1.6,98.4
E00152688,6.6,93.4
E00152690,0,100
E00152691,1.7,98.3
E00152692,2.2,97.8
E00152693,0.8,99.2
E00152694,0.8,99.2
E00152695,0.8,99.2
E00152696,0,100
E00152697,3.1,96.9
E00152698,3.8,96.2
E00152699,3.7,96.3
E00152700,2.3,97.7
E00152701,3.2,96.8
E00152702,0,100
E00152703,3.1,96.9
E00152704,2.6,97.4
E00152705,0.8,99.2
E00152706,0.8,99.2
E00152707,0,100
E00152708,3,97
E00152709,2.3,97.7
E00152710,4.5,95.5
E00152711,0.8,99.2
E00152712,1.9,98.1
E00152713,0,100
E00152715,0.8,99.2
E00152728,0,100
E00152729,1.4,98.6
E00152730,0,100
E00152731,1.6,98.4
E00152732,5.7,94.3
E00152733,4,96
E00152734,0,100
E00152735,0,100
E00152761,0,100
E00152762,2.5,97.5
E00152763,0.8,99.2
E00152764,0,100
E00152765,0,100
E00152766,0.9,99.1
E00152767,0,100
E00152768,0,100
E00152769,0.8,99.2
E00152770,0.8,99.2
E00152771,0.8,99.2
E00152772,3.8,96.2
E00152773,0.8,99.2
E00152774,0.8,99.2
E00152775,0,100
E00152776,1.6,98.4
E00152777,2.1,97.9
E00152778,0.8,99.2
E00152779,0,100
E00152780,0,100
E00152781,2.3,97.7
E00152782,1.6,98.4
E00152783,0.9,99.1
E00152784,1.4,98.6
E00152813,2.9,97.1
E00152814,2.5,97.5
E00152816,0.8,99.2
E00152826,0.7,99.3
E00152827,3.6,96.4
E00152828,1.4,98.6
E00152829,2,98
E00152830,0,100
E00152831,0,100
E00152833,4.1,95.9
E00152834,1.6,98.4
E00152835,0,100
E00152843,1.4,98.6
E00152877,2.2,97.8
E00152878,0.9,99.1
E00152879,1.7,98.3
E00152880,0.7,99.3
E00152881,0,100
E00152882,0.8,99.2
E00152883,1.7,98.3
E00152884,0.5,99.5
E00152885,0.7,99.3
E00152886,0.8,99.2
E00152887,1.5,98.5
E00152888,0.9,99.1
E00152889,0,100
E00152890,1.6,98.4
E00152891,0.8,99.2
E00152892,1.6,98.4
E00152893,0.8,99.2
E00152894,0.9,99.1
E00152895,0.8,99.2
E00152896,2.1,97.9
E00152897,3.2,96.8
E00152898,0,100
E00152899,0.8,99.2
E00152900,2.4,97.6
E00152901,1.8,98.2
E00152902,1.6,98.4
E00152903,4.7,95.3
E00152904,0.7,99.3
E00152905,2.6,97.4
E00152906,3.8,96.2
E00152907,4.1,95.9
E00152908,0.8,99.2
E00152909,0,100
E00152910,1.6,98.4
E00152911,2.1,97.9
E00152912,3.6,96.4
E00152913,1.7,98.3
E00152914,0.9,99.1
E00152915,0.7,99.3
E00152916,2.2,97.8
E00152917,2,98
E00152918,0.8,99.2
E00152925,1.5,98.5
E00152926,2.4,97.6
E00152927,0.7,99.3
E00152928,1.1,98.9
E00152929,0,100
E00152930,0.7,99.3
E00152931,0.8,99.2
E00152932,0,100
E00152933,0,100
E00152934,0,100
E00152935,0,100
E00152936,0.9,99.1
E00152937,0,100
E00152939,1.3,98.7
E00152940,0,100
E00152941,1.7,98.3
E00152942,0,100
E00152943,0,100
E00152944,0,100
E00152945,1.8,98.2
E00152946,1.5,98.5
