geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00025006,59.8,40.2,0
E00025007,69.8,30.2,0
E00025008,96.2,3.8,0
E00025010,92.4,7.6,0
E00025011,100,0,0
E00025012,95.8,4.2,0
E00025013,94.5,5.5,0
E00025014,51.1,48.9,0
E00025016,100,0,0
E00025018,92,8,0
E00025019,100,0,0
E00025020,100,0,0
E00025021,100,0,0
E00025023,99.2,0.8,0
E00025024,79.6,20.4,0
E00025025,99.4,0.6,0
E00025026,100,0,0
E00025027,100,0,0
E00025028,67.4,32.6,0
E00025029,99.2,0.8,0
E00025030,51.8,48.2,0
E00025031,84.7,15.3,0
E00025032,83.2,16.8,0
E00025033,82.3,17.7,0
E00025035,64.6,35.4,0
E00025036,100,0,0
E00025073,90.4,9.6,0
E00025074,94.2,5.8,0
E00025075,53.5,44.9,1.6
E00025076,88.4,11.6,0
E00025077,91.8,8.2,0
E00025078,99.3,0.7,0
E00025079,93.2,6.8,0
E00025080,83.2,16.8,0
E00025081,100,0,0
E00025082,100,0,0
E00025083,87.2,12,0.8
E00025084,98.3,1.7,0
E00025085,100,0,0
E00025087,87.5,12.5,0
E00025088,100,0,0
E00025089,68.6,31.4,0
E00025090,45.2,54.8,0
E00025091,97,3,0
E00025092,99.2,0.8,0
E00025093,100,0,0
E00025094,76.1,23.9,0
E00025095,63.8,36.2,0
E00025096,100,0,0
E00025097,98.2,1.8,0
E00025098,63.2,36.8,0
E00025099,43.1,56.9,0
E00025100,55.1,44.9,0
E00025101,93.8,6.3,0
E00025102,93.1,6.9,0
E00025103,71.4,28.6,0
E00025104,100,0,0
E00025105,73.5,26.5,0
E00025106,66.9,33.1,0
E00025107,71.7,28.3,0
E00025108,83.2,16.8,0
E00025109,80.3,19.7,0
E00025110,99.3,0,0.7
E00025151,99.2,0.8,0
E00025152,94.4,5.6,0
E00025156,92.5,7.5,0
E00025157,97.4,2.6,0
E00025174,98.2,1.8,0
E00025175,75.4,24.6,0
E00025176,97.8,2.2,0
E00025177,100,0,0
E00025178,0.7,99.3,0
E00025179,100,0,0
E00025180,100,0,0
E00025181,100,0,0
E00025182,99.1,0.9,0
E00025183,100,0,0
E00025184,20.7,79.3,0
E00025425,71.9,28.1,0
E00025428,64.2,35.8,0
E00025446,100,0,0
E00025571,100,0,0
E00025572,100,0,0
E00025574,68.1,31.9,0
E00025576,99.2,0.8,0
E00025583,100,0,0
E00025587,99.2,0.8,0
E00025589,79.6,20.4,0
E00025590,87.9,12.1,0
E00025591,100,0,0
E00025592,99.2,0.8,0
E00025595,100,0,0
E00025597,29.1,70.9,0
E00025598,100,0,0
E00025599,99.1,0.9,0
E00025600,95.5,4.5,0
E00026977,100,0,0
E00026978,100,0,0
E00026979,100,0,0
E00026980,99.3,0.7,0
E00026981,100,0,0
E00026983,88.9,11.1,0
E00026984,100,0,0
E00026985,89.4,10.6,0
E00026986,68.2,31.8,0
E00026987,98.3,1.7,0
E00026988,100,0,0
E00026990,100,0,0
E00026991,99.2,0.8,0
E00026993,64.9,35.1,0
E00027011,100,0,0
E00027012,100,0,0
E00027013,70.6,29.4,0
E00027014,100,0,0
E00027015,99.2,0.8,0
E00027016,100,0,0
E00027017,95.7,4.3,0
E00027018,61,39,0
E00027019,80.9,19.1,0
E00027020,100,0,0
E00027021,99.3,0.7,0
E00027022,99.3,0.7,0
E00027023,100,0,0
E00027024,100,0,0
E00027025,99.2,0.8,0
