geography_code,in_full_time_education-001,in_full_time_education-002
E00025006,23.6,76.4
E00025007,25.9,74.1
E00025008,15.8,84.2
E00025010,23.6,76.4
E00025011,15,85
E00025012,12.6,87.4
E00025013,24,76
E00025014,28.1,71.9
E00025016,23.3,76.7
E00025018,23.2,76.8
E00025019,17.2,82.8
E00025020,30.3,69.7
E00025021,23.1,76.9
E00025023,23,77
E00025024,24.7,75.3
E00025025,15.4,84.6
E00025026,12.6,87.4
E00025027,15,85
E00025028,21.9,78.1
E00025029,23.5,76.5
E00025030,18.8,81.3
E00025031,24.6,75.4
E00025032,20,80
E00025033,25.6,74.4
E00025035,19.7,80.3
E00025036,26.4,73.6
E00025073,20.5,79.5
E00025074,25.7,74.3
E00025075,28.6,71.4
E00025076,21.5,78.5
E00025077,25.7,74.3
E00025078,22.6,77.4
E00025079,20.4,79.6
E00025080,19.3,80.7
E00025081,11.9,88.1
E00025082,15.4,84.6
E00025083,33.6,66.4
E00025084,22.2,77.8
E00025085,20.8,79.2
E00025087,20.4,79.6
E00025088,11.4,88.6
E00025089,21.3,78.7
E00025090,19.5,80.5
E00025091,33.6,66.4
E00025092,14.8,85.2
E00025093,21.1,78.9
E00025094,20.4,79.6
E00025095,26,74
E00025096,18.9,81.1
E00025097,18,82
E00025098,19.9,80.1
E00025099,19.1,80.9
E00025100,21.6,78.4
E00025101,25.9,74.1
E00025102,28.2,71.8
E00025103,22.3,77.7
E00025104,32.6,67.4
E00025105,22.2,77.8
E00025106,15.7,84.3
E00025107,14.2,85.8
E00025108,23.5,76.5
E00025109,18.7,81.3
E00025110,32,68
E00025151,23.1,76.9
E00025152,13.7,86.3
E00025156,22,78
E00025157,15.4,84.6
E00025174,13.4,86.6
E00025175,15.3,84.7
E00025176,18.3,81.7
E00025177,26.4,73.6
E00025178,8.2,91.8
E00025179,14.9,85.1
E00025180,18.9,81.1
E00025181,14.9,85.1
E00025182,19.4,80.6
E00025183,21.3,78.7
E00025184,9.4,90.6
E00025425,23.4,76.6
