geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025006,93.1,0.3,6.6
E00025007,93.7,0.9,5.4
E00025008,93.6,1.8,4.6
E00025010,91.5,3.2,5.3
E00025011,97.4,0.6,2
E00025012,89,3.2,7.8
E00025013,93.5,1,5.5
E00025014,95.3,0.6,4.1
E00025016,93.2,1.3,5.5
E00025018,89.2,0.6,10.2
E00025019,96.3,1.2,2.4
E00025020,87.7,1.9,10.4
E00025021,91.9,1,7.1
E00025023,86.8,0.9,12.2
E00025024,88.6,1.8,9.6
E00025025,97.5,0.2,2.2
E00025026,96.7,0,3.3
E00025027,95.5,1.4,3.1
E00025028,94,0,6
E00025029,94.8,0.6,4.5
E00025030,93.1,1.2,5.8
E00025031,89.3,2.1,8.7
E00025032,94.1,1.6,4.3
E00025033,86.8,0.7,12.6
E00025035,93.1,1,5.9
E00025036,94.5,0.5,5
E00025073,85.8,1.2,13
E00025074,94.5,1.2,4.3
E00025075,75.3,0.3,24.3
E00025076,89.5,0,10.5
E00025077,88.5,0.2,11.3
E00025078,85.9,1,13.1
E00025079,77.7,0.7,21.6
E00025080,81.3,1.9,16.8
E00025081,95.6,0.4,4
E00025082,94.7,0,5.3
E00025083,80.6,0.3,19.1
E00025084,93,0.4,6.6
E00025085,96.4,0.7,3
E00025087,96.5,0.8,2.7
E00025088,96.5,1.2,2.3
E00025089,85.8,0.4,13.7
E00025090,79.9,0.4,19.8
E00025091,87.6,0.5,11.9
E00025092,90.5,0,9.5
E00025093,96.1,0.8,3.1
E00025094,82.7,2.7,14.7
E00025095,80.1,1.8,18
E00025096,93.3,3.3,3.3
E00025097,91.2,1.3,7.5
E00025098,87.4,0,12.6
E00025099,80.1,4.4,15.5
E00025100,74.2,0,25.8
E00025101,81.1,1.9,17.1
E00025102,83.8,1.8,14.3
E00025103,81.6,0.4,18
E00025104,76.4,0.5,23.1
E00025105,87.6,0.9,11.5
E00025106,90.6,1,8.4
E00025107,89,2,8.9
E00025108,86.9,2.9,10.2
E00025109,84.5,2.3,13.2
E00025110,81.4,0,18.6
E00025151,89.9,1.6,8.5
E00025152,91.8,1.9,6.3
E00025156,92.4,2.3,5.2
E00025157,93.5,1,5.5
E00025174,96.9,0.4,2.7
E00025175,95.4,0.8,3.8
E00025176,95.6,0.3,4.1
E00025177,92.4,1.4,6.2
E00025178,77.5,4.2,18.3
E00025179,95.3,1,3.7
E00025180,94,2.3,3.6
E00025181,95.2,2.6,2.2
E00025182,93.1,1.7,5.2
E00025183,89.9,1,9.1
E00025184,76.8,1.7,21.6
E00025425,69.8,1.7,28.5
E00025428,75.8,1.6,22.6
E00025446,85.7,2.2,12
E00025571,95.8,0,4.2
E00025572,95,1,3.9
E00025574,93.9,0.8,5.3
E00025576,97.1,1.3,1.6
E00025583,98.1,0.5,1.3
E00025587,95.7,1.1,3.3
E00025589,98.4,0.9,0.6
E00025590,93.7,3,3.3
E00025591,98,0,2
E00025592,95.7,0.9,3.4
