areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00049398,83.4,10.3,6.3
E00049399,72.8,17.3,9.9
E00049400,72.4,20.8,6.8
E00049401,75.1,17.1,7.8
E00049402,66.5,21.6,11.9
E00049403,80.4,12.5,7.1
E00049404,76.6,14.5,9
E00049405,68.5,18.5,13
E00049406,70.4,19.6,10
E00049407,73.6,21.3,5.1
E00049409,73.9,18,8.1
E00049410,82.8,12.1,5.1
E00049411,77.4,16.2,6.4
E00049412,83.3,12.1,4.6
E00049413,75.1,16.2,8.7
E00049414,79.4,15.7,4.9
E00049415,79.5,13,7.4
E00049416,80.3,14,5.7
E00049417,70.8,21.4,7.8
E00049418,71.2,22.2,6.6
E00049419,75.8,16.3,7.9
E00049420,76.7,15.6,7.7
E00049421,82.9,12.8,4.3
E00049422,80.2,13.8,6
E00049423,75.2,16.2,8.6
E00049424,83.4,10.7,5.9
E00049425,84.6,9.8,5.6
E00049426,73.8,17.9,8.2
E00049427,81.9,13.4,4.7
E00049428,80.5,14,5.5
E00049429,74,16.6,9.4
E00049430,68.3,22.4,9.3
E00049431,80.3,13.5,6.3
E00049432,77.5,17.3,5.2
E00049433,79.7,14.8,5.5
E00049434,78.9,12.4,8.7
E00049435,76.2,16.2,7.5
E00049436,78.8,13,8.1
E00049437,81.1,11.3,7.5
E00049439,81.3,14.7,4
E00049440,75.3,16.1,8.6
E00049460,82.3,14.3,3.4
E00049461,58.2,31.6,10.1
E00049463,71.6,14.9,13.5
E00049467,78.1,14.1,7.8
E00050481,82.5,14,3.4
E00050482,74.5,16.1,9.4
E00050483,76.1,14.5,9.4
E00050484,79.7,12.2,8.1
E00050485,85.1,11.7,3.2
E00050486,77,15.3,7.7
E00050487,76.5,16.3,7.3
E00050489,75.5,18,6.4
E00050490,71.1,17.4,11.6
E00050491,65.3,18.7,16
E00050492,74.5,15.4,10.1
E00050729,79.8,12,8.2
E00050731,77.6,14.1,8.3
E00050732,78.3,15.3,6.4
