areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00049398,4.9,27,68
E00049399,1.4,38.1,60.4
E00049400,4.9,35.8,59.3
E00049401,0,44.4,55.6
E00049402,2.7,40.4,56.8
E00049403,6.6,31.7,61.7
E00049404,0,39.8,60.2
E00049405,1.5,46,52.6
E00049406,6.4,27.5,66.1
E00049407,6,31,62.9
E00049409,2.9,23.7,73.4
E00049410,6.4,16.7,76.9
E00049411,3.9,28.3,67.7
E00049412,4,18.4,77.6
E00049413,4.1,26.9,69
E00049414,3,22.2,74.8
E00049415,4.7,28,67.3
E00049416,1.5,18,80.5
E00049417,3,34.6,62.4
E00049418,6.3,25.2,68.5
E00049419,6.1,21.1,72.8
E00049420,4.1,29.1,66.9
E00049421,1.9,18.8,79.4
E00049422,3.9,22,74
E00049423,2.4,36.6,61
E00049424,5.5,23.6,70.9
E00049425,5,32.6,62.4
E00049426,5.1,40.8,54.1
E00049427,3.8,34.6,61.5
E00049428,2.7,17.9,79.5
E00049429,2.9,55.1,42
E00049430,8.2,48.4,43.4
E00049431,3,31.8,65.2
E00049432,4.9,41.1,54
E00049433,6,29.9,64.2
E00049434,10.1,31,58.9
E00049435,1.6,40.8,57.6
E00049436,4.2,18.3,77.5
E00049437,3.3,20.3,76.4
E00049439,3.8,28.8,67.4
E00049440,1.6,29.5,69
E00049460,5.5,23.4,71.1
E00049461,3,47.4,49.6
E00049463,11.1,25.4,63.5
E00049467,3.4,27.1,69.5
E00050481,7.6,14.5,77.9
E00050482,10.9,27.7,61.3
E00050483,7.6,16.1,76.3
E00050484,9.2,16.2,74.6
E00050485,10.1,32.9,57
E00050486,6.5,10.6,82.9
E00050487,7.6,20.3,72
E00050489,7.1,16.7,76.2
E00050490,9.7,18.7,71.6
E00050491,0.9,37.1,62.1
E00050492,9.5,20.6,69.8
E00050729,11,16.2,72.8
E00050731,4.4,25.7,69.9
E00050732,0,22,78
E00050733,4.4,18.1,77.5
E00050734,7.5,15.8,76.7
E00050735,3.1,24,72.9
E00050736,7.5,16.4,76.1
E00050737,4.3,23.5,72.2
E00050738,4.3,47.4,48.3
E00050739,10.9,18.2,70.8
E00050740,5.1,32.2,62.7
E00050741,2.5,17.2,80.3
E00050742,2,9.2,88.8
E00050743,6.3,26.6,67.1
E00050744,11.1,21.6,67.3
E00050745,1.8,40.1,58.1
E00050746,2.9,36.7,60.4
E00050747,7.2,27,65.8
E00050748,10.4,17.4,72.2
E00050750,7.6,47.1,45.3
E00050751,3.5,48.6,47.9
E00050752,7.2,28.8,64
E00050753,8.1,13.7,78.2
E00050754,6.3,45.3,48.4
E00050755,4.2,25.8,70
E00050757,5,39.7,55.3
E00050758,8.5,10.3,81.2
E00050759,5.3,42,52.7
E00050760,2,51,47
E00050761,1.4,57,41.5
E00050762,1.5,33.6,65
E00050763,2.4,39.8,57.7
E00050764,5.8,41,53.2
E00050765,3.5,27.3,69.2
E00050766,6.7,14.2,79.1
E00050767,4.1,32.7,63.3
E00050768,9.6,18.4,71.9
E00050769,11.3,12.8,75.9
E00051006,6.7,18.7,74.6
E00051010,7.1,16.9,76
E00051011,6.6,22.1,71.3
E00051014,6.6,17.6,75.7
E00051016,4.1,45.5,50.5
E00051019,3.3,41.8,54.9
E00051023,5.5,35.8,58.7
E00051025,7.3,33.9,58.7
E00051032,7.9,15.2,77
E00051035,1.6,18.3,80.2
E00051059,7.2,35.9,56.9
E00051061,9.4,22.7,68
