areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00049398,13.6,36,32.8,17.6
E00049399,31.7,50.4,15.1,2.9
E00049400,23.6,54.5,18.7,3.3
E00049401,30.3,33.3,25.3,11.1
E00049402,37.5,47.2,10.4,4.9
E00049403,24.1,40.4,21.1,14.5
E00049404,38.9,39.7,17.5,4
E00049405,25.9,49.6,17.8,6.7
E00049406,13.5,48.6,29.7,8.1
E00049407,22.2,37.6,28.2,12
E00049409,15.1,42.4,30.2,12.2
E00049410,9.9,30.9,42,17.3
E00049411,19.4,36.4,30.2,14
E00049412,41.8,33.6,19.7,4.9
E00049413,12.1,46.1,32.6,9.2
E00049414,12.4,40.9,31.4,15.3
E00049415,33.6,40.3,19.5,6.7
E00049416,16.1,42.3,35.8,5.8
E00049417,35.8,36.5,21.9,5.8
E00049418,18.1,43.3,29.1,9.4
E00049419,17.9,35.2,34.5,12.4
E00049420,16.1,34.2,36.2,13.4
E00049421,11.2,39.8,36.6,12.4
E00049422,13.4,42.5,25.2,18.9
E00049423,21.1,48,21.1,9.8
E00049424,14,41.1,34.9,10.1
E00049425,12.1,48.6,28.6,10.7
E00049426,32.9,43.4,18.4,5.3
E00049427,19.4,41.1,31.8,7.8
E00049428,18.1,37.1,35.3,9.5
E00049429,54.5,37.4,6.9,1.2
E00049430,32.8,38.7,21,7.6
E00049431,14.5,48.9,25.2,11.5
E00049432,44.8,41.1,11,3.1
E00049433,23.1,44.8,24.6,7.5
E00049434,27.7,45.4,19.2,7.7
E00049435,41.3,34.9,15.9,7.9
E00049436,30.1,39,25.2,5.7
E00049437,18,44.3,29.5,8.2
E00049439,16.4,45.5,32.1,6
E00049440,16.5,33.1,34.6,15.7
E00049460,10.2,46.5,26.8,16.5
E00049461,31.4,38.7,22.6,7.3
E00049463,30.9,43.1,19.5,6.5
E00049467,10.1,39.5,39.5,10.9
E00050481,7.3,35.8,35.8,21.2
E00050482,29.9,48.9,15.3,5.8
E00050483,37.8,36.1,18.5,7.6
E00050484,38.2,45.8,12.5,3.5
E00050485,38.3,39,18.8,3.9
E00050486,25.6,51.2,20,3.2
E00050487,20.5,44.4,24.8,10.3
E00050489,22.6,38.7,27.4,11.3
E00050490,31.1,36.3,23.7,8.9
E00050491,37.1,50.9,10.3,1.7
E00050492,27.6,39.4,22,11
E00050729,46.7,38,14.6,0.7
E00050731,9,45,34.2,11.7
E00050732,9.6,49.6,34.4,6.4
E00050733,7.1,41.7,33.3,17.9
E00050734,20.2,48.7,25.2,5.9
E00050735,8.5,41.5,36.2,13.8
E00050736,17.9,48.3,27.9,6
E00050737,8.6,38.8,36.2,16.4
E00050738,23.9,48.7,21.4,6
E00050739,37.7,34.8,18.8,8.7
E00050740,16.9,44.1,24.6,14.4
E00050741,8,44.8,32,15.2
E00050742,7.2,34,37.1,21.6
E00050743,14.7,44.8,34.3,6.3
E00050744,26.7,42.4,21.9,9
E00050745,61.4,34.3,4.2,0
E00050746,33.8,48.9,10.5,6.8
E00050747,48,36.2,12.5,3.3
