areacd,sex-001,sex-002
E00049398,49.5,50.5
E00049399,46.8,53.2
E00049400,49.3,50.7
E00049401,52,48
E00049402,55.4,44.6
E00049403,47.7,52.3
E00049404,52.3,47.7
E00049405,47.4,52.6
E00049406,53.2,46.8
E00049407,49.6,50.4
E00049409,51.1,48.9
E00049410,49,51
E00049411,50.7,49.3
E00049412,50.5,49.5
E00049413,50.9,49.1
E00049414,49.9,50.1
E00049415,56,44
E00049416,50.5,49.5
E00049417,53.6,46.4
E00049418,52.6,47.4
E00049419,52.2,47.8
E00049420,51.5,48.5
E00049421,50.7,49.3
E00049422,50.8,49.2
E00049423,52.5,47.5
E00049424,48.8,51.2
E00049425,48.4,51.6
E00049426,50.1,49.9
E00049427,45.4,54.6
E00049428,55.2,44.8
E00049429,54.8,45.2
E00049430,49.8,50.2
E00049431,50.2,49.8
E00049432,52.1,47.9
E00049433,50.3,49.7
E00049434,50,50
E00049435,47.7,52.3
E00049436,50.7,49.3
E00049437,50.6,49.4
E00049439,48.8,51.2
E00049440,50,50
E00049460,51.1,48.9
E00049461,53.5,46.5
E00049463,52,48
E00049467,52.9,47.1
E00050481,47.9,52.1
E00050482,49.3,50.7
E00050483,50.9,49.1
E00050484,50.3,49.7
E00050485,52,48
E00050486,51.9,48.1
E00050487,53.5,46.5
E00050489,57.9,42.1
E00050490,52.6,47.4
E00050491,47.9,52.1
E00050492,48.8,51.2
E00050729,56.6,43.4
E00050731,49.6,50.4
E00050732,52.2,47.8
E00050733,49.2,50.8
E00050734,50.5,49.5
E00050735,52.1,47.9
E00050736,54.1,45.9
E00050737,47.4,52.6
E00050738,48.7,51.3
E00050739,51.1,48.9
E00050740,52.1,47.9
E00050741,51.5,48.5
E00050742,48.5,51.5
E00050743,52.7,47.3
E00050744,46.3,53.7
E00050745,51.9,48.1
E00050746,52.5,47.5
E00050747,52.8,47.2
E00050748,53.4,46.6
E00050750,51.2,48.8
E00050751,43.6,56.4
E00050752,53.8,46.2
E00050753,49.8,50.2
E00050754,47,53
E00050755,55,45
E00050757,46.4,53.6
E00050758,53.9,46.1
E00050759,53,47
E00050760,55.1,44.9
E00050761,49.8,50.2
E00050762,56.5,43.5
E00050763,52.8,47.2
E00050764,48.6,51.4
E00050765,52.1,47.9
E00050766,50.4,49.6
E00050767,49,51
E00050768,50.9,49.1
E00050769,49.6,50.4
E00051006,49,51
E00051010,48.6,51.4
E00051011,52.3,47.7
E00051014,52,48
E00051016,48.5,51.5
E00051019,49.3,50.7
E00051023,49.3,50.7
E00051025,52.3,47.7
E00051032,51.1,48.9
E00051035,50.6,49.4
E00051059,49.3,50.7
E00051061,54.2,45.8
E00051062,49.3,50.7
E00051063,51.8,48.2
E00051064,52,48
E00051843,45.4,54.6
E00051844,51.3,48.7
E00051845,49.9,50.1
E00051846,51.4,48.6
E00051850,57.6,42.4
E00051851,54.6,45.4
E00051852,51.4,48.6
E00051853,51.8,48.2
E00051864,55.7,44.3
E00051865,56.6,43.4
E00051868,48.6,51.4
E00051869,53.9,46.1
E00051870,50.2,49.8
E00051871,55.3,44.7
E00051873,52.3,47.7
E00051874,43.7,56.3
E00051875,49.7,50.3
E00051876,51.6,48.4
E00051877,54,46
E00051878,53.3,46.7
E00051879,48.3,51.7
E00051880,48.8,51.2
E00051881,52.4,47.6
E00051882,54.5,45.5
E00051883,53,47
E00052097,48,52
E00052098,51.2,48.8
E00052099,46.9,53.1
E00052100,35.7,64.3
E00052101,49.4,50.6
E00052102,56,44
E00052103,48.9,51.1
E00052104,50.7,49.3
E00052106,49.3,50.7
E00052107,47.8,52.2
E00052108,49.7,50.3
E00052110,50.3,49.7
E00052111,48.8,51.2
E00052112,48,52
E00052113,53.6,46.4
E00052114,52.1,47.9
E00052115,53.1,46.9
E00052116,51.6,48.4
E00052117,51.1,48.9
E00052118,50.3,49.7
E00052121,50.4,49.6
E00052122,53,47
E00052123,49.1,50.9
E00052124,53.8,46.2
E00052125,55.5,44.5
E00052127,51.9,48.1
E00052129,53.5,46.5
E00052131,54.9,45.1
E00052132,51.5,48.5
E00052134,50.8,49.2
E00052535,53.6,46.4
E00052536,50.3,49.7
E00052537,54.1,45.9
E00052538,52.3,47.7
E00052539,52.2,47.8
E00052540,52.5,47.5
E00052541,51.7,48.3
E00052542,48.2,51.8
E00052543,51.5,48.5
E00052544,48.4,51.6
E00052545,51.4,48.6
E00052546,40.1,59.9
E00052547,49.3,50.7
E00052548,49.8,50.2
E00052549,46.7,53.3
E00052550,52.3,47.7
E00052551,50.3,49.7
E00052552,45.4,54.6
E00052553,49.2,50.8
E00052554,54.5,45.5
E00052555,52.4,47.6
E00052565,58.4,41.6
E00052566,47.1,52.9
E00052567,50.2,49.8
E00052569,47.1,52.9
E00052570,46.6,53.4
E00052571,51,49
E00052572,49.7,50.3
E00052573,54.4,45.6
E00052574,47,53
E00052575,56.8,43.2
E00052576,48.9,51.1
E00052577,47.6,52.4
E00052578,49.2,50.8
E00052579,56.4,43.6
E00052580,53.1,46.9
E00052581,55.3,44.7
E00052582,49.7,50.3
E00052583,42.7,57.3
E00052585,52.4,47.6
E00052587,45.9,54.1
E00052588,52.1,47.9
E00052589,51.2,48.8
E00052590,53.4,46.6
E00052591,54,46
E00052592,52.2,47.8
E00052593,49.2,50.8
E00052594,52.5,47.5
E00052595,52.6,47.4
E00052596,53.7,46.3
E00052597,51.3,48.7
E00052599,52.7,47.3
E00052600,50.4,49.6
E00052601,49.9,50.1
E00052602,54,46
E00052603,53.1,46.9
E00052604,55.6,44.4
E00052605,52.9,47.1
E00052606,53.5,46.5
E00052607,48.2,51.8
E00052608,52.9,47.1
E00052609,49.3,50.7
E00052611,48.6,51.4
E00052612,50.4,49.6
E00052613,51.3,48.7
E00052614,51.4,48.6
E00052615,50.1,49.9
E00052616,52.1,47.9
E00052617,52.1,47.9
E00052618,51.2,48.8
E00052619,51.8,48.2
E00052620,47.1,52.9
E00052621,47.8,52.2
E00052622,49.7,50.3
E00052623,53.6,46.4
E00052624,52,48
E00052625,50,50
E00052626,56.3,43.8
E00052627,52,48
E00052628,49.7,50.3
E00052629,52.1,47.9
E00052630,52.6,47.4
E00052631,51.2,48.8
E00052632,46.7,53.3
E00052633,52.2,47.8
E00052634,52.4,47.6
E00052635,50.9,49.1
E00052636,53,47
E00052637,51.9,48.1
E00052638,46.5,53.5
E00052639,48.9,51.1
E00052640,52.5,47.5
E00052641,46.6,53.4
E00052642,51.2,48.8
E00052643,54.4,45.6
E00052644,52.3,47.7
E00052645,50.8,49.2
E00052646,55.2,44.8
E00052647,48.3,51.7
E00052648,53.3,46.7
E00052649,54.1,45.9
E00052650,50.6,49.4
E00052651,52.5,47.5
E00052652,52.4,47.6
E00052653,52.2,47.8
E00052654,47.1,52.9
E00052655,51.1,48.9
E00052656,51.7,48.3
E00052726,48.2,51.8
E00052727,51.1,48.9
E00052728,50.6,49.4
E00052729,53.6,46.4
E00052730,52.1,47.9
E00052733,50.9,49.1
E00052735,51.6,48.4
E00052736,50.8,49.2
E00052737,51.3,48.7
E00052738,50.9,49.1
E00052739,53,47
E00052740,48.3,51.7
E00052741,54.9,45.1
E00052742,53.5,46.5
E00052743,52,48
E00052744,52.2,47.8
E00052745,51.9,48.1
E00052746,48.2,51.8
E00052747,50,50
E00052748,53.2,46.8
E00052749,47.4,52.6
E00052750,58.2,41.8
E00052751,50,50
E00052752,53.7,46.3
E00052753,54.8,45.2
E00052754,51,49
E00052755,49.4,50.6
E00052756,56.1,43.9
E00052757,52.4,47.6
E00052758,52.3,47.7
E00052759,49.9,50.1
E00052760,48.2,51.8
E00052761,48.4,51.6
E00052763,53.5,46.5
E00052767,52.3,47.7
E00052768,56.1,43.9
E00052771,47.4,52.6
E00052773,45,55
E00052774,46,54
E00052776,53.4,46.6
E00052778,55.1,44.9
E00052779,49,51
E00052780,56.1,43.9
E00052781,49.3,50.7
E00052782,50.5,49.5
E00052784,52.4,47.6
E00052785,54.7,45.3
E00052786,50.7,49.3
E00052787,45.7,54.3
E00052795,49.6,50.4
E00052796,50.2,49.8
E00053159,48.9,51.1
E00053160,53.7,46.3
E00053161,46.4,53.6
E00053162,49.7,50.3
E00053163,54.9,45.1
E00053170,49.6,50.4
E00053171,53.9,46.1
E00053172,51.8,48.2
E00053176,49.9,50.1
E00053177,51.6,48.4
E00053178,51.7,48.3
E00053179,54,46
E00053181,46.8,53.2
E00053182,51.8,48.2
E00053183,47.9,52.1
E00053185,57.1,42.9
E00053186,48.9,51.1
E00053188,51.1,48.9
E00053191,54.4,45.6
E00053193,58,42
E00053194,52.5,47.5
E00053195,51.1,48.9
E00053196,54.9,45.1
E00053197,48.4,51.6
E00053198,50.2,49.8
E00053199,52.3,47.7
E00167320,45.3,54.7
E00167332,46.7,53.3
E00167334,47.9,52.1
E00167335,55.1,44.9
E00167343,50.5,49.5
E00167345,48.8,51.2
E00168252,47.1,52.9
E00168253,48.2,51.8
E00168254,47.4,52.6
E00168264,51.7,48.3
E00168265,51.9,48.1
E00177373,53.1,46.9
E00177375,52.2,47.8
E00177379,52.2,47.8
E00177381,49,51
E00177386,49.9,50.1
E00177390,53.4,46.6
E00177393,56.5,43.5
E00177396,58.8,41.2
E00177403,54.3,45.7
E00177408,51.3,48.7
E00177419,61.1,38.9
E00177429,50.5,49.5
E00177430,51.3,48.7
E00177436,53.8,46.2
E00177438,53.7,46.3
E00177444,52,48
E00177452,52,48
E00177454,50.6,49.4
E00177462,56.2,43.8
E00177465,50.8,49.2
E00177469,49.2,50.8
E00177471,54,46
E00177478,52.1,47.9
E00177480,52.9,47.1
E00181851,48.7,51.3
E00181853,54.1,45.9
E00181857,59.1,40.9
E00181860,53.1,46.9
E00181865,48.8,51.2
E00181868,51.1,48.9
E00181872,48.5,51.5
E00181878,51.6,48.4
E00181880,50.2,49.8
E00181882,50.9,49.1
E00181883,53,47
E00181895,50.6,49.4
E00181896,53.1,46.9
E00181904,59.3,40.7
E00181905,46,54
E00181914,54.4,45.6
E00181920,47.1,52.9
E00181925,46.6,53.4
