areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00049398,93.9,5.5,0.7
E00049399,96.8,2.8,0.4
E00049400,98.5,1.5,0
E00049401,94.9,4.1,1
E00049402,100,0,0
E00049403,93.4,4.1,2.5
E00049404,95.4,4.2,0.4
E00049405,92.9,5.7,1.4
E00049406,99.6,0.4,0
E00049407,98.2,0.7,1.1
E00049409,92,5.7,2.2
E00049410,94.4,4.1,1.5
E00049411,97.6,1.4,1
E00049412,96.4,2.5,1.1
E00049413,97.8,1.5,0.6
E00049414,94,3.9,2.1
E00049415,97.8,2.2,0
E00049416,99,0.3,0.7
E00049417,95.5,3.1,1.4
E00049418,99.1,0,0.9
E00049419,94.4,3.7,2
E00049420,95,4.1,0.9
E00049421,99.7,0,0.3
E00049422,99.7,0,0.3
E00049423,96.7,2.9,0.4
E00049424,98.2,1.5,0.3
E00049425,98.3,1,0.7
E00049426,97.9,2.1,0
E00049427,96.1,3.2,0.7
E00049428,94.3,5.1,0.7
E00049429,93.4,6.2,0.4
E00049430,93.2,4.3,2.6
E00049431,98.6,0.3,1
E00049432,92.7,5.5,1.8
E00049433,95,4.7,0.3
E00049434,96.8,3.2,0
E00049435,95.7,3.5,0.8
E00049436,90.6,7,2.4
E00049437,92.7,4.6,2.6
E00049439,94.9,4.1,1
E00049440,98.9,0.7,0.4
E00049460,96.5,2.2,1.3
E00049461,99,1,0
E00049463,97,1.8,1.2
E00049467,100,0,0
E00050481,86.4,10.6,3
E00050482,80.8,14.4,4.8
E00050483,95.1,4,0.9
E00050484,87.7,10.5,1.8
E00050485,83.9,13.2,2.8
E00050486,96.1,2.2,1.7
E00050487,93.2,4.8,2.1
E00050489,94.3,3.8,1.9
E00050490,94.1,2.9,2.9
E00050491,93.1,4.2,2.7
E00050492,92.5,5.1,2.4
E00050729,93,3.9,3.1
E00050731,98.3,0.8,0.8
E00050732,95.2,4.8,0
E00050733,95.8,3.4,0.8
E00050734,94.6,3.8,1.6
E00050735,97.3,2.7,0
E00050736,92.6,5.5,1.9
E00050737,94.9,2.5,2.5
E00050738,93.5,4.6,1.8
E00050739,91.6,6.4,2
E00050740,94.5,5.1,0.4
E00050741,96.3,3.7,0
E00050742,92.9,3.9,3.1
E00050743,95.3,4.1,0.6
E00050744,92.5,5.4,2.2
E00050745,93.9,5.4,0.7
E00050746,97.4,1.1,1.5
E00050747,92,6.1,1.9
E00050748,87.1,10.9,2
E00050750,89.3,7.9,2.8
E00050751,86.3,9.1,4.6
E00050752,88.7,7.4,3.9
E00050753,94.7,3.5,1.8
E00050754,89.3,10,0.7
E00050755,92.8,5,2.2
E00050757,93.1,5.3,1.6
E00050758,92.7,4.6,2.7
E00050759,88.7,8.9,2.3
E00050760,97.5,2.5,0
E00050761,92.2,5.6,2.2
E00050762,89.6,8.2,2.1
E00050763,94.6,4.6,0.8
E00050764,94,4.3,1.7
E00050765,96.4,2.1,1.5
E00050766,81,18.8,0.2
E00050767,86.3,8.8,4.9
E00050768,89.4,9,1.5
E00050769,89.6,7.6,2.8
E00051006,91.2,7.1,1.7
E00051010,90.5,5.6,3.8
E00051011,91.3,7.5,1.2
E00051014,88.2,8.5,3.3
E00051016,75.7,17.7,6.6
E00051019,84.8,10.3,4.9
E00051023,91.4,5,3.6
E00051025,91.8,6,2.2
E00051032,87.7,10,2.3
E00051035,91.4,7.2,1.3
E00051059,92.8,5.4,1.9
E00051061,93.8,5.1,1
E00051062,93.7,4.1,2.3
E00051063,90,8.2,1.9
E00051064,95.2,3.4,1.4
E00051843,80.3,11.7,8
E00051844,73.4,15.3,11.3
E00051845,73.7,18.8,7.5
E00051846,77,15.6,7.4
E00051850,92.3,5.6,2.1
E00051851,81.1,14.7,4.2
E00051852,78,10.7,11.3
E00051853,70.9,17.4,11.7
E00051864,87.5,8.5,3.9
E00051865,91.3,6.3,2.4
E00051868,92.9,5.6,1.5
E00051869,96.1,3,1
E00051870,87.8,9.4,2.7
E00051871,86.3,11.3,2.5
E00051873,92.2,7.3,0.5
E00051874,72.8,18.5,8.6
E00051875,95.1,4,0.9
E00051876,93.1,4.5,2.4
E00051877,96.7,3,0.3
E00051878,88.2,6.2,5.6
E00051879,82.6,14.2,3.1
E00051880,86.1,8.7,5.3
E00051881,91.8,6.1,2.2
E00051882,92.3,5.9,1.9
E00051883,84.2,10.6,5.2
E00052097,91.5,6,2.5
E00052098,90.6,5,4.4
E00052099,93.6,3.8,2.6
E00052100,92.6,4.4,3.1
E00052101,89.6,8.4,2
E00052102,89.3,7.7,3
E00052103,89.1,7.5,3.4
E00052104,94.8,4.4,0.8
E00052106,87.2,9.5,3.3
E00052107,95.4,4,0.6
E00052108,91.1,7.2,1.6
E00052110,92.9,6.1,1
E00052111,92.8,5.6,1.6
E00052112,93,6.5,0.6
E00052113,82.4,13.5,4.1
E00052114,92,6.2,1.8
E00052115,93.8,4.3,1.9
E00052116,92.3,5.4,2.3
E00052117,86.4,7.4,6.2
E00052118,91.1,7.6,1.3
E00052121,91.9,5.3,2.8
E00052122,81.5,14.6,3.8
E00052123,85.2,9.3,5.5
E00052124,92.2,5.6,2.1
E00052125,78.2,17.7,4.1
E00052127,91,7.5,1.5
E00052129,92.7,3.6,3.6
E00052131,88.6,8.2,3.2
E00052132,97.3,2.1,0.6
E00052134,89.3,8,2.7
E00052535,92.8,4.7,2.5
E00052536,74.4,16.9,8.7
E00052537,87.7,9.2,3.1
E00052538,92.1,5.3,2.6
E00052539,94.6,3,2.4
E00052540,71.9,21.9,6.1
E00052541,90.7,6.5,2.8
