areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00049398,89.3,2,8.7
E00049399,67.5,3.8,28.8
E00049400,68.1,3.6,28.3
E00049401,68.1,5.4,26.5
E00049402,65.5,0,34.5
E00049403,70.3,6.4,23.3
E00049404,64.7,3.6,31.7
E00049405,63.7,9,27.3
E00049406,73.4,0.4,26.2
E00049407,74.9,2.9,22.2
E00049409,75.1,3.1,21.8
E00049410,80.9,4.5,14.6
E00049411,77.9,2,20.1
E00049412,65.6,6.5,28
E00049413,66.5,3,30.5
E00049414,79.2,2.9,17.9
E00049415,62.7,3.1,34.2
E00049416,77.1,3.2,19.7
E00049417,63.1,5.8,31.2
E00049418,74.1,0.9,25
E00049419,79.6,3.3,17.2
E00049420,80.6,2.2,17.2
E00049421,80,0.3,19.7
E00049422,82.1,0.6,17.2
E00049423,67.8,7.8,24.4
E00049424,80.5,0.3,19.2
E00049425,86.2,2.3,11.5
E00049426,67.4,3.5,29.1
E00049427,75.7,4.3,20
E00049428,78.6,2.3,19.2
E00049429,55.4,7.2,37.5
E00049430,74,8.1,17.9
E00049431,83.3,3.3,13.4
E00049432,57.7,8.9,33.4
E00049433,72.6,4.5,22.9
E00049434,64.2,4.9,30.9
E00049435,60.8,6,33.2
E00049436,63.5,9.3,27.2
E00049437,66.9,9.8,23.3
E00049439,77.4,4,18.5
E00049440,77.4,1,21.6
E00049460,82,0.9,17
E00049461,64.9,1.4,33.8
E00049463,62.7,4.1,33.2
E00049467,76.9,0.8,22.3
E00050481,87.2,4,8.8
E00050482,59.5,20,20.5
E00050483,63,6.2,30.8
E00050484,45.7,12.3,41.9
E00050485,60.6,15.1,24.3
E00050486,63.4,4.8,31.8
E00050487,68.3,7,24.7
E00050489,67,8.6,24.4
E00050490,67.1,6.3,26.6
E00050491,52.1,7.7,40.2
E00050492,70.2,2.9,26.9
E00050729,48.4,9.4,42.2
E00050731,82.2,0.4,17.4
E00050732,82.7,2.4,14.9
E00050733,84.5,2.8,12.7
E00050734,60.6,4.9,34.5
E00050735,82.5,3.3,14.2
E00050736,71.1,8.3,20.6
E00050737,81.5,4.5,13.9
E00050738,69.8,7.1,23.1
E00050739,57.4,10.2,32.4
E00050740,78.9,5,16.1
E00050741,85.8,3.5,10.6
E00050742,87.8,0.8,11.5
E00050743,81.3,6.1,12.7
E00050744,54.5,17.5,28
E00050745,50.5,7.3,42.2
E00050746,66,4.6,29.4
E00050747,57.2,9.7,33.1
E00050748,42.6,15.8,41.5
E00050750,55.1,12.9,32
E00050751,61.5,13.5,25.1
E00050752,52,16.6,31.3
E00050753,53.6,5.5,41
E00050754,58.6,11.2,30.2
E00050755,65,7.3,27.7
E00050757,59.9,7.2,32.9
E00050758,55.6,9.4,35.1
E00050759,44.4,11.3,44.4
E00050760,52.7,5.3,42
E00050761,61.5,5.4,33.1
E00050762,56.2,13.4,30.4
E00050763,58.9,9.1,32.1
E00050764,60.1,8.3,31.6
E00050765,52.8,5.6,41.6
E00050766,47.9,21.8,30.3
E00050767,60.1,14,25.9
E00050768,47.2,10.8,42
E00050769,52.5,13,34.5
E00051006,64.4,8.5,27.1
E00051010,57.1,5.2,37.7
E00051011,78.6,4.3,17.1
E00051014,71.9,8.3,19.9
E00051016,63.7,19.6,16.7
E00051019,60.2,14,25.9
E00051023,72.8,6,21.2
E00051025,74,3.2,22.7
E00051032,65.7,7.8,26.5
E00051035,73.7,11.1,15.2
E00051059,63.8,8.5,27.8
E00051061,82.9,6,11
E00051062,74,5.4,20.6
E00051063,82.5,5.5,12
E00051064,60.6,0.7,38.7
E00051843,68.4,12.1,19.5
E00051844,74.2,7.8,17.9
E00051845,69.4,10.3,20.3
E00051846,62.7,13.7,23.6
E00051850,61.9,9.3,28.8
E00051851,62.9,14.9,22.2
E00051852,74.7,11.4,13.9
E00051853,73.8,12.6,13.6
E00051864,62.2,14.2,23.6
E00051865,66.5,9.2,24.4
E00051868,67,6.9,26.1
E00051869,72.8,5.8,21.4
E00051870,74.3,9.3,16.5
E00051871,54,8.3,37.7
E00051873,71.7,8.2,20.2
E00051874,65.2,18.6,16.2
E00051875,83.7,3.6,12.7
E00051876,63.7,8.2,28.1
E00051877,68.1,6.3,25.6
