areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00049398,22.2,77.8
E00049399,26.3,73.7
E00049400,36.1,63.9
E00049401,28.3,71.7
E00049402,23.8,76.3
E00049403,30.3,69.7
E00049404,32,68
E00049405,31.4,68.6
E00049406,32.9,67.1
E00049407,26.4,73.6
E00049409,29.5,70.5
E00049410,26.8,73.2
E00049411,26.3,73.7
E00049412,41.5,58.5
E00049413,27.3,72.7
E00049414,21.1,78.9
E00049415,39.4,60.6
E00049416,27,73
E00049417,23,77
E00049418,29.1,70.9
E00049419,27.3,72.7
E00049420,28.7,71.3
E00049421,40.7,59.3
E00049422,29.9,70.1
E00049423,26.3,73.7
E00049424,23.8,76.2
E00049425,26.6,73.4
E00049426,36.6,63.4
E00049427,27.3,72.7
E00049428,28.1,71.9
E00049429,23.9,76.1
E00049430,27.3,72.7
E00049431,26.5,73.5
E00049432,34.1,65.9
E00049433,26,74
E00049434,36.8,63.2
E00049435,29.9,70.1
E00049436,37.2,62.8
E00049437,37.2,62.8
E00049439,27.7,72.3
E00049440,28.6,71.4
E00049460,19.4,80.6
E00049461,32.5,67.5
E00049463,31.4,68.6
E00049467,25.2,74.8
E00050481,24.9,75.1
E00050482,25.2,74.8
E00050483,30.1,69.9
E00050484,38.5,61.5
E00050485,31.3,68.8
E00050486,27.1,72.9
E00050487,32.1,67.9
E00050489,34,66
E00050490,32.7,67.3
E00050491,25.3,74.7
E00050492,35.1,64.9
E00050729,31.2,68.8
E00050731,30.7,69.3
E00050732,39.1,60.9
E00050733,26.5,73.5
E00050734,35.6,64.4
E00050735,25.1,74.9
E00050736,32.3,67.7
E00050737,28.4,71.6
E00050738,26.7,73.3
E00050739,24.8,75.2
E00050740,25.2,74.8
E00050741,26.8,73.2
E00050742,26.9,73.1
E00050743,29,71
E00050744,29.7,70.3
E00050745,30,70
E00050746,30.4,69.6
E00050747,47.5,52.5
E00050748,29.8,70.2
E00050750,27.5,72.5
E00050751,20.7,79.3
E00050752,26.4,73.6
E00050753,35.3,64.7
E00050754,28.3,71.7
E00050755,31.5,68.5
E00050757,24.2,75.8
E00050758,25.2,74.8
E00050759,31.6,68.4
E00050760,36.6,63.4
E00050761,30.4,69.6
E00050762,36.3,63.7
E00050763,35.2,64.8
E00050764,30.6,69.4
E00050765,26.7,73.3
E00050766,30.4,69.6
E00050767,32.8,67.2
E00050768,30.9,69.1
E00050769,32.3,67.7
E00051006,37.2,62.8
E00051010,36.5,63.5
E00051011,28.5,71.5
E00051014,26,74
E00051016,33.5,66.5
E00051019,15.5,84.5
E00051023,34.1,65.9
E00051025,29.6,70.4
E00051032,30.8,69.2
E00051035,31,69
E00051059,23.6,76.4
E00051061,27.3,72.7
E00051062,28,72
E00051063,26.1,73.9
E00051064,24.5,75.5
E00051843,34,66
E00051844,50,50
E00051845,33.8,66.2
E00051846,35.1,64.9
E00051850,54.4,45.6
E00051851,36,64
E00051852,33.5,66.5
E00051853,34.6,65.4
E00051864,30.9,69.1
E00051865,38.9,61.1
E00051868,26.4,73.6
E00051869,30.8,69.2
E00051870,21.4,78.6
E00051871,33.7,66.3
E00051873,27.2,72.8
E00051874,45.6,54.4
E00051875,21.5,78.5
E00051876,32.1,67.9
E00051877,31.9,68.1
E00051878,30.8,69.2
E00051879,35.1,64.9
E00051880,32.2,67.8
E00051881,34,66
E00051882,33.6,66.4
E00051883,29.8,70.2
E00052097,23.9,76.1
E00052098,35.1,64.9
E00052099,26.6,73.4
E00052100,37.9,62.1
E00052101,23.2,76.8
E00052102,31.9,68.1
E00052103,30.2,69.8
E00052104,27.1,72.9
E00052106,30.1,69.9
E00052107,23.8,76.2
E00052108,28.2,71.8
E00052110,13.3,86.7
E00052111,29.3,70.7
E00052112,29.2,70.8
E00052113,27.8,72.2
E00052114,29,71
E00052115,33.7,66.3
E00052116,38.2,61.8
E00052117,27.6,72.4
E00052118,27.8,72.2
E00052121,36,64
E00052122,31.9,68.1
E00052123,32.1,67.9
E00052124,23.1,76.9
E00052125,41.5,58.5
E00052127,32.1,67.9
E00052129,38.2,61.8
E00052131,36.2,63.8
E00052132,24.4,75.6
E00052134,29.4,70.6
E00052535,31.3,68.8
E00052536,26.9,73.1
E00052537,34.3,65.7
E00052538,40,60
E00052539,36.3,63.7
E00052540,24.7,75.3
