geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00039623,66.1,3.6,30.4
E00039653,49,2.5,48.6
E00039654,69.7,2.7,27.7
E00039655,62.5,0.4,37.2
E00039656,54.6,2.8,42.6
E00039657,21.4,2.9,75.7
E00039658,63.2,2.4,34.4
E00039659,59.5,1.9,38.6
E00039660,60.5,0.3,39.2
E00039661,48.7,2.5,48.7
E00039662,65,0,35
E00039663,53.3,4.4,42.4
E00039664,69.1,2.5,28.4
E00039665,39.6,2.4,58
E00040086,50.3,4.7,45
E00040087,60.3,3,36.6
E00040088,50.2,2.1,47.7
E00040089,50.2,2.2,47.5
E00040090,54.8,2.3,42.9
E00040091,51.4,0.8,47.8
E00040092,60.2,1.8,38
E00040093,63.5,0,36.5
E00040094,58.1,0.7,41.2
E00040096,48.5,2.6,48.9
E00040097,58.5,3.5,38
E00040098,35.1,0.8,64.1
E00040099,55.9,2.1,42
E00040100,48.6,2.5,49
E00040101,52.5,5.1,42.4
E00040102,42.7,6.3,51
E00040103,47.2,2,50.8
E00040104,54.3,2.1,43.7
E00040105,49.7,1.8,48.5
E00040107,53.9,1.2,44.9
E00040108,45.7,4.6,49.7
E00040109,53.3,4.1,42.6
E00040110,55.5,1.6,43
E00040111,58.6,1.4,40
E00040112,57.3,0.4,42.3
E00040113,55.2,2.9,41.9
E00040114,50.2,2.5,47.3
E00040115,45.5,5.6,48.8
E00040116,45.5,5.1,49.4
E00040117,37.6,5.1,57.3
E00040118,65.3,1.7,33.1
E00040119,54.2,6.7,39.1
E00040120,49.3,0,50.7
E00040121,63.9,1.7,34.3
E00040122,52.7,5.9,41.4
E00040123,33.5,1.5,65
E00040124,67.3,2.2,30.5
E00040125,47.8,1.8,50.4
E00040126,45.8,4,50.2
E00040127,50,3.6,46.4
E00040128,55.6,3.6,40.8
E00040129,46.8,6.4,46.8
E00040130,54.8,4.8,40.5
E00040131,50,6.3,43.8
E00040132,48.6,2.7,48.6
E00040133,61.1,1.4,37.4
E00040134,46.4,9.4,44.2
E00040135,51.9,0,48.1
E00040136,54.6,1.4,44
E00040137,59.9,1.1,39
E00040138,64.1,1.2,34.7
E00040139,44.2,3.1,52.8
E00040140,61.3,2,36.7
E00040141,70.3,1.7,28
E00040142,60.8,6.1,33
E00040143,62.2,1.1,36.7
E00040144,47.9,3.7,48.5
E00040145,38.8,6.3,55
E00040146,42.7,3.8,53.6
E00040147,61.7,1.9,36.5
E00040148,47.3,1.3,51.3
E00040149,46.5,1.5,52
E00040150,47.2,2,50.8
E00040151,42.8,0,57.2
E00040152,55,0.5,44.5
E00040913,63.9,2,34.1
E00040914,50.9,2.7,46.4
E00040915,52.4,5.4,42.2
E00040916,50.3,4.4,45.3
E00040917,46.4,3.6,50
E00040918,45.5,9.5,45
E00040919,32.6,5.8,61.6
E00040920,53.5,9,37.6
E00040921,53.7,5.3,41
E00040922,51.1,3.5,45.4
E00040923,53.2,4.9,41.9
E00040924,44.9,4.4,50.7
E00040925,54.8,3.2,42
E00040928,41,7.1,51.9
E00040929,52.1,9.2,38.7
E00040930,45.4,4.3,50.3
E00040931,35.9,12,52.1
E00040932,32.7,5.2,62.1
E00040933,42.1,9.9,48
E00040956,47,6,47
E00040957,58.4,2.1,39.5
E00040958,55.9,2.7,41.4
E00040959,53.2,3.9,42.9
E00040960,50.7,5.9,43.3
E00040961,50.7,0.9,48.4
E00040962,54.3,5.8,39.9
E00040963,51.6,10.3,38
E00040964,39.1,10.1,50.7
E00040965,54.4,4.4,41.2
E00040966,57.2,7.8,34.9
E00098756,50,0,50
E00098758,50,1,49
E00098759,63.3,2.8,33.9
E00098761,62.7,1.2,36.1
E00098763,61.7,0,38.3
E00098764,54.7,2.4,42.9
E00098765,50.9,2.3,46.8
E00098786,61,1.2,37.8
E00098787,66.2,3,30.9
E00098788,66.7,0,33.3
E00098789,71.1,2.6,26.4
E00098790,50.7,0.5,48.8
E00098791,73.8,0.9,25.3
E00098793,45,1.8,53.3
E00098797,44.9,4.3,50.9
E00098806,59.7,1.3,38.9
E00098807,56.4,1.3,42.2
E00098808,48,0.9,51.1
E00098809,56.5,1.6,41.9
E00098810,58,3.5,38.5
E00098811,62.9,3.9,33.2
E00098812,61.6,0,38.4
E00098813,66.4,3.7,30
E00098814,52.6,1,46.4
E00098815,45.8,2.7,51.5
E00098816,56.8,3.3,39.9
E00098817,62.6,1.1,36.2
E00098818,44.6,3.5,52
E00098819,67.6,3.4,29
E00098820,58.4,2.9,38.8
E00098821,52.9,1.2,45.9
E00098822,60.5,3.7,35.9
E00098824,64.6,1.9,33.5
E00098825,68,3.5,28.5
E00098826,63.3,5.9,30.9
E00098827,64.9,2.2,32.9
E00098828,45.5,7.2,47.2
E00098829,39.4,0.5,60.1
E00098830,53.1,4.3,42.7
E00098832,30.8,1.5,67.7
E00098833,41,2.3,56.7
E00098834,51.6,2.8,45.6
E00098835,55.4,3.6,41.1
E00098836,41,10.1,48.9
E00098837,54.3,1.5,44.2
E00098838,49.5,3.5,47
E00098839,59.5,3.1,37.4
E00098840,53.6,4.9,41.5
E00098841,60.5,2.8,36.8
E00098842,51.5,4,44.5
E00098843,59.5,2.3,38.3
E00098844,58.7,4,37.3
E00098845,57.6,0.9,41.5
E00098846,54,6.2,39.8
E00098847,57.1,3.9,39.1
E00098848,60.4,3.8,35.8
E00098849,52.4,1.8,45.8
E00098850,43.4,3.5,53.1
E00098852,53,2.7,44.3
E00098854,60.8,3.8,35.4
E00098858,64.8,0,35.2
E00098862,39.1,3.4,57.5
E00098864,57.6,2.2,40.2
E00098865,54.8,2.8,42.4
E00098866,56.7,1.5,41.8
E00098867,63.6,2.3,34.1
E00098868,50.8,2.8,46.5
E00098869,58.6,2.8,38.6
E00098894,64,2.5,33.5
E00098895,57.7,3.2,39.2
E00098896,60,2.1,37.9
E00098897,69.2,4.2,26.6
E00098898,65,2.9,32
E00098899,49.4,5.4,45.2
E00098900,39.1,3.5,57.4
E00098901,65.1,5.1,29.8
E00098902,58.5,1.6,39.8
E00098903,47,6.1,47
E00098904,64.5,4.1,31.4
E00098905,63.4,3.3,33.3
E00098906,40.1,4.4,55.5
E00098907,58.5,2.2,39.3
E00098908,67.8,1,31.2
E00098909,30.3,3.7,66.1
E00098910,66.1,1.3,32.6
E00098911,54.7,1.9,43.4
E00098912,59,1.9,39.2
E00098913,58.5,1.9,39.6
E00098914,54.5,1.4,44
E00098915,54.2,0.5,45.3
E00098916,51.2,0.4,48.4
E00098917,38.1,1.7,60.2
E00098918,70.4,2.7,26.8
E00098919,59.6,1.5,38.9
E00098920,59.3,1.3,39.4
E00098921,47,1.6,51.4
E00098922,48.7,2.2,49.1
E00098923,53.3,4.7,42
E00098924,47.3,6.8,45.9
E00098925,37.1,2.3,60.6
E00098926,52.3,4.2,43.5
E00098927,31.6,3.9,64.5
E00098928,44.8,6.2,49
E00098929,42.3,4.9,52.8
E00098930,45.4,2.6,52
E00098931,44.2,2.9,52.9
E00098932,36.5,0.5,63
E00098933,51.1,2.2,46.7
E00098934,52.2,3.4,44.4
E00098935,28.2,2.8,69
E00098936,56.5,3.7,39.7
E00098937,57.9,3.2,38.9
E00098938,56,4.2,39.8
E00098968,52.1,2.1,45.7
E00098969,48.7,4.3,47.1
E00098970,70.4,3.9,25.7
E00098971,54.1,3.2,42.8
E00098972,66.2,3,30.8
E00098973,48.3,3.4,48.3
E00098974,44.8,2.9,52.4
E00098975,46.1,3.5,50.4
E00098976,57.7,10.3,32
E00098977,48.9,3.5,47.6
E00098978,53.7,6.1,40.2
E00098979,55.3,7.4,37.2
E00098980,47.7,3.1,49.2
E00098981,56,4.7,39.3
E00098982,51.9,2.8,45.3
E00098983,67.4,3.3,29.3
E00098984,61.8,2.8,35.4
E00098985,60.1,4.7,35.2
E00098986,50.2,2.4,47.4
E00098987,40.8,1.8,57.4
E00098988,51.8,3.1,45.1
E00098989,58,4.9,37.1
E00098990,47.5,2.5,50
E00098991,33,0.5,66.5
E00098992,62.5,5.4,32.1
E00098993,48.4,6.8,44.7
E00098994,51.3,3.1,45.5
E00098995,59.7,4.3,36
E00098996,56.4,4.1,39.4
E00098997,54.8,2,43.1
E00098998,50.8,2.7,46.5
E00098999,41.1,6.4,52.5
E00099000,53.2,4.6,42.2
E00099001,46.9,3.8,49.4
E00099002,42.3,3.7,53.9
E00099003,47.5,5,47.5
E00099004,26.8,3.9,69.3
E00099005,57.6,3.7,38.8
E00099006,56,4.2,39.8
E00099007,40.7,0,59.3
E00099008,44.5,5.5,50
E00099009,51,6.4,42.6
E00099010,44.4,6.2,49.4
E00099011,57.6,6.5,36
E00099012,38.3,5.1,56.6
E00099013,49.4,4.5,46.1
E00099014,43.9,5.6,50.6
E00099015,61.3,2.8,35.8
E00099016,40.5,1.3,58.2
E00099017,53,2.1,44.9
E00099018,57.5,1.6,40.9
E00099019,50.6,3,46.5
E00099020,52.5,1.1,46.4
E00099021,30.3,0,69.7
E00099022,55,3.2,41.8
E00099023,57.5,2.3,40.2
E00099024,53.7,2.8,43.5
E00099025,47.4,4.6,48
