areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00092496,89.2,2.9,7.9
E00092497,87.7,3.2,9.1
E00092498,72.1,1.3,26.6
E00092499,91.9,0.4,7.8
E00092501,89,0.7,10.3
E00092502,91.7,2,6.3
E00092599,85,1.8,13.2
E00092688,83.9,0.8,15.3
E00092689,90.7,1,8.3
E00092692,84.2,0.9,14.9
E00147003,70.5,4.5,25
E00147004,83.5,0,16.5
E00147005,77.6,3.5,18.9
E00147006,78.1,3.2,18.7
E00147007,86.8,4.3,8.9
E00147010,86.9,3.1,10
E00147011,69.7,5.6,24.7
E00147018,75,6.8,18.2
E00147019,80.4,1.3,18.3
E00147020,78.6,2.7,18.6
E00147021,82.3,3.8,14
E00147264,75.6,0.3,24.1
E00147266,78.8,1.5,19.7
E00147267,81.4,0.7,17.8
E00147268,66.2,0.4,33.5
E00147269,66.7,0,33.3
E00147270,76.9,0.6,22.5
E00147271,81.9,1,17.1
E00147272,75.8,1.3,22.8
E00147285,75.3,3.3,21.4
E00147286,63.5,3.4,33.1
E00147287,86.7,1.4,12
E00147288,82.1,6,11.9
E00147289,81.8,8.1,10.1
E00147290,74.9,3.2,21.9
E00147291,86.3,0.4,13.4
E00147292,80.6,1.3,18.2
E00187192,77.5,1.8,20.7
E00187195,74.9,2.6,22.5
E00187221,71.4,0,28.6
E00188763,87.1,2.5,10.4
E00188843,88.8,1.7,9.5
W00001110,84.7,0.5,14.8
W00001112,86.2,1.1,12.7
W00001115,74,1.8,24.2
W00001116,67.9,0.5,31.6
W00001118,80.4,2.4,17.2
W00001445,79,3.2,17.7
W00001446,71,1.4,27.6
W00001447,84.2,0.5,15.3
W00001448,75.7,1.9,22.4
W00001449,78.7,0.4,20.9
W00001450,86.6,2.7,10.6
W00001649,85.4,1.9,12.6
W00001650,85.2,1.1,13.6
W00001651,81.8,2.2,16
W00001652,81.9,1.9,16.2
W00001656,81.2,0.7,18.1
W00001657,74,0.7,25.3
W00001666,84.8,0.9,14.3
W00001667,75.3,0.3,24.4
W00001668,89.7,1,9.3
W00001669,86.9,1.1,12
W00001670,86.9,0.5,12.6
W00001819,71,2.5,26.5
W00001820,81.7,1,17.3
W00001821,77.9,0.4,21.8
W00001822,82.7,1.8,15.6
W00001832,74.3,5.7,20
W00001833,62,15.3,22.7
W00001834,65.4,16.2,18.4
W00001835,77,5,18
W00001836,66.2,10.8,23.1
W00001837,87.9,2.4,9.8
W00001838,71.7,7.1,21.3
W00001839,72.6,6.8,20.5
W00001840,67.7,11.9,20.4
W00001841,72.2,6.3,21.4
W00001842,58.5,17.7,23.8
W00001843,87.5,1.9,10.5
W00001844,87.1,0,12.9
W00001845,81.4,1.8,16.8
W00001846,82.2,4.9,12.9
W00001847,81.2,1.6,17.2
W00001848,82.9,2,15.1
W00001849,89.4,2.8,7.9
W00001850,88.3,1.9,9.8
W00001851,79.4,0,20.6
W00001852,71.6,4.9,23.5
W00001853,87.8,1.3,10.9
W00001854,88.4,0,11.6
W00001855,88.6,0,11.4
W00001860,78.8,3.7,17.5
W00001861,88.1,1.6,10.2
W00001862,79.5,2.8,17.7
W00001863,65,1.5,33.6
W00001864,83.9,0.4,15.8
W00001866,73.9,2.1,23.9
W00001867,79.2,1.9,18.9
W00001868,61.4,5.3,33.3
W00001869,67.7,2.8,29.4
W00001870,71.7,9.6,18.7
W00001871,73.5,5.1,21.4
W00001872,43.8,40,16.2
W00001874,77.8,5.7,16.5
W00001875,61.9,21.1,17
W00001876,65,11.8,23.2
W00001881,52.7,32.3,15
W00001882,83.8,10.1,6.1
W00001883,80.6,2.7,16.7
W00001884,69.7,6.5,23.8
W00001885,86,2.7,11.4
W00001886,75,1.2,23.8
W00001887,81.9,0.5,17.7
W00001888,80.9,1.3,17.9
W00001889,72.4,2.9,24.6
W00001890,81.9,1.3,16.8
W00001891,74.2,3.7,22.1
W00001892,46.8,15,38.2
W00001893,62.6,6,31.4
W00001894,63.3,13.1,23.6
W00001895,61.7,11.7,26.6
W00001896,67.8,11,21.2
W00001897,58.2,7.3,34.4
W00001898,71.4,8.3,20.3
W00001899,70,0.4,29.6
W00001900,72.2,6,21.8
W00001901,80.2,2.5,17.3
W00001902,75.5,1.4,23
W00001903,64.1,1,35
W00001904,79,1.1,19.9
W00001905,76.7,0.3,23
W00001906,65.2,1.5,33.3
W00001907,81.5,0.3,18.2
W00001908,62.9,0.6,36.5
W00001909,84.5,1,14.5
W00001910,78.8,3.2,18
W00001911,84.2,0,15.8
W00001912,72,2.2,25.9
W00001913,64.1,1,34.9
W00001914,80.5,1.8,17.7
W00001916,72,1.9,26.1
W00001917,73.5,2.7,23.8
W00001918,73.4,1.7,24.9
W00001923,81.2,2.2,16.6
W00001924,72.4,4.1,23.4
W00001925,68.3,0.7,31
W00001926,82.6,1.7,15.7
W00001927,73.8,2.2,24
W00001928,73.3,1.6,25.1
W00001929,84,0.7,15.3
W00001930,77.7,3.7,18.6
W00001931,84.4,1.6,14.1
W00001932,81.1,1.2,17.7
W00001933,70,0.9,29.1
W00001934,73.2,1.9,24.9
W00001935,80.6,2.2,17.2
W00001936,71.9,0.5,27.6
W00001937,83.6,2.5,13.8
W00001938,76.7,3.1,20.2
W00001939,87.1,1.6,11.3
W00001940,78.8,2.8,18.4
W00001941,69.9,6.5,23.6
W00001942,75.1,2.8,22.2
W00001943,89.5,0.9,9.6
W00001944,85.8,0,14.2
W00001945,70.9,0.6,28.5
W00001946,76.1,1.6,22.3
W00001947,70.7,1.5,27.8
W00001948,61.6,4.1,34.4
W00001949,67,0.9,32.1
W00001950,61.5,3.1,35.4
W00001951,65.5,0.5,34
W00001952,92.4,2.6,5
W00001953,47.9,34.8,17.3
W00001954,64.2,16.3,19.4
W00001955,54.8,11.2,33.9
W00001956,89.4,0.4,10.2
W00001957,88,2.3,9.6
W00001958,84.8,4.3,10.9
W00001959,78.6,2.6,18.8
W00001960,85,3.4,11.7
W00001961,82.4,2.6,15
W00001962,77.8,6.4,15.8
W00001963,80.5,0.5,19
W00001964,83,7.9,9.1
W00001965,65.9,5.9,28.2
W00001966,66.9,6.6,26.5
W00001967,65.8,8.8,25.4
W00001968,81.6,2.1,16.3
W00001969,82.6,1.1,16.2
W00001970,85,0.4,14.6
W00001971,77.7,1.8,20.5
W00001972,85.4,1.7,12.9
W00001973,86.7,0.7,12.7
W00001974,91.6,1.2,7.2
W00001975,88.6,1.5,9.8
W00001976,88.7,4,7.3
W00001977,81.2,3.1,15.7
W00001978,80.4,3.1,16.5
W00001979,83.1,0.8,16.1
W00001980,76.9,1.5,21.6
W00001981,88.5,2.3,9.2
W00001982,87.9,1.4,10.6
W00001983,74.1,0,25.9
W00001984,83.2,2.8,14
W00001985,50.8,16.6,32.6
W00001986,60.9,22.4,16.7
W00001987,61.6,21.5,16.9
W00001988,80.7,8.1,11.2
W00001989,67.3,9.5,23.2
W00001990,71.6,11.7,16.7
W00001991,70.8,16.1,13.2
W00001992,82.1,4,13.9
W00001993,69.2,2.7,28.1
W00001994,62.9,3.3,33.7
W00001995,66.1,6.2,27.7
W00001996,76,0.9,23.1
W00001997,60.2,4.4,35.4
W00001998,82.6,1.6,15.8
W00001999,75.7,4.6,19.7
W00002000,63.9,4.9,31.1
W00002001,80.5,3.2,16.3
W00002002,77.5,2.5,19.9
W00002003,72.6,2,25.4
W00002004,71.1,5.6,23.3
W00002005,77.4,2.6,20
W00002006,82.7,2.8,14.5
W00002007,83.7,0.4,16
W00002008,73.9,2.2,23.9
W00002009,83,0.9,16.2
W00002010,91.2,2.8,6
W00002011,84,2.9,13.1
W00002014,75.1,6.2,18.8
W00002016,83,2.3,14.8
W00002017,68.4,4.4,27.1
W00002018,52.6,4.2,43.1
W00002019,77.3,7.4,15.3
W00002020,84.8,2.3,12.9
W00002021,70.4,3.1,26.5
W00002022,66,0.5,33.5
W00002023,65.6,1,33.4
W00002024,86,1.4,12.6
W00002025,63,2.8,34.3
W00002026,81.7,0,18.3
W00002027,71.2,5,23.7
W00002028,86.2,1.1,12.8
W00002029,87.9,3.2,8.9
W00002030,79.8,7.8,12.4
W00002031,56.6,2.4,41
W00002032,44.4,22.1,33.5
W00002033,66.1,8.6,25.3
W00002034,72.6,13.1,14.3
W00002035,50.2,18.3,31.5
W00002036,52.6,16.7,30.8
W00002037,52.7,7.7,39.6
W00002038,55.1,23.7,21.2
W00002039,61.5,15.6,22.9
W00002040,63.9,17.9,18.2
W00002041,81.4,5,13.6
W00002043,79.6,0,20.4
W00002044,88.8,2.8,8.4
W00002045,83,1.7,15.3
W00002046,93.5,0.6,5.9
W00002047,87.4,2,10.6
W00002049,87.6,2.5,9.9
W00002050,78.7,4.2,17.1
W00002051,73.6,3.4,23.1
W00002052,84,0.7,15.4
W00002053,66.9,4,29.1
W00002054,86.5,0.8,12.7
W00002055,73,1.6,25.4
W00002056,74,8.9,17.2
W00002057,71.2,1.3,27.6
W00002058,68.2,6.1,25.7
W00002059,81.6,2.5,15.9
W00002060,84.2,1.4,14.4
W00002061,81.6,2.7,15.7
W00002062,75.6,1.1,23.3
W00002063,82.9,1.3,15.8
W00002064,93.8,1.1,5.1
W00002065,87.6,1.5,10.9
W00002066,83.5,2.5,13.9
W00002067,87.2,2.5,10.3
W00002068,89,1.8,9.2
W00002069,83.5,1.9,14.6
W00002070,89.2,0.6,10.2
W00002071,70.9,0.9,28.2
W00002072,75,0.3,24.7
W00002073,81.9,0.6,17.5
W00002074,83,1.7,15.2
W00002075,78.5,0,21.5
W00002076,87.6,3.6,8.8
W00002077,72.7,2.5,24.8
W00002078,74.8,1.5,23.6
W00002079,83.9,0.7,15.5
W00002080,70.7,1.1,28.1
W00002081,80.9,0,19.1
W00002082,71.2,1.6,27.2
W00002083,85,2.9,12.1
W00002084,57.2,7.2,35.6
W00002085,86.3,0,13.7
W00002086,87,2.4,10.6
W00002087,82.6,3.2,14.2
W00002088,75.3,0,24.7
W00002089,72.7,3.3,24
W00002090,87.8,0,12.2
W00002091,66.4,7,26.6
W00002092,65.2,1.4,33.3
W00002093,74,7.1,18.9
W00002094,69.2,10,20.8
W00002095,67.4,13.9,18.7
W00002096,86.6,2.3,11.1
W00002097,54.1,11.5,34.4
W00002098,85.6,3.8,10.6
W00002099,83.5,5.7,10.8
W00002100,83.8,0,16.2
W00002101,84.2,1.6,14.2
W00002102,84.4,0.4,15.2
W00002103,86.9,1.2,11.8
W00002104,77.3,2.5,20.2
W00002105,79.2,3.6,17.2
W00002106,88.2,0.3,11.4
W00002107,83.7,2.7,13.6
W00002108,88.7,2.3,9
W00002109,97.2,0.6,2.2
W00002110,91.3,1.7,7
W00002111,91.8,2.4,5.9
W00002112,86.7,1.8,11.4
W00002113,88.4,4.4,7.3
W00002114,89.5,2.3,8.2
W00002115,81.7,1.5,16.9
W00002116,88.5,0.7,10.8
W00002117,84,0.9,15.1
W00002118,89.3,1.7,8.9
W00002119,86.6,1.3,12
W00002120,74,4.7,21.4
W00002121,73.5,1,25.5
W00002122,86,1.3,12.8
W00002123,81.6,5.1,13.3
W00002124,80.7,2.6,16.7
W00002125,71.5,5.6,22.9
W00002126,71.7,6.2,22.2
W00002127,61.2,5.5,33.3
W00002128,70.9,1.5,27.6
W00002129,83.8,5.1,11.1
W00002130,78.8,5.6,15.6
W00002131,77.7,2.6,19.6
W00002132,78.4,3.2,18.4
W00002133,69.2,1.6,29.2
W00002134,52.7,29,18.4
W00002135,55,18.2,26.8
W00002136,42.2,41.9,16
W00002137,67.1,15.4,17.5
W00002138,65.5,11,23.6
W00002139,50.6,35.6,13.8
W00002140,52.5,28.1,19.5
W00002141,45.1,40.2,14.7
W00002142,86,0.6,13.4
W00002144,84.2,2.7,13.1
W00002146,54.1,4.5,41.4
