areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00092496,17.6,60.8,21.6
E00092497,9.8,78.4,11.8
E00092498,6.5,69.9,23.6
E00092499,9.2,76.7,14.2
E00092501,11.5,74.1,14.4
E00092502,9.3,81.5,9.3
E00092599,8.8,73.5,17.7
E00092688,6,76,18
E00092689,15.4,67.7,16.9
E00092692,17.2,63.1,19.7
E00147003,7.3,66.4,26.4
E00147004,8.7,80.5,10.7
E00147005,10.4,77.4,12.2
E00147006,6.8,83.1,10.2
E00147007,11.7,81.6,6.8
E00147010,11.8,72.8,15.4
E00147011,11.6,80.2,8.3
E00147018,7.8,74.5,17.6
E00147019,6.6,77.3,16
E00147020,4.2,78.8,16.9
E00147021,14,70.1,15.9
E00147264,2.7,82.4,14.9
E00147266,12.2,73.5,14.3
E00147267,15.3,67.1,17.6
E00147268,6,68,26
E00147269,7.3,74.3,18.3
E00147270,9.6,71.3,19.1
E00147271,9.7,75.2,15
E00147272,12.9,67.1,20
E00147285,14.2,69.7,16.1
E00147286,13.5,66.9,19.5
E00147287,11.6,74.7,13.7
E00147288,13.9,73.6,12.5
E00147289,12.6,46.2,41.3
E00147290,8.6,71.1,20.3
E00147291,8.4,75.7,15.9
E00147292,10.9,77.3,11.8
E00187192,15.7,65.4,18.9
E00187195,6.8,83.6,9.6
E00187221,13.9,55.6,30.6
E00188763,10.1,76.3,13.7
E00188843,16,80,4
W00001110,8.2,78.7,13.1
W00001112,10.5,77.4,12.1
W00001115,8.2,61.9,29.9
W00001116,5.6,76.6,17.8
W00001118,14.5,65.1,20.5
W00001445,2.9,76.9,20.2
W00001446,5.3,72,22.7
W00001447,13.9,65.3,20.8
W00001448,8.6,67.9,23.5
W00001449,10.7,62.1,27.2
W00001450,11.3,71.3,17.4
W00001649,10.7,72.8,16.5
W00001650,4.9,85.4,9.7
W00001651,11.3,73.9,14.8
W00001652,7.9,77.6,14.5
W00001656,3.5,72.2,24.3
W00001657,12.8,57.4,29.8
W00001666,6.6,79.1,14.3
W00001667,8.6,77.3,14.1
W00001668,13.8,78,8.3
W00001669,15.7,67.9,16.4
W00001670,7.9,74.8,17.3
W00001819,10.5,67.5,21.9
W00001820,10.7,76.2,13.1
W00001821,14.2,63.3,22.5
W00001822,12.1,71.6,16.3
W00001832,10.9,69.6,19.6
W00001833,8.8,63.2,27.9
W00001834,12.8,60.5,26.7
W00001835,5,67,28
W00001836,16.8,61.1,22.1
W00001837,17,69.2,13.8
W00001838,13.2,67,19.8
W00001839,13.8,57.5,28.7
W00001840,8.7,60.9,30.4
W00001841,11.5,69.9,18.6
W00001842,10.1,59.6,30.3
W00001843,8.1,82.8,9.1
W00001844,5,81.3,13.7
W00001845,5.9,84,10.1
W00001846,7.7,80.8,11.5
W00001847,4.3,78.7,17
W00001848,11.8,79.4,8.8
W00001849,9.2,74.8,16
W00001850,14,71,15
W00001851,7.6,86.4,5.9
W00001852,7.9,66.3,25.7
W00001853,5.4,75.8,18.8
W00001854,9.1,81.8,9.1
W00001855,3.6,87.6,8.8
W00001860,13.8,55.1,31.2
W00001861,9.5,72.8,17.7
W00001862,16,64,20
W00001863,15.7,65.7,18.6
W00001864,7,73.3,19.8
W00001866,14.4,69.4,16.2
W00001867,7,69.6,23.4
W00001868,12.1,63.7,24.2
W00001869,9.1,53.5,37.4
W00001870,18.8,56.5,24.6
W00001871,3.1,71.4,25.5
W00001872,19.5,58.5,22
W00001874,9.1,77.7,13.2
W00001875,13.4,61.3,25.2
W00001876,6.2,60.8,33
W00001881,9.8,59,31.1
W00001882,18.9,55.4,25.7
W00001883,10.4,68.8,20.8
W00001884,14.1,53.8,32.1
W00001885,5.2,81.3,13.5
W00001886,7.1,61.9,31
W00001887,15.9,72.7,11.4
W00001888,13.9,67.8,18.3
W00001889,17.1,64.6,18.3
W00001890,11.9,64.3,23.8
W00001891,9.3,61.6,29.1
W00001892,12.3,50.8,36.9
W00001893,8.9,62.2,28.9
W00001894,12.5,59.6,27.9
W00001895,16.5,50.4,33.1
W00001896,13.7,57.8,28.4
W00001897,12.8,48.6,38.5
W00001898,9.8,70.6,19.6
W00001899,8,72,20
W00001900,11.3,63.4,25.4
W00001901,16.3,65.3,18.4
W00001902,8.3,70.4,21.3
W00001903,7.4,64.5,28.1
W00001904,6.7,72.1,21.2
W00001905,9.8,57.8,32.4
W00001906,7.3,54.5,38.2
W00001907,7.1,72.6,20.4
W00001908,12,59.2,28.8
W00001909,7.1,71.4,21.4
W00001910,16.2,65.7,18.1
W00001911,3.8,79.7,16.5
W00001912,14.6,57.3,28
W00001913,6.6,57.9,35.5
W00001914,12.9,68.3,18.8
W00001916,15.7,62.9,21.4
W00001917,8.2,72.2,19.6
W00001918,4.5,71.6,23.9
W00001923,7.4,82,10.7
W00001924,8.6,63.8,27.6
W00001925,12.9,52.7,34.4
W00001926,7.4,80,12.6
W00001927,8,73.3,18.7
W00001928,15.7,57.9,26.4
W00001929,16.3,62.5,21.2
W00001930,18.9,64.2,16.8
W00001931,8.1,79.4,12.5
W00001932,10.3,66.4,23.3
W00001933,5.4,78.4,16.2
W00001934,5.7,52.4,41.9
W00001935,8.1,75.8,16.1
W00001936,7.9,61.4,30.7
W00001937,10.1,73.4,16.5
W00001938,12,78.6,9.4
W00001939,12.5,73.3,14.2
W00001940,8.8,77.9,13.3
W00001941,12.4,68.5,19.1
W00001942,9.3,72.9,17.8
W00001943,4.3,80.9,14.9
W00001944,8.4,80.4,11.2
W00001945,8.7,75.6,15.7
W00001946,6.1,72.4,21.4
W00001947,10.5,66.7,22.9
W00001948,13.7,59.8,26.5
W00001949,7.6,54.3,38.1
W00001950,8.9,62.4,28.7
W00001951,8.8,69.2,22
W00001952,9.6,80.1,10.2
W00001953,14,45.6,40.4
W00001954,4.2,56.3,39.5
W00001955,7.7,31.4,60.9
W00001956,7.4,81.5,11.1
W00001957,5.6,83.2,11.2
W00001958,11.4,63.8,24.8
W00001959,17.9,64.1,17.9
W00001960,13.4,65.7,20.9
W00001961,24.3,51.4,24.3
W00001962,10.3,64.9,24.7
W00001963,10.7,60.2,29.1
W00001964,31.9,47.2,20.8
W00001965,13.3,64.3,22.4
W00001966,12.3,64.2,23.6
W00001967,15.3,58.2,26.5
W00001968,15.4,75,9.6
W00001969,6.7,84,9.2
W00001970,6.8,83.5,9.8
W00001971,3.8,83,13.2
W00001972,17.6,67,15.4
W00001973,7.8,83.5,8.7
W00001974,8.2,75.3,16.5
W00001975,4.8,78.1,17.1
W00001976,9.2,69.7,21.1
W00001977,7.7,75.4,16.9
W00001978,3.8,82.7,13.5
W00001979,10.4,80.2,9.4
W00001980,6.5,79.4,14.2
W00001981,6.1,77.2,16.7
W00001982,9.3,71,19.6
W00001983,11.7,64.9,23.4
W00001984,9.6,78.3,12.2
W00001985,12.2,60.2,27.6
W00001986,15.6,62.9,21.6
W00001987,19,51.7,29.3
W00001988,14.5,61.8,23.7
W00001989,20.7,57.3,22
W00001990,10.8,67.5,21.7
W00001991,17.3,66.7,16
W00001992,8.2,80.6,11.2
W00001993,10.5,58.8,30.7
W00001994,9.2,47.5,43.3
W00001995,8.7,63,28.3
W00001996,12,68.7,19.3
W00001997,6,49.1,44.8
W00001998,9.7,68.8,21.5
W00001999,10.9,63.6,25.6
W00002000,12.5,63.3,24.2
W00002001,16.7,61.1,22.2
W00002002,8.3,81.5,10.2
W00002003,14.4,66,19.6
W00002004,16.2,59.5,24.3
W00002005,7.7,71.2,21.2
W00002006,9,78.2,12.8
W00002007,8,66.7,25.3
W00002008,7.5,81.1,11.3
W00002009,17.1,76.2,6.7
W00002010,19,53.2,27.8
W00002011,17.1,67.5,15.4
W00002014,12.9,56.8,30.3
W00002016,10.1,67.4,22.5
W00002017,10.6,64.7,24.7
W00002018,7,52.6,40.4
W00002019,13.4,55.1,31.5
W00002020,6.1,76.8,17.2
W00002021,5.6,57.3,37.1
W00002022,8.7,46.4,44.9
W00002023,9.3,63.6,27.1
W00002024,6.5,70.4,23.1
W00002025,5.9,69.6,24.5
W00002026,14,62.4,23.7
W00002027,10.2,54.5,35.2
W00002028,7.5,71.3,21.3
W00002029,11.2,74.2,14.6
W00002030,15.6,61.5,22.9
W00002031,15,39.3,45.8
W00002032,8.3,64.1,27.6
W00002033,6.4,73.6,20
W00002034,14.1,63.3,22.7
W00002035,7.1,55.4,37.5
W00002036,5.7,60.2,34.1
W00002037,9.7,62.9,27.4
W00002038,12.3,54.3,33.3
W00002039,14.6,57.3,28.1
W00002040,11.7,69.4,18.9
W00002041,18.1,63.8,18.1
W00002043,9.8,68,22.1
W00002044,11.8,68.5,19.7
W00002045,6.1,82.6,11.3
W00002046,7.7,73.5,18.8
W00002047,16.8,59.9,23.4
W00002049,14,66.7,19.3
W00002050,14.3,70.5,15.2
W00002051,7.7,60.4,31.9
W00002052,11.2,68.7,20.1
