areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00092496,91.2,5.9,1.7,1.3,0
E00092497,94.9,5.1,0,0,0
E00092498,96.4,3.2,0,0,0.3
E00092499,95.4,4.2,0,0,0.4
E00092501,96.7,2.8,0.2,0,0.2
E00092502,96.3,2.7,0.6,0.4,0
E00092599,96.3,2.4,0,0.8,0.5
E00092688,93.5,6.5,0,0,0
E00092689,95.6,2.9,1,0,0.5
E00092692,98.1,1.3,0,0.6,0
E00147003,89.5,3.2,0,6.8,0.5
E00147004,96.1,3.2,0,0.6,0
E00147005,93,3.5,1.6,0.3,1.6
E00147006,95.3,3.2,1.5,0,0
E00147007,92.9,2.8,1.8,1.8,0.6
E00147010,94.6,3.7,1.1,0,0.6
E00147011,92.6,4.3,2,0.3,0.8
E00147018,91.7,5.5,0.7,0,2.1
E00147019,98.2,1.6,0.3,0,0
E00147020,93.6,4.7,1,0.7,0
E00147021,93.9,4.1,0.7,1,0.3
E00147264,98.7,1.3,0,0,0
E00147266,96.7,2.6,0,0.4,0.4
E00147267,98.5,0.7,0.4,0,0.4
E00147268,96.6,1.5,1.5,0.4,0
E00147269,97.1,2.9,0,0,0
E00147270,96.8,2.9,0,0.3,0
E00147271,95.6,3.2,0.7,0.2,0.2
E00147272,96.6,1.7,0,1.3,0.3
E00147285,94.8,2.9,1.5,0.8,0
E00147286,95.2,2,0.7,1,1
E00147287,97.8,1.6,0.5,0,0
E00147288,91.9,3,1,1.5,2.5
E00147289,89,1.8,0.6,1.4,7.2
E00147290,96.5,2.1,0.3,0,1.1
E00147291,97.7,1.1,0,1.1,0
E00147292,96.5,2.5,0.6,0.3,0
E00187192,96.6,1.8,1.3,0,0.3
E00187195,96.9,2.1,0,1,0
E00187221,98.2,1.8,0,0,0
E00188763,95.7,3.7,0.3,0,0.3
E00188843,96,2.5,0.7,0.7,0
W00001110,96.8,2.8,0.5,0,0
W00001112,97.5,2.2,0.4,0,0
W00001115,98.5,0.9,0,0.6,0
W00001116,96.8,2.1,0.5,0,0.5
W00001118,96.6,1.7,0.7,0,1
W00001445,96.4,0.4,0,1.6,1.6
W00001446,96.5,2.5,0.4,0.4,0.4
W00001447,98.6,1.4,0,0,0
W00001448,95.4,3.9,0.8,0,0
W00001449,97.8,1.8,0,0.4,0
W00001450,94.2,3.1,0.9,1.5,0.3
W00001649,97.7,2.3,0,0,0
W00001650,97.4,2.6,0,0,0
W00001651,95.8,2.9,1,0,0.3
W00001652,96.8,2.8,0.5,0,0
W00001656,98.2,1.8,0,0,0
W00001657,97.6,2.4,0,0,0
W00001666,96.5,2.7,0,0,0.9
W00001667,99.5,0,0.3,0.3,0
W00001668,98,2,0,0,0
W00001669,97.4,2.3,0,0,0.3
W00001670,98.8,0.5,0.7,0,0
W00001819,96.1,1.8,0.4,1.8,0
W00001820,97.9,1.3,0.5,0.3,0
W00001821,97.9,1.8,0,0,0.4
W00001822,96.9,1.3,1.5,0.2,0
W00001832,91.5,3.9,2.1,2.5,0
W00001833,83.3,8.4,4.7,3.3,0.5
W00001834,84.3,12.3,1.7,1.3,0.4
W00001835,92.5,6.5,0.7,0,0.4
W00001836,86.9,9.1,3,0.9,0
W00001837,93.7,3.4,1,1.6,0.3
W00001838,88.8,6.3,3.8,1.3,0
W00001839,90.8,6.8,2,0.3,0
W00001840,87.6,7.5,3.7,0,1.2
W00001841,92.9,3.6,1.6,1.2,0.8
W00001842,82.7,9.8,4.9,1.5,1.1
W00001843,96.5,2.3,0.4,0.8,0
W00001844,99.6,0.4,0,0,0
W00001845,95.5,2.7,1.4,0.5,0
W00001846,94.8,4.1,0.4,0.7,0
W00001847,96.8,2,0.4,0.4,0.4
W00001848,93.9,5.3,0.8,0,0
W00001849,94.9,3.1,0,2,0
W00001850,95.5,4.5,0,0,0
W00001851,98.5,1,0,0,0.5
W00001852,95.4,3.9,0,0,0.7
W00001853,97.5,1.3,1.3,0,0
W00001854,98.8,1.2,0,0,0
