areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00092496,33.1,66.9
E00092497,34.6,65.4
E00092498,38,62
E00092499,38.9,61.1
E00092501,26.7,73.3
E00092502,29.5,70.5
E00092599,36.9,63.1
E00092688,23,77
E00092689,40,60
E00092692,33.1,66.9
E00147003,18.9,81.1
E00147004,33.3,66.7
E00147005,33.1,66.9
E00147006,30.5,69.5
E00147007,27.1,72.9
E00147010,29.2,70.8
E00147011,33.2,66.8
E00147018,31.6,68.4
E00147019,30.4,69.6
E00147020,33.1,66.9
E00147021,34.6,65.4
E00147264,29.1,70.9
E00147266,33.9,66.1
E00147267,24.7,75.3
E00147268,29.5,70.5
E00147269,32.1,67.9
E00147270,35.3,64.7
E00147271,30.1,69.9
E00147272,33.6,66.4
E00147285,29.7,70.3
E00147286,30.5,69.5
E00147287,36.1,63.9
E00147288,35.6,64.4
E00147289,31,69
E00147290,36.3,63.7
E00147291,32.2,67.8
E00147292,28.6,71.4
E00187192,30.7,69.3
E00187195,32.9,67.1
E00187221,48.8,51.2
E00188763,27.7,72.3
E00188843,24.3,75.7
W00001110,31.9,68.1
W00001112,36.2,63.8
W00001115,38.5,61.5
W00001116,37.7,62.3
W00001118,32.9,67.1
W00001445,23.9,76.1
W00001446,28.9,71.1
W00001447,25.2,74.8
W00001448,35.4,64.6
W00001449,25.9,74.1
W00001450,27.5,72.5
W00001649,27.4,72.6
W00001650,22.1,77.9
W00001651,26.7,73.3
W00001652,31.4,68.6
W00001656,25.8,74.2
W00001657,30.8,69.2
W00001666,29.3,70.7
W00001667,26.7,73.3
W00001668,23.1,76.9
W00001669,26.7,73.3
W00001670,20.9,79.1
W00001819,29.1,70.9
W00001820,24.7,75.3
W00001821,30.2,69.8
W00001822,23.5,76.5
W00001832,34.4,65.6
W00001833,26.6,73.4
W00001834,29.7,70.3
W00001835,29.2,70.8
W00001836,29.6,70.4
W00001837,26.1,73.9
W00001838,24.8,75.2
W00001839,32.4,67.6
W00001840,25.7,74.3
W00001841,36,64
W00001842,29.8,70.2
W00001843,23.1,76.9
W00001844,28.1,71.9
W00001845,39,61
W00001846,38.4,61.6
W00001847,31.9,68.1
W00001848,39,61
W00001849,25.2,74.8
W00001850,32.5,67.5
W00001851,33.8,66.2
W00001852,24.6,75.4
W00001853,30.7,69.3
W00001854,27.6,72.4
W00001855,29.4,70.6
W00001860,28.6,71.4
W00001861,29.6,70.4
W00001862,23,77
W00001863,34.8,65.2
W00001864,20.6,79.4
W00001866,22.2,77.8
W00001867,20.8,79.2
W00001868,35.2,64.8
W00001869,42.7,57.3
W00001870,28.9,71.1
W00001871,27.6,72.4
W00001872,19.9,80.1
W00001874,29.4,70.6
W00001875,24,76
W00001876,38.5,61.5
W00001881,17.6,82.4
W00001882,26,74
W00001883,26.8,73.2
W00001884,34.4,65.6
W00001885,33.6,66.4
W00001886,24.7,75.3
W00001887,25,75
W00001888,23,77
W00001889,19.9,80.1
W00001890,21.4,78.6
W00001891,37.5,62.5
W00001892,27.2,72.8
W00001893,25.8,74.2
W00001894,33,67
W00001895,37,63
W00001896,30.4,69.6
W00001897,34.5,65.5
W00001898,23.4,76.6
W00001899,26.9,73.1
W00001900,33.7,66.3
W00001901,25.2,74.8
W00001902,33.3,66.7
W00001903,31,69
W00001904,30.4,69.6
W00001905,36.5,63.5
W00001906,32.6,67.4
W00001907,23.9,76.1
W00001908,28.9,71.1
W00001909,26.2,73.8
W00001910,33.3,66.7
W00001911,23.7,76.3
W00001912,26.5,73.5
W00001913,29.9,70.1
W00001914,25.5,74.5
W00001916,38,62
W00001917,35.3,64.7
W00001918,32.6,67.4
W00001923,25,75
W00001924,33.1,66.9
W00001925,31.9,68.1
W00001926,31.9,68.1
W00001927,31.9,68.1
W00001928,37.3,62.7
W00001929,29.3,70.7
W00001930,34.3,65.7
W00001931,28.7,71.3
W00001932,35.1,64.9
W00001933,28.7,71.3
W00001934,30.7,69.3
W00001935,37.9,62.1
W00001936,21.3,78.7
W00001937,21.3,78.7
W00001938,25.9,74.1
W00001939,31.3,68.7
W00001940,31.8,68.2
W00001941,28.2,71.8
W00001942,27.7,72.3
W00001943,21.8,78.2
W00001944,17.8,82.2
W00001945,26.8,73.2
W00001946,22.6,77.4
W00001947,28.3,71.7
W00001948,33.8,66.2
W00001949,32.9,67.1
W00001950,36.8,63.2
W00001951,40,60
W00001952,35.8,64.2
W00001953,15.7,84.3
W00001954,36.2,63.8
