areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00092496,94.5,0.8,4.6
E00092497,92.3,5.2,2.6
E00092498,97.4,1.3,1.3
E00092499,97.7,2.3,0
E00092501,98.3,0.2,1.4
E00092502,97.8,0.2,2
E00092599,95.8,0.8,3.4
E00092688,100,0,0
E00092689,97.1,1,2
E00092692,97.5,0.9,1.6
E00147003,93.6,1.4,5
E00147004,98.4,0.6,1
E00147005,94.3,0.3,5.4
E00147006,96.2,1.5,2.3
E00147007,95.7,1.5,2.8
E00147010,96.6,0.3,3.1
E00147011,94.1,0.8,5.1
E00147018,91.8,1.4,6.8
E00147019,96.6,1,2.4
E00147020,96.3,1.7,2
E00147021,95.2,2,2.7
E00147264,98.7,0.6,0.6
E00147266,98.2,0.4,1.5
E00147267,97.1,1.5,1.5
E00147268,97,2.3,0.8
E00147269,97.1,0.7,2.1
E00147270,98.7,0,1.3
E00147271,97.5,0.5,2
E00147272,97,0,3
E00147285,95.7,0.8,3.5
E00147286,96.6,0.7,2.7
E00147287,95.1,0.8,4.1
E00147288,93.9,2.5,3.6
E00147289,89.9,1.2,8.9
E00147290,96,0.8,3.2
E00147291,99.2,0.4,0.4
E00147292,97.5,0.6,1.9
E00187192,99,0.3,0.8
E00187195,96.4,0.5,3.1
E00187221,100,0,0
E00188763,97.2,0.6,2.1
E00188843,96.3,1.5,2.2
W00001110,97.2,0.9,1.9
W00001112,97.8,0.7,1.4
W00001115,98.2,0.9,0.9
W00001116,96.3,2.1,1.6
W00001118,97,1,2
W00001445,98,0.4,1.6
W00001446,97.9,1.1,1.1
W00001447,97.7,1.9,0.5
W00001448,96.9,0.4,2.7
W00001449,99.1,0.4,0.4
W00001450,97.9,0.3,1.8
W00001649,96.5,1.6,1.9
W00001650,99.3,0.4,0.4
W00001651,96.2,1.3,2.6
W00001652,96.7,0.5,2.8
W00001656,97.9,0.7,1.4
W00001657,99,0,1
W00001666,97.8,0.9,1.3
W00001667,99.5,0.3,0.3
W00001668,98.3,0.3,1.3
W00001669,97.5,0.3,2.3
W00001670,99.3,0.7,0
W00001819,96.5,1,2.4
W00001820,96.6,1.6,1.8
W00001821,98.6,0.7,0.7
W00001822,97.6,1.8,0.7
W00001832,94.3,0.7,5
W00001833,88,2.3,9.7
W00001834,82.6,3,14.5
W00001835,93.2,1.1,5.8
W00001836,86.2,1.2,12.6
W00001837,96.3,1.1,2.7
W00001838,89.2,4.1,6.6
W00001839,91.9,0.7,7.5
W00001840,86.6,1.6,11.9
W00001841,91.8,1.6,6.7
W00001842,81.6,0.4,18
W00001843,96.9,1.5,1.5
W00001844,100,0,0
W00001845,97.7,0,2.3
W00001846,95.8,0.8,3.4
W00001847,96.4,2,1.6
W00001848,96.3,1.2,2.4
W00001849,94.9,0.4,4.7
W00001850,97.8,0.3,1.9
W00001851,99,1,0
W00001852,95.5,1,3.5
W00001853,97.8,1.2,0.9
W00001854,98.4,0.8,0.8
W00001855,96.8,1.6,1.6
W00001860,95.7,0.6,3.7
W00001861,97.1,0.6,2.2
W00001862,95.6,0.8,3.6
W00001863,98.9,0.4,0.7
W00001864,99.6,0,0.4
W00001866,97.2,0.5,2.4
W00001867,97.3,0.6,2.1
W00001868,94.7,2,3.3
W00001869,97.8,0.6,1.6
W00001870,90,0,10
W00001871,93.8,1.9,4.3
W00001872,56.5,2.3,41.2
W00001874,91.6,1.1,7.3
W00001875,80.3,1.6,18.2
W00001876,89,0.4,10.6
W00001881,65.8,0.9,33.3
W00001882,87.4,2.6,10
W00001883,95.8,1.5,2.7
W00001884,92.5,0,7.5
W00001885,97.4,0.4,2.2
W00001886,97.6,1.2,1.2
W00001887,99.5,0,0.5
W00001888,98.1,0,1.9
W00001889,95.9,0,4.1
W00001890,93.3,4,2.7
W00001891,94.7,1.6,3.7
W00001892,85.5,1.2,13.3
W00001893,92.4,0.5,7.1
W00001894,88.6,1.2,10.2
W00001895,88,1.9,10
W00001896,91.4,2.1,6.5
W00001897,91.3,2.2,6.5
W00001898,89.8,1.6,8.6
W00001899,99.6,0.4,0
W00001900,93.8,0.3,6
W00001901,96.4,0,3.6
W00001902,98.6,0,1.4
W00001903,99.7,0,0.3
W00001904,97.5,0.4,2.2
W00001905,99.7,0,0.3
W00001906,99.1,0,0.9
W00001907,96.8,0.6,2.6
W00001908,99.1,0.6,0.3
W00001909,98.6,0.2,1.2
W00001910,95.2,0.6,4.2
W00001911,99.3,0.7,0
W00001912,98.2,0,1.8
W00001913,98.3,0,1.7
W00001914,98.5,0.6,0.9
W00001916,99,0,1
W00001917,96,1,3
W00001918,98.3,0,1.7
W00001923,97.8,0.3,1.9
W00001924,96.9,1,2
W00001925,97.4,1.6,1
W00001926,97.4,0.4,2.1
