areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00092496,1.1,24.7,48.3,25.8
E00092497,4.5,27.3,47,21.2
E00092498,17.9,45,28.6,8.6
E00092499,6,50.4,32.3,11.3
E00092501,6.7,38.9,42.8,11.7
E00092502,4.3,30.9,49.3,15.5
E00092599,0.6,24.8,46.5,28
E00092688,0,43.1,39.7,17.2
E00092689,5.8,31.4,40.7,22.1
E00092692,3,28.8,28,40.2
E00147003,16,53.8,23.5,6.7
E00147004,2.9,34.1,45.7,17.4
E00147005,4.8,34.7,31.5,29
E00147006,0,35,37.8,27.3
E00147007,5.7,27.7,44.7,22
E00147010,3.7,46.3,35.8,14.2
E00147011,12.3,45.8,30.3,11.6
E00147018,5.1,33.9,42.4,18.6
E00147019,14.2,47.2,31.5,7.1
E00147020,9.6,40,42.2,8.1
E00147021,4.6,29,37.4,29
E00147264,13.8,44.1,24.8,17.2
E00147266,9.9,26.1,42.3,21.6
E00147267,8.3,38.5,30.3,22.9
E00147268,30.2,36.2,23.3,10.3
E00147269,21.3,41,31.1,6.6
E00147270,12.6,37.8,34.8,14.8
E00147271,2,29.1,34.5,34.5
E00147272,17.2,35.1,29.9,17.9
E00147285,7.1,38.2,38.7,16
E00147286,32.9,43.5,19.3,4.3
E00147287,5.4,28.6,38.1,27.9
E00147288,8.9,43,31.6,16.5
E00147289,8,34.3,41.6,16.1
E00147290,11.8,41,36,11.2
E00147291,6.8,41.5,38.1,13.6
E00147292,9.4,38.4,41.3,10.9
E00187192,7,42.1,36.8,14
E00187195,7.5,38.8,36.3,17.5
E00187221,13.6,36.4,40.9,9.1
E00188763,8.2,49.1,32.1,10.7
E00188843,1.9,35.7,48.7,13.6
W00001110,9.8,51,28.4,10.8
W00001112,7.1,40.2,36.2,16.5
W00001115,21.5,37.7,29.2,11.5
W00001116,6.8,31.5,45.2,16.4
W00001118,15.7,39.7,33.9,10.7
W00001445,22.2,41.9,27.4,8.5
W00001446,18.9,47.5,26.2,7.4
W00001447,20.5,44.6,26.8,8
W00001448,15.3,46.6,28,10.2
W00001449,25.5,43.6,19.1,11.8
W00001450,7.4,43.6,34.9,14.1
W00001649,6,27.6,44.8,21.6
W00001650,13.3,47.7,25,14.1
W00001651,11.9,41,35.1,11.9
W00001652,4.5,23.9,43.2,28.4
W00001656,4.3,45.2,35.7,14.8
W00001657,22,35.8,28.4,13.8
W00001666,7.3,35.4,36.5,20.8
W00001667,8.7,36.2,38.9,16.1
W00001668,10.4,34.8,38.5,16.3
W00001669,4,30.7,38.7,26.7
W00001670,5.2,27.6,45.4,21.8
W00001819,20.3,37.3,26.3,16.1
W00001820,6.3,40.3,37.7,15.7
W00001821,14.4,36,31.2,18.4
W00001822,5.3,28.7,42,23.9
W00001832,22.9,43.2,24.6,9.3
W00001833,32.7,47.7,16.8,2.8
W00001834,41.4,37.9,16.4,4.3
W00001835,22,49.6,17.3,11
W00001836,16.4,57.4,17.2,9
W00001837,9.6,38.3,37.7,14.4
W00001838,26.9,40.7,25.9,6.5
W00001839,32.8,35.2,26.6,5.5
W00001840,22.1,43.5,28.2,6.1
W00001841,28.2,44.4,23.1,4.3
W00001842,26.4,44.6,19.8,9.1
W00001843,8.8,37.2,40.7,13.3
W00001844,8.8,46.4,33.6,11.2
W00001845,10.1,44,34.9,11
W00001846,15.2,39.2,36,9.6
W00001847,12.4,44.2,32.7,10.6
W00001848,10.9,45.5,31.8,11.8
W00001849,9.4,44.4,31.6,14.5
W00001850,5.5,35.9,40.6,18
W00001851,14.8,61.1,14.8,9.3
W00001852,17.2,42.6,27.9,12.3
W00001853,4.8,34.9,39.7,20.5
W00001854,5.8,38.8,38,17.4
W00001855,5,49.6,36.4,9.1
W00001860,4.1,29.5,32.9,33.6
W00001861,2.2,25.8,44.6,27.4
W00001862,12.3,45.1,32,10.7
W00001863,29.3,39.8,23.6,7.3
