areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00092496,100,0,0
E00092497,95.5,3,1.5
E00092498,92.1,7.9,0
E00092499,95.6,4.4,0
E00092501,100,0,0
E00092502,100,0,0
E00092599,99.4,0.6,0
E00092688,96.5,1.8,1.8
E00092689,98.9,1.1,0
E00092692,98.5,1.5,0
E00147003,100,0,0
E00147004,100,0,0
E00147005,95.3,0.8,3.9
E00147006,97.2,2.8,0
E00147007,98.6,1.4,0
E00147010,99.4,0.6,0
E00147011,96.3,3.8,0
E00147018,98.3,0,1.7
E00147019,96.9,3.1,0
E00147020,99.3,0.7,0
E00147021,98.5,0.8,0.8
E00147264,90.4,9.6,0
E00147266,100,0,0
E00147267,100,0,0
E00147268,87.8,12.2,0
E00147269,99.2,0.8,0
E00147270,100,0,0
E00147271,98,0.7,1.3
E00147272,97.8,2.2,0
E00147285,100,0,0
E00147286,61.7,38.3,0
E00147287,95.3,4.7,0
E00147288,93.7,6.3,0
E00147289,98.6,0.7,0.7
E00147290,86.9,13.1,0
E00147291,99.2,0.8,0
E00147292,99.3,0,0.7
E00187192,98.2,1.8,0
E00187195,100,0,0
E00187221,95.5,4.5,0
E00188763,92.9,7.1,0
E00188843,100,0,0
W00001110,100,0,0
W00001112,99.2,0.8,0
W00001115,99.2,0.8,0
W00001116,90.3,6.9,2.8
W00001118,89.3,10.7,0
W00001445,100,0,0
W00001446,90.2,9.8,0
W00001447,80.9,19.1,0
W00001448,100,0,0
W00001449,87,13,0
W00001450,85,15,0
W00001649,99.2,0.8,0
W00001650,100,0,0
W00001651,100,0,0
W00001652,98.9,0,1.1
W00001656,99.1,0.9,0
W00001657,94.5,5.5,0
W00001666,100,0,0
W00001667,97.3,2.7,0
W00001668,87.7,7.2,5.1
W00001669,95.4,4.6,0
W00001670,100,0,0
W00001819,99.2,0.8,0
W00001820,98.7,1.3,0
W00001821,99.2,0.8,0
W00001822,98.4,1.1,0.5
W00001832,90.7,9.3,0
W00001833,49.1,50.9,0
W00001834,67,32.2,0.9
W00001835,85.8,14.2,0
W00001836,100,0,0
W00001837,88.1,11.9,0
W00001838,62.4,37.6,0
W00001839,68.2,31.8,0
W00001840,84.8,15.2,0
W00001841,99.1,0.9,0
W00001842,51.6,48.4,0
W00001843,99.1,0.9,0
W00001844,99.2,0.8,0
W00001845,99.1,0.9,0
W00001846,100,0,0
W00001847,100,0,0
W00001848,100,0,0
W00001849,99.2,0.8,0
W00001850,100,0,0
W00001851,100,0,0
W00001852,90.1,9.9,0
W00001853,98.7,0.7,0.7
W00001854,95,5,0
W00001855,99.2,0.8,0
W00001860,99.3,0.7,0
W00001861,99.5,0.5,0
W00001862,99.2,0.8,0
W00001863,91.9,8.1,0
W00001864,100,0,0
W00001866,97.3,2.7,0
W00001867,96.2,3.8,0
W00001868,95.9,4.1,0
W00001869,100,0,0
W00001870,93.6,6.4,0
W00001871,64.1,35.9,0
W00001872,87.6,12.4,0
W00001874,77.1,22.9,0
W00001875,60.1,39.9,0
W00001876,72.9,27.1,0
W00001881,93.5,6.5,0
W00001882,99.3,0.7,0
W00001883,100,0,0
