areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00092496,68.4,31.6
E00092497,57.7,42.3
E00092498,45.4,54.6
E00092499,56.6,43.4
E00092501,58.4,41.6
E00092502,58.5,41.5
E00092599,66.8,33.2
E00092688,51.3,48.7
E00092689,59.9,40.1
E00092692,54.2,45.8
E00147003,40.4,59.6
E00147004,62.2,37.8
E00147005,46.8,53.2
E00147006,60.3,39.7
E00147007,58.3,41.7
E00147010,48.5,51.5
E00147011,45.4,54.6
E00147018,64.6,35.4
E00147019,56.7,43.3
E00147020,62.9,37.1
E00147021,59.5,40.5
E00147264,53,47
E00147266,44.6,55.4
E00147267,45.2,54.8
E00147268,41,59
E00147269,46.6,53.4
E00147270,47.6,52.4
E00147271,56,44
E00147272,60.4,39.6
E00147285,46.3,53.7
E00147286,27.5,72.5
E00147287,69.7,30.3
E00147288,47.2,52.8
E00147289,41.6,58.4
E00147290,50.5,49.5
E00147291,64.6,35.4
E00147292,59.6,40.4
E00187192,46.1,53.9
E00187195,56.6,43.4
E00187221,45,55
E00188763,55.3,44.7
E00188843,55.9,44.1
W00001110,39.3,60.7
W00001112,60.1,39.9
W00001115,37.1,62.9
W00001116,47.7,52.3
W00001118,46.3,53.7
W00001445,46.2,53.8
W00001446,39,61
W00001447,34.1,65.9
W00001448,42.2,57.8
W00001449,27.1,72.9
W00001450,52.6,47.4
W00001649,57.7,42.3
W00001650,33.6,66.4
W00001651,54.4,45.6
W00001652,58.1,41.9
W00001656,47.3,52.7
W00001657,39.6,60.4
W00001666,57,43
W00001667,47,53
W00001668,59.9,40.1
W00001669,55.4,44.6
W00001670,55.5,44.5
W00001819,41.5,58.5
W00001820,51.6,48.4
W00001821,50.4,49.6
W00001822,59.1,40.9
W00001832,33.2,66.8
W00001833,28.3,71.7
W00001834,29.7,70.3
W00001835,36,64
W00001836,31.7,68.3
W00001837,51.5,48.5
W00001838,40.4,59.6
W00001839,28.5,71.5
W00001840,36.8,63.2
W00001841,36.6,63.4
W00001842,34.1,65.9
W00001843,62.4,37.6
W00001844,61.4,38.6
W00001845,59.5,40.5
W00001846,61.5,38.5
W00001847,62.2,37.8
W00001848,54.2,45.8
W00001849,52.9,47.1
W00001850,58.1,41.9
W00001851,48.1,51.9
W00001852,43.1,56.9
W00001853,63.3,36.7
W00001854,57.1,42.9
W00001855,62.3,37.7
W00001860,60.9,39.1
W00001861,58.6,41.4
W00001862,37.9,62.1
W00001863,33.2,66.8
W00001864,56.8,43.2
W00001866,35.5,64.5
W00001867,40.4,59.6
W00001868,33.7,66.3
W00001869,31.6,68.4
W00001870,37.6,62.4
W00001871,34.7,65.3
W00001872,39,61
W00001874,44.1,55.9
W00001875,30.3,69.7
W00001876,27.5,72.5
W00001881,30.4,69.6
W00001882,50,50
W00001883,43.9,56.1
W00001884,27.8,72.2
W00001885,69.4,30.6
W00001886,28.8,71.2
W00001887,49.2,50.8
W00001888,43.2,56.8
W00001889,46.3,53.7
W00001890,48.4,51.6
W00001891,41,59
W00001892,40.6,59.4
W00001893,39.7,60.3
W00001894,35.1,64.9
W00001895,25.8,74.2
W00001896,39.7,60.3
W00001897,33.2,66.8
W00001898,44.9,55.1
