areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00087279,77,1.8,21.3
E00087280,87.4,1.3,11.3
E00087281,84.7,3.4,11.9
E00087282,81.8,1.7,16.5
E00087283,79.9,2.3,17.8
E00087284,69.4,2.3,28.3
E00087285,82.5,1.2,16.3
E00087286,77.2,0.9,21.9
E00087287,77.1,1.6,21.3
E00087288,78.5,1.3,20.2
E00087289,86.4,1.5,12.1
E00087290,70.9,3.4,25.7
E00087291,84.6,0.9,14.5
E00087292,89.7,4,6.3
E00087293,86.6,3.2,10.1
E00087294,89.2,1.5,9.4
E00087295,82.3,2,15.7
E00087296,85.5,0.4,14.1
E00087297,68,0.9,31.1
E00087298,87.7,0,12.3
E00087299,87.6,5.2,7.2
E00087300,84.9,1.7,13.4
E00087301,82.3,1.4,16.2
E00087302,84.5,2.4,13.1
E00087303,84.7,2,13.4
E00087304,83.5,3.1,13.4
E00087305,89.5,3.6,6.9
E00087306,94.6,3.1,2.3
E00087307,83.4,4.1,12.4
E00087308,76.2,1.5,22.4
E00087309,77.8,1.5,20.7
E00087310,79.7,1.1,19.2
E00087311,80.7,0.4,19
E00087312,79.5,2.1,18.4
E00087313,87.8,0.8,11.4
E00087314,73.9,0.5,25.7
E00087315,83.3,3.3,13.3
E00087316,58.7,1.9,39.4
E00087317,69.7,2.3,28
E00087318,71.7,1.7,26.6
E00087319,88.8,1.2,10
E00087320,78.6,1.7,19.7
E00087321,78,0.6,21.4
E00087322,80.9,1,18.2
E00087323,81.5,3.4,15.1
E00087324,83.7,4.2,12.1
E00087325,82.9,3.1,14
E00087326,76,2.6,21.4
E00087328,83,0.3,16.7
E00087330,84.6,1.7,13.7
E00087331,86.1,1.2,12.7
E00087332,80.4,1.7,17.9
E00087333,84,3.9,12.1
E00087334,79.9,0.7,19.4
E00087335,79.2,1.5,19.2
E00087336,80.2,2.7,17.1
E00087337,82,1.5,16.4
E00087338,77.6,2.7,19.7
E00087339,85.7,2.2,12.1
E00087340,83,1.3,15.8
E00087343,74.6,2.6,22.8
E00087344,85.9,2,12.1
E00087345,69.9,0.3,29.8
E00087346,64.8,3.4,31.8
E00087347,72.5,1.5,26
E00087348,60.7,3.2,36
E00087349,87.7,0.6,11.7
E00087350,80.9,4.1,15.1
E00087351,76.3,1.7,22
E00087352,85.1,1.2,13.7
E00087353,78.1,1.6,20.3
E00087354,72.1,2.9,24.9
E00087355,72.2,16.4,11.4
E00087356,79.6,1.9,18.5
E00087357,85.9,1.1,13
E00087358,81.2,5.5,13.3
E00087359,85.8,2,12.3
E00087360,77.1,1.6,21.3
E00087361,74.1,2.8,23.1
E00087362,67.9,1.3,30.8
E00087363,85.9,2.7,11.3
E00087364,78.1,1.1,20.8
E00087365,81.7,3.3,15
E00087366,73.4,3.3,23.4
E00087367,79.9,0.9,19.2
E00087368,81.2,3.3,15.5
E00087369,86.5,2.1,11.5
E00087421,76.9,1.5,21.6
E00087422,79.1,3.8,17.1
E00087423,62.8,3.4,33.7
E00087424,71.8,2.1,26.1
E00087425,74.2,1.3,24.5
E00087426,60.6,1.8,37.7
E00087427,85,1.7,13.4
E00087428,74.4,0.7,24.8
E00087429,83.5,2.6,13.9
E00087456,66.7,2.5,30.9
E00087457,75.3,3.4,21.3
E00087458,78.8,2.7,18.5
E00087459,69.3,0,30.7
E00087460,63.4,1,35.5
E00087461,83,2.2,14.8
E00087462,72.6,2.2,25.1
E00087463,76.9,5.7,17.4
E00087464,86.4,0,13.6
E00087465,73.8,4.2,22.1
E00087466,78.2,2.2,19.6
E00087467,73.6,0.8,25.7
E00087468,75.4,1.2,23.4
E00087469,84.6,1.4,14
E00087470,81,1.4,17.6
E00087471,77.8,3,19.1
E00087472,62.8,8.4,28.8
E00087473,78.7,1.7,19.7
E00087474,69.4,2.6,28
E00087475,61.3,1.6,37
E00087476,79.8,4.8,15.4
E00087477,63.1,2.5,34.4
E00087478,61.2,3.5,35.3
E00087479,74.7,4.8,20.5
E00087480,69.1,0.6,30.3
E00087481,70.9,4.8,24.3
E00087482,83.2,4.8,12
E00087483,84.3,2.2,13.4
E00087484,86.3,2,11.7
E00087485,84,1.1,14.9
E00087486,84.2,0.7,15.1
E00087487,70,0.9,29.2
E00087488,76.3,2.6,21.1
E00087489,83.4,2.2,14.5
E00087490,85.1,1.2,13.7
E00087491,91.7,1.2,7.1
E00087492,69.5,4.7,25.9
E00087493,65,5.9,29.1
E00087494,60.6,9.8,29.6
E00087495,52.3,3.9,43.8
E00087496,61.6,7.3,31.1
E00087497,70,9,20.9
E00087498,74.8,2.7,22.5
E00087499,68,4.1,27.9
E00087500,69,6.5,24.5
E00087501,66.1,13.3,20.6
E00087502,80.2,2.3,17.6
E00087503,80.5,3.1,16.4
E00087504,66.9,4.5,28.6
E00087505,87.2,0.3,12.5
E00087506,73.3,1,25.7
E00087507,70.9,3.8,25.3
E00087508,71.2,4.2,24.6
E00087509,72.8,7.3,19.8
E00087510,56.7,1.7,41.6
E00087511,80.7,2.7,16.6
E00087519,83.2,1,15.8
E00087521,77.9,1.2,20.9
E00087526,66.1,0.8,33.2
E00087527,61.1,1.3,37.6
E00087528,65.2,1.9,32.9
E00087530,73.3,2.1,24.7
E00087531,62.3,2.3,35.3
E00087532,66.4,6.8,26.8
E00087534,77.9,1.7,20.4
E00087535,79.6,2,18.4
E00087537,66.9,5.2,28
E00087538,80.9,1.6,17.6
E00087539,74.7,1.4,24
E00087541,76.9,8.4,14.7
E00087543,84.2,2.2,13.6
E00087544,55.7,4.3,40
E00087545,71.3,3.9,24.8
E00087546,72.4,5.9,21.7
E00087547,77.2,2.7,20.1
E00087548,74.1,4.9,21.1
E00087549,63.3,4,32.7
E00087550,80.5,6.3,13.2
E00087551,67.5,6.7,25.8
E00087552,69.5,6.7,23.8
E00087553,78.6,2.3,19.1
E00087554,67.5,5.5,27.1
E00087555,81.2,3.6,15.2
E00087556,68.4,9.4,22.1
E00087557,75.1,1.8,23.1
E00087558,90.9,2,7.1
E00087559,80.5,6,13.5
E00087560,81.3,0.7,18
E00087561,79.2,6.8,14
E00087562,71.1,6,22.9
E00087563,73.3,6.7,20
E00087564,79.2,3.6,17.3
E00087565,70.2,8.7,21.1
E00087566,76,4.6,19.5
E00087567,76.7,3.4,19.9
E00087568,71.4,5.7,22.9
E00087569,72.6,4.7,22.7
E00087570,69.3,5,25.7
E00087571,78.5,2.2,19.4
E00087572,74.9,0.9,24.2
E00087573,73.9,2.1,24
E00087574,71.4,0.6,28
E00087575,75.8,5.2,19
E00087576,78.5,4.7,16.8
E00087577,65.2,4.7,30.1
E00087578,79.6,3,17.4
E00087579,60.9,6.6,32.6
E00087580,73.8,4.6,21.6
E00087581,77.6,1.7,20.7
E00087582,81.1,2.5,16.4
E00087583,84.9,2.1,13
E00087584,72.1,3.4,24.5
E00087585,72.1,2.7,25.1
E00087586,62.9,2.9,34.2
E00087587,70.1,3.6,26.3
E00087588,72.9,4,23.2
E00087589,80.3,3.1,16.5
E00087590,72.3,1.2,26.6
E00087591,81.9,3.4,14.7
E00087592,66.3,3.4,30.3
E00087593,76.6,3.8,19.7
E00087594,86.8,1,12.3
E00087595,80.4,0.7,18.9
E00087596,79.2,2.3,18.5
E00087597,58.3,4.2,37.5
E00087599,77.6,2.2,20.1
E00087600,53,6.8,40.2
E00087601,65.4,3.2,31.4
E00087602,62.8,1.8,35.5
E00087603,68.2,4,27.8
E00087604,80,5.8,14.2
E00087605,76.9,3.2,19.9
E00087606,78.3,2.4,19.3
E00087607,72.6,7.2,20.3
E00087608,66.6,2.6,30.8
E00087609,87.3,1.4,11.3
E00087610,77.3,3.8,18.9
E00087611,75,4.4,20.6
E00087612,74.5,1.8,23.6
E00087613,79.1,2.3,18.5
E00087614,74.9,7,18.1
E00087615,68.6,4.4,27
E00087616,86.6,2.6,10.8
E00087617,80.4,3.9,15.7
E00087618,82.3,2.3,15.5
E00087619,79.7,2.3,18.1
E00087620,76.7,2.8,20.4
E00087621,64.8,2.5,32.8
E00087622,82.4,1.3,16.2
E00087623,74.7,7,18.3
E00087624,69.4,8.7,21.9
E00087625,73.5,2.3,24.2
E00087626,72.1,5.1,22.9
E00087627,73.2,2.2,24.6
E00087628,88.2,1.7,10
E00087629,88.5,2.5,8.9
E00087630,90.1,3.2,6.8
E00087631,86.2,2.4,11.4
E00087632,90.8,1.2,8
E00087633,84.3,5.1,10.6
E00087634,82.4,2.1,15.5
E00087635,85.1,2.2,12.7
E00087636,90,2.3,7.7
E00087637,88.9,4.3,6.8
E00087638,85.3,9.5,5.2
E00087647,76.5,7,16.4
E00087648,78.6,3.5,17.8
E00087649,85.8,2.8,11.5
E00087650,72.7,2.9,24.4
E00087651,85.5,1.7,12.8
E00087652,81.3,4.9,13.8
E00087653,75.2,3.6,21.2
E00087654,77.7,2,20.2
E00087655,72,3.1,24.8
E00087656,73.7,4.2,22
E00087657,73.7,0.4,25.9
E00087658,67.6,2.6,29.8
E00087659,75.6,0.8,23.6
E00087660,78.4,3.5,18.1
E00087661,82.7,2.1,15.2
E00087662,80.6,0.7,18.8
E00087663,84.8,1.3,13.9
E00087664,80.7,1.6,17.7
E00087665,64.6,1,34.4
E00087666,80,1.6,18.4
E00087667,77.7,4.5,17.8
E00087668,81.3,3.1,15.6
E00087669,80.2,2.5,17.3
E00087670,76.3,5.7,17.9
E00087671,73.6,2.7,23.7
E00087672,81.4,1.7,16.9
E00087673,80.2,3.3,16.5
E00087674,85,3.5,11.6
E00087675,82.1,2.9,15
E00087676,62.9,11.7,25.3
E00087677,84.7,3.1,12.2
E00087688,80.4,2,17.6
E00087689,78.9,3,18.1
E00087690,78.2,4.2,17.6
E00087691,75.3,7,17.7
E00087692,74.1,5.9,20
E00087693,74.9,5.3,19.8
E00087694,77.1,5.8,17
E00087695,77.7,2.5,19.8
E00087696,61.8,1.9,36.3
E00087697,73.1,7.1,19.8
E00087698,73.7,6.4,19.9
E00087699,77.1,3.6,19.3
E00087700,87.6,1.1,11.2
E00087701,74,1.7,24.3
E00087702,71.3,2,26.6
E00087703,65.9,0.7,33.3
E00087704,76.6,3.8,19.7
E00087705,74.4,5.1,20.5
E00087706,75.4,4.1,20.5
E00087707,80.2,4.5,15.3
E00087708,85.7,3.6,10.7
