areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00087279,95.8,4.2
E00087280,95.8,4.2
E00087281,92.6,7.4
E00087282,97.7,2.3
E00087283,93.2,6.8
E00087284,96.7,3.3
E00087285,95.2,4.8
E00087286,95.3,4.7
E00087287,96.9,3.1
E00087288,97.4,2.6
E00087289,92.7,7.3
E00087290,91.9,8.1
E00087291,97,3
E00087292,92.9,7.1
E00087293,89.5,10.5
E00087294,92.2,7.8
E00087295,89.8,10.2
E00087296,96.5,3.5
E00087297,97.8,2.2
E00087298,92.5,7.5
E00087299,90.7,9.3
E00087300,93.8,6.2
E00087301,95,5
E00087302,97.2,2.8
E00087303,94.1,5.9
E00087304,92.5,7.5
E00087305,92.8,7.2
E00087306,90.9,9.1
E00087307,90.6,9.4
E00087308,95.1,4.9
E00087309,98.5,1.5
E00087310,97.1,2.9
E00087311,95.6,4.4
E00087312,92.5,7.5
E00087313,95.3,4.7
E00087314,99.5,0.5
E00087315,93.3,6.7
E00087316,94.6,5.4
E00087317,96.4,3.6
E00087318,96.6,3.4
E00087319,93.5,6.5
E00087320,95.6,4.4
E00087321,98.4,1.6
E00087322,95,5
E00087323,93,7
E00087324,92.2,7.8
E00087325,95.2,4.8
E00087326,90.3,9.7
E00087328,99.1,0.9
E00087330,96.9,3.1
E00087331,95.1,4.9
E00087332,94.5,5.5
E00087333,92.5,7.5
E00087334,96.8,3.2
E00087335,96.1,3.9
E00087336,96.4,3.6
E00087337,95.4,4.6
E00087338,96.3,3.7
E00087339,91.7,8.3
E00087340,96.2,3.8
E00087343,93.5,6.5
E00087344,94.6,5.4
E00087345,99.2,0.8
E00087346,94.6,5.4
E00087347,96.6,3.4
E00087348,94.8,5.2
E00087349,98.5,1.5
E00087350,91.3,8.7
E00087351,94.8,5.2
E00087352,96.3,3.7
E00087353,97.2,2.8
E00087354,92,8
E00087355,79.2,20.8
E00087356,95.5,4.5
E00087357,96,4
E00087358,90,10
E00087359,95.7,4.3
E00087360,96.3,3.7
E00087361,96,4
E00087362,97.3,2.7
E00087363,92.1,7.9
E00087364,96.9,3.1
E00087365,95.3,4.7
E00087366,95.7,4.3
E00087367,95.3,4.7
E00087368,95.2,4.8
E00087369,93.4,6.6
E00087421,96.4,3.6
E00087422,91.9,8.1
E00087423,96.8,3.2
E00087424,95.5,4.5
E00087425,97.7,2.3
E00087426,95.4,4.6
E00087427,93.3,6.7
E00087428,95.6,4.4
E00087429,96.1,3.9
E00087456,96.8,3.2
E00087457,93.9,6.1
E00087458,94.2,5.8
E00087459,95.8,4.2
E00087460,97.9,2.1
E00087461,95.3,4.7
E00087462,94.4,5.6
E00087463,93.7,6.3
E00087464,96.7,3.3
E00087465,92.8,7.2
E00087466,95.1,4.9
E00087467,97.7,2.3
E00087468,96,4
E00087469,97.2,2.8
E00087470,96.7,3.3
E00087471,96.7,3.3
E00087472,88.5,11.5
E00087473,97.3,2.7
E00087474,96.4,3.6
E00087475,97.4,2.6
E00087476,91.4,8.6
E00087477,95.2,4.8
E00087478,95.5,4.5
E00087479,92.8,7.2
