areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00087279,2.1,30.7,67.2
E00087280,7.1,36.5,56.4
E00087281,5.1,37.2,57.7
E00087282,3.1,27.7,69.2
E00087283,4.6,24.8,70.6
E00087284,4,33.3,62.7
E00087285,3.4,30.2,66.4
E00087286,2.3,19.4,78.3
E00087287,4.5,30.6,64.9
E00087288,6.2,25.4,68.5
E00087289,0.8,45.4,53.8
E00087290,0.9,37.7,61.4
E00087291,5.9,35.6,58.5
E00087292,2.5,47.5,50
E00087293,6.5,30.1,63.4
E00087294,4.7,33,62.3
E00087295,4.7,38.3,57
E00087296,7.9,31.7,60.4
E00087297,2.6,43,54.4
E00087298,1.9,35.9,62.1
E00087299,2,29.4,68.6
E00087300,2.7,34.5,62.8
E00087301,6.5,29.8,63.7
E00087302,2.5,28,69.5
E00087303,6.8,29.3,63.9
E00087304,4.1,30.3,65.5
E00087305,1.5,29.3,69.2
E00087306,4.4,26.6,69
E00087307,4.3,25.3,70.4
E00087308,2,27.5,70.6
E00087309,1.7,23.1,75.2
E00087310,3.1,29.7,67.2
E00087311,6.5,21.8,71.8
E00087312,1.8,26.1,72.1
E00087313,1.6,35.7,62.8
E00087314,1.7,39.7,58.6
E00087315,7.9,29.1,62.9
E00087316,6.5,29.7,63.8
E00087317,6.7,32.2,61.1
E00087318,8.2,20.4,71.4
E00087319,8.3,22.2,69.4
E00087320,5.2,21.6,73.1
E00087321,6.5,29,64.5
E00087322,2.6,32.2,65.1
E00087323,7,34.4,58.6
E00087324,8.5,34,57.5
E00087325,2.7,37.8,59.5
E00087326,1,32.3,66.7
E00087328,3.9,23.4,72.7
E00087330,3.2,32.1,64.7
E00087331,3.1,28.9,68
E00087332,5.8,26.6,67.6
E00087333,4.9,26.8,68.3
E00087334,7.8,29.5,62.8
E00087335,5.5,19.1,75.5
E00087336,4,21.8,74.2
E00087337,1.5,29.3,69.2
E00087338,4.3,33.3,62.3
E00087339,3.7,21.5,74.8
E00087340,5.1,34.1,60.9
E00087343,2.2,31.6,66.2
E00087344,13,27.8,59.3
E00087345,1.9,25.5,72.7
E00087346,7.3,34.7,58
E00087347,2.8,30.1,67.1
E00087348,3,24.8,72.2
E00087349,2.7,33.6,63.7
E00087350,4.5,28.8,66.7
E00087351,1.4,34.5,64.2
E00087352,5.1,20.6,74.3
E00087353,10.6,22,67.4
E00087354,10,35.4,54.6
E00087355,10,20.6,69.4
E00087356,3.1,25.5,71.4
E00087357,5.3,30.1,64.7
E00087358,3.8,16.5,79.7
E00087359,9.3,27.8,63
E00087360,2.4,28.2,69.4
E00087361,8.6,34.2,57.2
E00087362,4.9,37.5,57.6
E00087363,6.8,24.6,68.6
E00087364,2.4,34.1,63.4
E00087365,4.9,25.2,69.9
E00087366,5.8,37,57.2
E00087367,6.3,33.3,60.4
E00087368,6.7,35.6,57.8
E00087369,8.3,32.6,59.1
E00087421,6.2,29.5,64.3
E00087422,10.1,32.9,57
E00087423,4.9,25.7,69.4
E00087424,8.6,26.5,64.8
E00087425,3.5,31.9,64.5
E00087426,4.6,41.5,53.8
E00087427,5.9,23.7,70.4
E00087428,1.5,31.5,66.9
E00087429,2,33.3,64.6
E00087456,5.9,42.2,51.9
E00087457,7.8,27.8,64.3
E00087458,1.6,33.1,65.3
E00087459,3.1,39.8,57
E00087460,4.8,33.1,62.1
E00087461,4.8,21.6,73.6
E00087462,4.9,30.2,64.8
E00087463,3.7,29.9,66.4
E00087464,5.6,27.3,67.1
E00087465,2.1,49.7,48.3
E00087466,1.5,40.9,57.6
E00087467,4,45.3,50.7
E00087468,5.3,42.1,52.6
E00087469,2.1,31.3,66.7
E00087470,3.8,59.4,36.8
E00087471,8.3,28.5,63.2
E00087472,0,74,26
E00087473,2.1,25.5,72.3
E00087474,8.9,25.8,65.3
E00087475,10,26.7,63.3
E00087476,5.1,30.6,64.4
E00087477,6.4,24,69.6
E00087478,0.9,59.3,39.8
E00087479,2.5,36.1,61.5
E00087480,6.5,25,68.5
E00087481,4.8,33.6,61.6
E00087482,4.2,23.6,72.2
E00087483,5.1,21.7,73.1
E00087484,4.4,19.5,76.1
E00087485,0.8,25.2,74
E00087486,4.5,30.8,64.7
E00087487,0,40.7,59.3
E00087488,3.2,19.4,77.4
E00087489,7,29.4,63.6
E00087490,10.1,20.3,69.6
E00087491,10.5,24.8,64.8
E00087492,5.8,50.9,43.4
E00087493,3.3,50.5,46.2
E00087494,7.3,42.9,49.7
E00087495,6.5,40.5,52.9
E00087496,3.3,77.5,19.2
E00087497,6.3,26.2,67.5
E00087498,3.4,28.8,67.8
E00087499,1.7,44.8,53.4
E00087500,1.7,61,37.3
E00087501,5.9,47.8,46.2
E00087502,7.6,31.1,61.3
E00087503,5.8,36.5,57.7
