areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00087279,98.4,0,0,1.6
E00087280,100,0,0,0
E00087281,98.5,0.8,0.8,0
E00087282,98.5,1.5,0,0
E00087283,97.2,1.9,0.9,0
E00087284,96.9,2.4,0,0.8
E00087285,100,0,0,0
E00087286,98.5,1.5,0,0
E00087287,99.1,0,0.9,0
E00087288,100,0,0,0
E00087289,97.5,1.7,0,0.8
E00087290,96.5,1.7,0.9,0.9
E00087291,100,0,0,0
E00087292,98.4,0.8,0,0.8
E00087293,96.6,2.5,0,0.8
E00087294,100,0,0,0
E00087295,100,0,0,0
E00087296,98,1,0,1
E00087297,99.1,0,0,0.9
E00087298,97.1,2.9,0,0
E00087299,97.1,2.9,0,0
E00087300,97.9,1.4,0,0.7
E00087301,99.2,0,0.8,0
E00087302,99.2,0.8,0,0
E00087303,98.5,0,0,1.5
E00087304,98.6,0.7,0.7,0
E00087305,98.5,0.8,0.8,0
E00087306,98.7,0,1.3,0
E00087307,95.1,4.3,0.6,0
E00087308,98,0.7,0.7,0.7
E00087309,100,0,0,0
E00087310,98.4,0.8,0,0.8
E00087311,99.2,0.8,0,0
E00087312,97.4,1.8,0.9,0
E00087313,99.2,0,0.8,0
E00087314,100,0,0,0
E00087315,97.4,2,0,0.7
E00087316,98.5,0.7,0.7,0
E00087317,99.3,0.7,0,0
E00087318,98.6,0.7,0.7,0
E00087319,99.1,0,0,0.9
E00087320,96.3,3,0.7,0
E00087321,99.3,0.7,0,0
E00087322,97.3,2,0,0.7
E00087323,93.8,3.1,0.8,2.3
E00087324,99,1,0,0
E00087325,99.1,0.9,0,0
E00087326,100,0,0,0
E00087328,98.7,1.3,0,0
E00087330,100,0,0,0
E00087331,100,0,0,0
E00087332,99.3,0,0,0.7
E00087333,97.5,2.5,0,0
E00087334,100,0,0,0
E00087335,97.3,1.8,0,0.9
E00087336,99.2,0,0,0.8
E00087337,98.5,0.8,0,0.8
E00087338,99.3,0,0,0.7
E00087339,97.8,0.7,0,1.5
E00087340,98.6,1.4,0,0
E00087343,97.8,0.7,0.7,0.7
E00087344,97.2,2.8,0,0
E00087345,99.4,0,0,0.6
E00087346,98,2,0,0
E00087347,98.6,1.4,0,0
E00087348,98.5,0,0.7,0.7
E00087349,99.3,0.7,0,0
E00087350,95.5,1.9,0,2.6
E00087351,98,1.4,0.7,0
E00087352,99.3,0.7,0,0
E00087353,99.2,0.8,0,0
E00087354,97.7,0.8,0,1.5
E00087355,86.3,3.1,0,10.6
E00087356,99,1,0,0
E00087357,99.2,0,0,0.8
E00087358,97,0.7,0,2.2
E00087359,99.1,0,0,0.9
E00087360,99.5,0.5,0,0
E00087361,99.3,0,0,0.7
E00087362,99.3,0.7,0,0
E00087363,97.6,1.6,0,0.8
E00087364,100,0,0,0
E00087365,97.2,2.1,0,0.7
E00087366,99.3,0,0,0.7
E00087367,99.3,0,0,0.7
E00087368,100,0,0,0
E00087369,95.6,0.7,0,3.7
