areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00087279,73.2,21.7,5.1
E00087280,78.2,15.4,6.4
E00087281,79.1,16,4.9
E00087282,79.1,16.5,4.4
E00087283,81.1,13.2,5.7
E00087284,75.8,15,9.2
E00087285,78.6,16.3,5.2
E00087286,82.6,11.2,6.2
E00087287,80.2,13.6,6.2
E00087288,83.5,14.2,2.3
E00087289,75.2,14.6,10.2
E00087290,69.5,20.1,10.4
E00087291,79.5,17.5,3
E00087292,82.6,13.8,3.6
E00087293,75.8,18.1,6
E00087294,72.1,23.9,4
E00087295,74.1,21.8,4.1
E00087296,82.2,13,4.8
E00087297,65.8,22.5,11.7
E00087298,73.1,22.6,4.2
E00087299,74.7,18,7.2
E00087300,73.9,21.3,4.8
E00087301,78.7,14.8,6.5
E00087302,79.1,17,4
E00087303,79.3,14.8,5.9
E00087304,81.5,14.5,4
E00087305,81.5,14.5,4
E00087306,81.5,13.1,5.4
E00087307,77.1,14.5,8.3
E00087308,84,12.2,3.8
E00087309,82.8,14.2,3
E00087310,80.2,15.4,4.4
E00087311,77.9,18.8,3.3
E00087312,73.2,20.1,6.7
E00087313,79,16.7,4.3
E00087314,75.7,13.5,10.8
E00087315,77.9,17.6,4.5
E00087316,73.7,14.9,11.4
E00087317,72.6,19,8.4
E00087318,72.1,17.4,10.5
E00087319,82.4,13.8,3.8
E00087320,72.6,18.6,8.8
E00087321,75.2,20.4,4.5
E00087322,76.6,16.5,6.9
E00087323,83.1,12.8,4.1
E00087324,82.7,15,2.3
E00087325,80.3,13.1,6.6
E00087326,74,18.9,7.1
E00087328,78.2,17.5,4.3
E00087330,71,23.9,5.1
E00087331,77.6,15.1,7.3
E00087332,67.9,22.4,9.7
E00087333,81.4,13.9,4.6
E00087334,77.7,15.2,7.1
E00087335,78,15.8,6.2
E00087336,89.3,8,2.7
E00087337,84.5,11.8,3.7
E00087338,82.4,13.2,4.4
E00087339,82.9,14.2,2.8
E00087340,80.3,15.4,4.4
E00087343,79.2,15.6,5.2
E00087344,85.3,11.2,3.5
E00087345,81.6,13.1,5.3
E00087346,74.6,15.7,9.7
E00087347,75.5,18.5,6.1
E00087348,80.9,14.8,4.3
E00087349,81.1,16.7,2.2
E00087350,80.1,13.3,6.6
E00087351,80.8,13.2,6
E00087352,83.3,12.4,4.3
E00087353,78.1,16.5,5.4
E00087354,73.1,20.7,6.2
E00087355,87.9,11.1,1
E00087356,80.9,12.5,6.6
E00087357,76.9,15.8,7.3
E00087358,81.4,12.6,6
E00087359,84.1,13.5,2.4
E00087360,75.9,17.9,6.2
E00087361,79.7,16.3,4.1
E00087362,71.1,21.8,7
E00087363,82.5,14.4,3.1
E00087364,79.2,15.6,5.3
E00087365,78.7,15.3,6
E00087366,72.7,18.8,8.6
E00087367,84,10.7,5.3
E00087368,76.7,20.4,3
E00087369,77.4,17.1,5.6
E00087421,64.3,21.1,14.6
E00087422,77.3,18.9,3.8
E00087423,66.2,16.2,17.6
E00087424,83.4,11.3,5.3
E00087425,77.5,15.6,7
E00087426,71.8,19.7,8.5
E00087427,84.1,13.1,2.8
E00087428,74.5,19.1,6.4
E00087429,78.7,15.5,5.8
E00087456,70.7,19.8,9.5
E00087457,73.1,17.8,9.1
E00087458,74.5,20.5,5
E00087459,75.5,19.2,5.4
E00087460,75.5,15.5,9
E00087461,80.4,11.8,7.9
E00087462,79.5,16.9,3.7
E00087463,78.3,16.3,5.3
E00087464,78.5,16,5.4
E00087465,70.2,20.2,9.5
E00087466,61.8,28.9,9.3
E00087467,64.2,25.3,10.6
E00087468,66.5,25.1,8.4
E00087469,74.9,20.6,4.5
E00087470,67.6,23.8,8.6
E00087471,75.2,18.9,5.8
E00087472,52.1,29.2,18.8
E00087473,72.3,20,7.7
E00087474,74.5,15.7,9.8
E00087475,74.1,14.4,11.5
E00087476,79.9,14.5,5.5
E00087477,74.1,15,10.9
E00087478,65.8,21.1,13.1
E00087479,75.3,19,5.7
E00087480,76.2,18.5,5.3
E00087481,76.1,17.1,6.8
E00087482,77.8,17.1,5.1
E00087483,82.9,10.9,6.2
E00087484,77.7,17.6,4.7
E00087485,73,20.6,6.4
E00087486,74.5,20.1,5.4
E00087487,67.7,21.6,10.8
E00087488,81.6,13.5,4.9
E00087489,79.4,15.3,5.2
E00087490,81.7,13.7,4.6
E00087491,85.1,11.6,3.3
E00087492,72.5,18.1,9.4
E00087493,77,15.1,7.9
