areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00087279,96,2.9,0.2,0.9,0
E00087280,96.1,3.9,0,0,0
E00087281,91.5,4,2.9,0.7,0.7
E00087282,97.7,1,1,0,0.3
E00087283,93.2,5.3,1.1,0,0.4
E00087284,96.7,2,0.3,0.3,0.7
E00087285,95.6,3.6,0,0.8,0
E00087286,95,2.9,1.8,0,0.3
E00087287,96.5,3.5,0,0,0
E00087288,97.4,1.3,0,0.3,1
E00087289,92.7,6.3,0.5,0,0.5
E00087290,91.5,4.4,3.3,0,0.7
E00087291,97,2.6,0,0.4,0
E00087292,92.9,4.5,1.3,1.3,0
E00087293,89.5,6.5,2,1.2,0.8
E00087294,93.6,5.4,0.5,0.5,0
E00087295,88.9,10.6,0.5,0,0
E00087296,96.1,3.9,0,0,0
E00087297,96.9,3.1,0,0,0
E00087298,92,7,0.5,0,0.5
E00087299,90.7,6.7,0.5,1.5,0.5
E00087300,93.8,4.8,1,0.3,0
E00087301,95,5,0,0,0
E00087302,97.2,2.8,0,0,0
E00087303,94.1,5.2,0,0,0.7
E00087304,92.5,5.9,0.6,0,0.9
E00087305,92.8,6.2,0.4,0.4,0.4
E00087306,91.2,7.7,0.3,0.9,0
E00087307,90.6,6.2,1.3,0,1.8
E00087308,95.1,4.1,0.6,0.3,0
E00087309,98.5,0.7,0.7,0,0
E00087310,97.1,2.6,0.4,0,0
E00087311,95.6,4.1,0,0.4,0
E00087312,92.5,6.3,0,0.4,0.8
E00087313,95.3,4.7,0,0,0
E00087314,99.5,0.5,0,0,0
E00087315,93.6,3.6,0.9,1.2,0.6
E00087316,94.9,4.1,0.3,0.3,0.3
E00087317,96.4,3.6,0,0,0
E00087318,97.1,2,0.9,0,0
E00087319,93.1,6.1,0.4,0.4,0
E00087320,95.3,2.3,0.3,1.3,0.7
E00087321,98.4,1.6,0,0,0
E00087322,94.7,4.6,0.3,0.3,0
E00087323,93.3,5.4,0.7,0.7,0
E00087324,92.6,4.6,0.9,1.4,0.5
E00087325,95.6,2.6,0.4,1.3,0
E00087326,89.8,7.1,1.5,1.5,0
E00087328,99.1,0.6,0,0.3,0
E00087330,96.6,3.1,0,0.3,0
E00087331,95.1,4.5,0.4,0,0
E00087332,95.2,4.8,0,0,0
E00087333,92.5,5.4,1.4,0.7,0
E00087334,97.1,1.4,0,0.7,0.7
E00087335,96.1,3.5,0.4,0,0
E00087336,96.4,3,0.6,0,0
E00087337,95.4,3.7,0.3,0,0.6
E00087338,96.3,1.7,0,0.7,1.4
E00087339,91.1,6.6,0,2.2,0
E00087340,96.2,2.5,0,0.3,0.9
E00087343,93.8,5.2,0.3,0,0.7
E00087344,95.4,3.5,0.4,0.8,0
E00087345,99.2,0.8,0,0,0
E00087346,94.6,3.4,0,0.3,1.7
E00087347,96.9,2.8,0.3,0,0
E00087348,94.8,3.6,0.7,0.3,0.7
E00087349,98.5,1.5,0,0,0
E00087350,91.9,6.1,0.6,1.2,0.3
E00087351,95.4,4.3,0,0.3,0
