areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00139309,94.9,0,3.6,1.5
E00139310,93.8,0,4.7,1.6
E00139311,97.5,0.8,0.8,0.8
E00139312,100,0,0,0
E00139313,98.2,0,0,1.8
E00139314,94.9,0.7,2.9,1.5
E00139316,100,0,0,0
E00139317,99.2,0.8,0,0
E00139318,98.3,0,0,1.7
E00139324,94.8,0,0,5.2
