areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00062487,96.4,3.6
E00062771,94.1,5.9
E00062772,94.2,5.8
E00062773,95.4,4.6
E00062774,93.4,6.6
E00062775,94.9,5.1
E00062776,89.5,10.5
E00062777,97.6,2.4
E00062778,93.5,6.5
E00062779,95.2,4.8
E00062780,90.4,9.6
E00062781,91.1,8.9
E00062782,90.4,9.6
E00062783,90.7,9.3
E00062784,95.7,4.3
E00062785,96.6,3.4
E00062786,89.3,10.7
E00062787,95.2,4.8
E00062788,95.6,4.4
E00062789,91.8,8.2
E00062791,94.7,5.3
E00062792,94.3,5.7
E00062794,96.6,3.4
E00062796,92.3,7.7
E00062797,92.9,7.1
E00062798,95.2,4.8
E00062799,95.1,4.9
E00062800,92.6,7.4
E00062801,91.5,8.5
E00062802,91.7,8.3
E00062804,77.8,22.2
E00062805,76.5,23.5
E00062807,67.9,32.1
E00062808,61,39
E00062809,80.9,19.1
E00062810,68.5,31.5
E00062811,60.4,39.6
E00062812,71.2,28.8
E00062814,85.8,14.2
E00062815,78.5,21.5
E00062816,79.7,20.3
E00062817,84.3,15.7
E00062818,86.5,13.5
E00062819,86.8,13.2
E00062820,85.9,14.1
E00062821,73.3,26.7
E00062823,83.3,16.7
E00062824,71.2,28.8
E00062825,78.7,21.3
E00062826,78.6,21.4
E00062827,84.5,15.5
E00062828,83,17
E00062829,77.1,22.9
E00062830,83.8,16.2
E00062831,69,31
E00062833,79.4,20.6
E00062834,65.4,34.6
E00062835,62.8,37.2
E00062837,75.6,24.4
E00062838,93.2,6.8
E00062839,90.2,9.8
E00062840,92.5,7.5
E00062841,83.7,16.3
E00062842,95.7,4.3
E00062843,95.4,4.6
E00062844,89.6,10.4
E00062845,92.1,7.9
E00062846,92.4,7.6
E00062847,92.6,7.4
E00062848,92.2,7.8
E00062849,93.6,6.4
E00062850,88.7,11.3
E00062852,94.6,5.4
E00062853,92,8
E00062855,93.4,6.6
E00062856,94,6
E00062857,93.6,6.4
E00062858,84,16
E00062859,96,4
E00062860,81.9,18.1
E00062861,93.7,6.3
E00062862,87.7,12.3
E00062864,89.5,10.5
E00062865,89.9,10.1
E00062867,92.8,7.2
E00062868,92.7,7.3
E00062869,92.6,7.4
E00062870,87,13
E00062873,89.3,10.7
E00062874,93.7,6.3
E00062875,91.8,8.2
E00062876,92.5,7.5
E00062890,96.1,3.9
