areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00062487,55.6,0.4,44.1
E00062771,48.9,2.5,48.6
E00062772,48.8,1.2,50
E00062773,46.6,0.4,53
E00062774,62.5,1.4,36.1
E00062775,43,2.6,54.4
E00062776,58.6,1.5,39.9
E00062777,51.9,2,46.1
E00062778,63.2,2.7,34.1
E00062779,34.8,7.6,57.5
E00062780,59,2.4,38.6
E00062781,51.9,3,45.1
E00062782,64.8,0.8,34.4
E00062783,64.1,2,34
E00062784,65.5,3.4,31
E00062785,52.1,2.3,45.5
E00062786,71.1,1.7,27.2
E00062787,62.5,2,35.5
E00062788,61.7,2.8,35.6
E00062789,61.7,0.4,37.8
E00062791,50.3,2.8,46.9
E00062792,7.7,1.9,90.3
E00062794,52.8,0.5,46.8
E00062796,47.7,0.4,51.9
E00062797,58.3,2.5,39.2
E00062798,52.3,1.1,46.6
E00062799,53.7,1.5,44.8
E00062800,53.5,2.1,44.4
E00062801,48.3,2.3,49.3
E00062802,15.7,0.5,83.8
E00062804,43.5,4.2,52.4
E00062805,71.4,2.3,26.3
E00062807,56.2,6,37.8
E00062808,56,7.7,36.3
E00062809,61.8,3.7,34.4
E00062810,58.3,4.6,37.1
E00062811,61.4,3.6,35
E00062812,57.8,5.3,36.9
E00062814,52,4.4,43.5
E00062815,64.3,5,30.6
E00062816,57.2,1.8,40.9
E00062817,54.3,3.3,42.4
E00062818,59.3,3.8,36.9
E00062819,60.6,3.3,36.2
E00062820,52.9,2.7,44.3
E00062821,52.3,4.5,43.2
E00062823,52.9,4.9,42.2
E00062824,54.8,4.8,40.3
E00062825,49.7,2.7,47.7
E00062826,49,8.3,42.7
E00062827,78.3,2.6,19.1
E00062828,54.1,4.3,41.6
E00062829,55,5.3,39.8
E00062830,62.7,2.8,34.5
E00062831,70,2.8,27.2
E00062833,62.9,5.1,32
E00062834,64.7,3.7,31.7
E00062835,65.3,4.2,30.5
E00062837,63.5,3.3,33.2
E00062838,61,3.1,35.8
E00062839,58.3,2.4,39.3
E00062840,46,1.7,52.3
