areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00062487,4.4,36,42.6,16.9
E00062771,2.4,25.4,50.8,21.4
E00062772,4,32.8,46.4,16.8
E00062773,3.2,28,45.6,23.2
E00062774,2.9,23.1,52.9,21.2
E00062775,9.2,31.1,45.4,14.3
E00062776,0,18.6,62.8,18.6
E00062777,6.4,28.4,47.5,17.7
E00062778,6.6,28.4,45.9,19.1
E00062779,3.5,40.3,42.4,13.9
E00062780,3.1,16.8,54.2,26
E00062781,5.9,39,42.4,12.7
E00062782,1.8,18.3,52.3,27.5
E00062783,5.5,20.9,48.2,25.5
E00062784,3.3,23,49.2,24.6
E00062785,5.1,43.8,36.5,14.6
E00062786,9.6,37.7,40.4,12.3
E00062787,14.1,41.4,30.5,14.1
E00062788,11.5,39.7,41.2,7.6
E00062789,20,32.5,34.2,13.3
E00062791,11.3,38.4,37.1,13.2
E00062792,57.7,35,6.5,0.8
E00062794,11,33.9,41.5,13.6
E00062796,9.9,29.8,44.6,15.7
E00062797,5.4,29.2,46.9,18.5
E00062798,5.7,40,40.7,13.6
E00062799,1.6,32,46.1,20.3
E00062800,3,24.1,38.2,34.7
E00062801,2.2,19.4,45.5,32.8
E00062802,16,43.7,34.5,5.9
E00062804,51.8,41.1,5.4,1.8
E00062805,29.6,49.7,18.1,2.5
E00062807,49.2,38.3,10.2,2.3
E00062808,36.4,50.4,11.6,1.7
E00062809,38,42.3,19,0.7
E00062810,53.6,36.2,7.2,2.9
E00062811,35.9,53.4,9.9,0.8
E00062812,51.8,40.1,5.8,2.2
E00062814,22.5,54.3,20.3,2.9
E00062815,32.4,49,15.2,3.4
E00062816,27.1,48.6,20,4.3
E00062817,36.1,37.8,18.5,7.6
E00062818,27.2,40.6,26.7,5.6
E00062819,29.9,48.7,18.8,2.6
E00062820,29.6,44.4,21.1,4.9
E00062821,41.1,48.2,9.9,0.7
E00062823,34.2,43.6,17.1,5.1
E00062824,37.3,40.8,18.3,3.5
E00062825,51.9,34,12.3,1.9
E00062826,43.4,32,19.7,4.9
E00062827,3.3,43.1,43.1,10.6
E00062828,41.7,40.2,12.6,5.5
E00062829,44.3,41,11.9,2.9
E00062830,18.4,45.4,25,11.2
E00062831,28.3,50,17.5,4.2
E00062833,38.8,46.3,13.2,1.7
E00062834,37.4,49.6,10.7,2.3
E00062835,31.6,48.9,16.5,3
E00062837,33,46.5,17.8,2.7
E00062838,3.2,42.6,43.9,10.3
E00062839,17.5,46.8,31,4.8
