areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00062487,99.3,0.7,0
E00062771,100,0,0
E00062772,100,0,0
E00062773,100,0,0
E00062774,91.3,8.7,0
E00062775,100,0,0
E00062776,100,0,0
E00062777,92.4,7.6,0
E00062778,98.9,1.1,0
E00062779,99.3,0.7,0
E00062780,99.2,0.8,0
E00062781,100,0,0
E00062782,100,0,0
E00062783,100,0,0
E00062784,100,0,0
E00062785,100,0,0
E00062786,95.6,4.4,0
E00062787,100,0,0
E00062788,96.9,2.3,0.8
E00062789,98.3,1.7,0
E00062791,86.8,13.2,0
E00062792,9,91,0
E00062794,99.2,0.8,0
E00062796,95.1,4.9,0
E00062797,96.9,3.1,0
E00062798,99.3,0.7,0
E00062799,98.4,1.6,0
E00062800,93,7,0
E00062801,100,0,0
E00062802,72.3,26.9,0.8
E00062804,22.1,77.9,0
E00062805,71.2,28.8,0
E00062807,58.3,41.7,0
E00062808,81.1,18.9,0
E00062809,89.9,10.1,0
E00062810,55.1,44.9,0
E00062811,86.5,13.5,0
E00062812,43.5,56.5,0
E00062814,94.9,5.1,0
E00062815,95.9,4.1,0
E00062816,95.1,4.9,0
E00062817,99.2,0.8,0
E00062818,100,0,0
E00062819,100,0,0
E00062820,96.5,3.5,0
E00062821,100,0,0
E00062823,84.2,15.8,0
E00062824,71.8,28.2,0
E00062825,60.4,39.6,0
E00062826,69.7,30.3,0
E00062827,99.2,0.8,0
E00062828,60.6,39.4,0
E00062829,64.8,35.2,0
E00062830,84.1,15.9,0
E00062831,72.5,27.5,0
E00062833,94.2,5,0.8
E00062834,81.5,18.5,0
E00062835,82.8,17.2,0
E00062837,83.1,16.9,0
E00062838,100,0,0
E00062839,99.2,0,0.8
E00062840,99.2,0.8,0
E00062841,79.3,20.7,0
E00062842,100,0,0
E00062843,100,0,0
E00062844,70.9,28.3,0.8
E00062845,65.1,34.9,0
E00062846,100,0,0
E00062847,100,0,0
E00062848,85.5,14.5,0
E00062849,99,1,0
E00062850,75.7,23.4,0.9
E00062852,78.3,21.7,0
E00062853,100,0,0
E00062855,97.2,2.8,0
E00062856,98.4,1.6,0
E00062857,85,15,0
E00062858,44.1,55.9,0
E00062859,100,0,0
E00062860,68.1,31.9,0
E00062861,59,41,0
E00062862,89.5,10.5,0
E00062864,98.3,1.7,0
E00062865,88,12,0
E00062867,82.1,17.9,0
E00062868,92.9,7.1,0
E00062869,80.4,19.6,0
E00062870,58.7,41.3,0
E00062873,90.3,9.7,0
E00062874,99.1,0.9,0
E00062875,100,0,0
E00062876,96,4,0
E00062890,99.1,0.9,0
E00062891,97.4,2.6,0
E00062893,100,0,0
E00062894,100,0,0
E00062895,100,0,0
E00062899,100,0,0
E00062930,89.5,10.5,0
E00062932,98.3,1.7,0
E00062934,74.4,25.6,0
E00062935,73.3,25.9,0.7
E00062936,97.5,2.5,0
E00062937,45.4,54.6,0
E00062939,99.2,0.8,0
E00062940,86.5,13.5,0
E00062941,93.1,6.9,0
E00062942,88.4,11.6,0
E00062943,84.2,15.8,0
E00062944,91.3,7.9,0.8
E00062945,92.1,7.9,0
E00062946,74.4,25.6,0
E00062947,94.3,5.7,0
E00062948,66.9,32.5,0.6
E00062949,90.1,9.9,0
E00062950,95.8,4.2,0
E00062951,45,55,0
E00062952,92.3,7.7,0
E00062953,59.5,40.5,0
E00062954,94.5,5.5,0
E00062955,100,0,0
E00062956,55.6,43.6,0.8
E00062957,54.6,45.4,0
E00062960,66.5,33.5,0
E00062961,95.5,4.5,0
E00062962,42.4,57.6,0
E00062963,80.4,19.6,0
E00062964,94.5,5.5,0
E00062965,56.3,43.7,0
E00062967,98.6,0.7,0.7
E00062968,90.5,9.5,0
E00062969,27.8,72.2,0
E00062970,98.4,1.6,0
E00062971,96.2,3.8,0
E00062972,99.2,0.8,0
E00062973,100,0,0
E00062975,99.1,0.9,0
E00062976,100,0,0
E00062977,92.4,7.6,0
E00062978,98.1,1.9,0
E00062979,89.9,10.1,0
E00062980,100,0,0
E00062981,90.1,9.9,0
E00062982,98.5,0.7,0.7
E00062983,99.2,0.8,0
E00062984,89.7,10.3,0
E00062985,69.1,30.9,0
E00062986,100,0,0
E00062987,100,0,0
E00062988,100,0,0
E00062989,85.1,14.9,0
E00062990,94.3,5.7,0
E00062991,85,15,0
E00062992,99.3,0.7,0
E00062993,41.4,58.6,0
E00062994,100,0,0
E00062995,100,0,0
E00062996,100,0,0
E00062997,100,0,0
E00062998,93.5,6.5,0
E00062999,72.3,27.7,0
E00063020,100,0,0
E00063021,70.3,29.7,0
E00063023,97.5,2.5,0
E00063026,94.1,5.9,0
E00063027,100,0,0
E00063029,100,0,0
E00063030,100,0,0
E00063032,99.2,0.8,0
E00063033,100,0,0
E00063034,93.8,6.3,0
E00063036,70.2,29.1,0.7
E00063038,98.2,1.8,0
E00063039,65.9,34.1,0
E00063041,81.3,18.8,0
E00063043,95.6,4.4,0
E00063046,86,14,0
E00063048,96.8,3.2,0
E00063049,100,0,0
E00063050,94,6,0
E00063051,97.1,2.9,0
E00063053,100,0,0
E00063054,99,1,0
E00063055,100,0,0
E00063056,95.1,4.9,0
E00063057,100,0,0
E00063058,100,0,0
E00063059,95.5,4.5,0
E00063060,86.4,13.6,0
E00063061,48.6,50.7,0.7
E00063062,97.2,2.8,0
E00063063,83.1,16.9,0
E00063064,92,8,0
E00063068,72.6,27.4,0
E00063070,94.5,5.5,0
E00063071,79.2,20.8,0
E00063072,93.7,6.3,0
E00063073,88.1,11.9,0
E00063074,51,49,0
E00063075,65.3,34.7,0
E00063076,54.1,45.1,0.8
E00063077,93.7,6.3,0
E00063078,61.2,38.8,0
E00063079,74.8,25.2,0
E00063080,30.8,69.2,0
E00063081,53.9,46.1,0
E00063082,94.3,5.7,0
E00063083,100,0,0
E00063084,83.4,16.6,0
E00063085,58.4,41.6,0
E00063086,89.4,10.6,0
E00063087,2.9,97.1,0
E00063088,96.4,3.6,0
E00063089,99.2,0.8,0
E00063091,98.4,1.6,0
E00063092,91.5,8.5,0
E00063093,97,3,0
E00063094,75.9,24.1,0
E00063095,93.1,6.9,0
E00063096,96.9,3.1,0
E00063097,96.9,3.1,0
E00063098,97.9,2.1,0
E00063099,56.7,43.3,0
E00063100,91.2,8.8,0
E00063101,98.2,0.9,0.9
E00063102,100,0,0
E00063104,100,0,0
E00063105,95.2,4.8,0
E00063106,97.6,2.4,0
E00063107,99.1,0.9,0
E00063108,100,0,0
E00063110,99,1,0
E00063111,85.6,14.4,0
E00063113,99.4,0.6,0
E00063115,53.8,46.2,0
E00063117,68,32,0
E00063118,100,0,0
E00063119,99.3,0.7,0
E00063120,100,0,0
E00063121,100,0,0
E00063122,92.1,7.9,0
E00063123,99.3,0,0.7
E00063125,99.2,0.8,0
E00063126,62.7,37.3,0
E00063127,92.1,7.9,0
E00063128,70.2,29.8,0
E00063129,100,0,0
E00063130,100,0,0
E00063131,100,0,0
E00063132,78.4,21.6,0
E00063133,88.8,11.2,0
E00063134,91.3,8.7,0
E00063135,82.8,17.2,0
E00063136,91.1,8.9,0
E00063137,73.7,26.3,0
E00063138,100,0,0
E00063139,97.9,2.1,0
E00063140,64.8,35.2,0
E00063144,100,0,0
E00063145,99.2,0.8,0
E00063146,94.5,5.5,0
E00063147,89.1,10.9,0
E00063148,99.2,0.8,0
E00063149,100,0,0
E00063150,100,0,0
E00063151,39.6,60.4,0
E00063152,96.2,3.8,0
E00063153,100,0,0
E00063154,100,0,0
E00063155,100,0,0
E00063156,99.3,0.7,0
E00063157,100,0,0
E00063158,98.6,1.4,0
E00063159,97.8,2.2,0
E00063160,91.1,8.9,0
E00063161,85,15,0
E00063162,87.7,12.3,0
E00063163,88.8,11.2,0
E00063164,100,0,0
E00063165,60.3,39.7,0
E00063166,86.6,13.4,0
E00063167,99.2,0.8,0
E00063168,86.1,13.9,0
E00063169,79.7,20.3,0
E00063170,85.5,14.5,0
E00063171,98.5,1.5,0
E00063172,99.2,0.8,0
E00063173,90.6,9.4,0
E00063174,87.6,11.6,0.8
E00063175,98.5,1.5,0
E00063176,61.3,38.7,0
E00063177,96,4,0
E00063178,97.7,2.3,0
E00063179,98.5,1.5,0
E00063180,99.3,0.7,0
E00063210,93.3,6.7,0
E00063211,100,0,0
E00063212,73.9,26.1,0
E00063213,88,12,0
E00063214,99.1,0.9,0
E00063215,80.3,19.7,0
E00063216,100,0,0
E00063217,41.1,58.9,0
E00063218,100,0,0
E00063219,88.2,11.8,0
E00063220,89.1,10.9,0
E00063221,83.7,16.3,0
E00063222,78.8,21.2,0
E00063223,90.6,9.4,0
E00063224,100,0,0
E00063225,68.9,31.1,0
E00063226,34,66,0
E00063227,82.8,17.2,0
E00063228,95.4,4.6,0
E00063229,97.4,2.6,0
E00063230,100,0,0
E00063231,84.5,15.5,0
E00063232,78.4,21.6,0
E00063233,99.2,0.8,0
E00063234,97.6,2.4,0
E00063235,69.7,30.3,0
E00063236,100,0,0
E00063237,69.8,30.2,0
E00063238,89.9,10.1,0
E00063239,99.1,0.9,0
E00063240,94.7,5.3,0
E00063241,100,0,0
E00063242,100,0,0
E00063243,73.5,25.7,0.9
E00063244,96.5,3.5,0
E00063245,98.2,1.8,0
E00063246,100,0,0
E00063247,99.1,0.9,0
E00063248,100,0,0
E00063249,95.1,4.9,0
E00063250,100,0,0
E00063251,99.2,0.8,0
E00063252,100,0,0
E00063253,100,0,0
E00063254,100,0,0
E00063255,100,0,0
E00063256,99.1,0.9,0
E00063258,98.6,1.4,0
E00063259,100,0,0
E00063260,100,0,0
E00063261,98,2,0
E00063262,84.7,15.3,0
E00063263,71.9,28.1,0
E00063264,99.2,0.8,0
E00063265,99.1,0.9,0
E00063266,89.6,10.4,0
E00063267,98.8,1.2,0
E00063268,96,4,0
E00063269,95.5,4.5,0
E00063270,100,0,0
E00063271,100,0,0
E00063272,82.6,17.4,0
E00063273,42.2,57.8,0
E00063274,100,0,0
E00063275,93.2,6.8,0
E00063276,100,0,0
E00063277,100,0,0
E00063278,82.5,17.5,0
E00063279,56.4,43.6,0
E00063281,100,0,0
E00063282,100,0,0
E00063283,97.6,2.4,0
E00063284,91.8,8.2,0
E00063286,100,0,0
E00063287,100,0,0
E00063288,100,0,0
E00063289,100,0,0
E00063290,100,0,0
E00063291,100,0,0
E00063292,100,0,0
E00063293,100,0,0
E00063294,70.1,29.9,0
E00063295,71.4,28.6,0
E00063296,99.3,0.7,0
E00063297,100,0,0
E00063298,90.4,9.6,0
E00063299,100,0,0
E00063300,99.4,0.6,0
E00063301,89.9,10.1,0
E00063302,99.3,0,0.7
E00063303,93.7,5.2,1.1
E00063305,81.3,0.7,18.1
E00063307,100,0,0
E00063308,99.2,0.8,0
E00063309,100,0,0
E00063310,97.7,1.5,0.8
E00063311,100,0,0
E00063312,99.2,0.8,0
E00063313,99.3,0.7,0
E00063314,100,0,0
E00063315,71.1,28.9,0
E00063316,100,0,0
E00063317,100,0,0
E00063318,100,0,0
E00063319,99.2,0.8,0
E00063320,98.4,1.6,0
E00063321,100,0,0
E00063322,100,0,0
E00063323,100,0,0
E00063324,100,0,0
E00063325,96.2,3.8,0
E00063326,100,0,0
E00063327,100,0,0
E00063328,100,0,0
E00063329,100,0,0
E00063330,85.8,14.2,0
E00063331,58.5,40.8,0.7
E00063332,88.5,11.5,0
E00063333,63.9,36.1,0
E00063334,83.2,16.8,0
E00063335,99.2,0.8,0
E00063336,98.2,1.8,0
E00063337,100,0,0
E00063338,96.6,3.4,0
E00063339,100,0,0
E00063340,93.3,5.8,0.8
E00063341,63.1,36.9,0
E00063342,99.2,0.8,0
E00063343,100,0,0
E00063344,100,0,0
E00063345,100,0,0
E00063346,98.4,1.6,0
E00063347,96.7,3.3,0
E00063348,100,0,0
E00063349,94.1,5.9,0
E00063350,98.3,1.7,0
E00063351,100,0,0
