areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00009228,67.7,29.4,2.9
E00009229,58.9,39.4,1.6
E00009231,71.8,27.8,0.5
E00009232,67,27.5,5.5
E00009234,74.2,20.7,5.1
E00009237,68.9,28.6,2.6
E00009239,62.6,36.6,0.8
E00009241,67.1,30,2.9
E00009243,69,29.5,1.6
E00009244,61.6,36.6,1.8
E00009245,61.6,36.3,2.1
E00009246,68.8,25.9,5.4
E00009249,62.4,30.2,7.4
E00009250,51.6,43.6,4.8
E00009251,54.8,43.1,2.1
E00009252,57.5,41,1.5
E00009256,66.7,32.4,0.9
E00009258,69.9,29.2,0.8
E00009259,65.8,28.8,5.4
E00009260,69.9,28.5,1.7
E00009261,51.3,46.2,2.5
E00009263,63.1,30.6,6.3
E00009268,57.3,39.9,2.8
E00009270,54.7,44.4,0.9
E00009315,54,42.6,3.4
E00009316,55.1,41.9,3
E00009317,59.8,38.6,1.6
E00009318,70.2,27.1,2.7
E00009319,60.6,38.1,1.3
E00009320,68.1,28.4,3.5
E00009321,64.3,32.3,3.4
E00009322,62.4,34.3,3.3
E00009324,62.9,37.1,0
E00009325,71.3,28.3,0.4
E00009326,70.9,20.7,8.4
E00009327,66.4,32.5,1
E00009328,52.5,46.4,1.1
E00009329,60.6,36.3,3.1
E00009330,60,40,0
E00009331,58.5,39.5,1.9
E00009332,62.4,36.1,1.5
E00009333,56.5,37,6.5
E00009335,71.6,21.6,6.8
E00009336,76,17.4,6.6
E00009337,79.1,19,1.9
E00009338,62.4,32.2,5.4
E00009339,65,32.9,2
E00009340,58.1,39.3,2.6
E00009342,56.2,41.6,2.1
E00009343,68.9,28.8,2.4
E00009344,58.6,38.2,3.2
E00009345,59.3,39.5,1.2
E00009346,65.3,27.9,6.8
E00009348,71.5,22.1,6.4
E00009349,80.9,12.9,6.3
E00009350,55.1,42.5,2.4
E00009351,61.6,33,5.4
E00009352,65.7,27.7,6.6
E00009353,68,29.2,2.7
E00009354,58.6,38,3.4
E00009355,67.8,30.3,1.9
E00009356,59.6,36.7,3.7
E00009357,62,36.6,1.4
E00009358,68.6,30.7,0.7
E00009385,81.7,10.2,8.1
E00009386,59,35.5,5.4
E00009387,67.7,27.9,4.5
E00009388,53.7,41,5.3
E00009390,57.2,40.8,2.1
E00009392,63,35.7,1.4
E00009394,56.2,41.6,2.2
E00009398,65.6,32.5,1.9
E00009399,71.7,25,3.3
E00009400,63,34.9,2.2
E00009402,65.4,32.3,2.3
E00009403,75.5,18.2,6.4
E00009404,69.2,27.4,3.4
E00009405,78,15.6,6.4
E00009406,71.6,26.3,2.1
E00009407,70.6,29.4,0
E00009408,69.8,27.1,3.1
E00009409,65.5,22.7,11.8
E00009410,74.1,19.7,6.2
E00009411,77.9,15.2,6.9
E00009412,50.7,45.8,3.6
E00009413,60.1,35.5,4.3
E00009414,71.8,19.9,8.3
E00009415,71.6,25.1,3.3
E00009416,68.6,28.3,3.1
E00009417,78.9,12.9,8.2
E00009418,71.5,22.8,5.6
E00009419,62.8,36.3,0.9
E00009420,58.6,38.7,2.7
E00009421,70.3,28.7,1
E00009423,70,24.5,5.5
