areacd,heating_type_3a-001,heating_type_3a-002
E00009228,2,98
E00009229,4.9,95.1
E00009231,0,100
E00009232,0,100
E00009234,5,95
E00009237,0.9,99.1
E00009239,3.7,96.3
E00009241,2.8,97.2
E00009243,0,100
E00009244,9.5,90.5
E00009245,6.9,93.1
E00009246,1,99
E00009249,2.9,97.1
E00009250,3.9,96.1
E00009251,6.6,93.4
E00009252,2.8,97.2
E00009256,1.1,98.9
E00009258,3.1,96.9
E00009259,2,98
E00009260,2,98
E00009261,5.8,94.2
E00009263,4.9,95.1
E00009268,2.4,97.6
E00009270,6.5,93.5
E00009315,6.3,93.7
E00009316,2.4,97.6
E00009317,1.3,98.7
E00009318,1.6,98.4
E00009319,1.2,98.8
E00009320,2.1,97.9
E00009321,9.2,90.8
E00009322,2.7,97.3
E00009324,1.3,98.7
E00009325,1.8,98.2
E00009326,0,100
E00009327,3.9,96.1
E00009328,2.3,97.7
E00009329,4,96
E00009330,0.8,99.2
E00009331,1.9,98.1
E00009332,4.2,95.8
E00009333,3.9,96.1
E00009335,0,100
E00009336,3.1,96.9
E00009337,0,100
E00009338,3.7,96.3
E00009339,5.6,94.4
E00009340,0.6,99.4
E00009342,5.1,94.9
E00009343,0,100
E00009344,2,98
E00009345,3.7,96.3
E00009346,6.5,93.5
E00009348,2,98
E00009349,0.9,99.1
E00009350,5.5,94.5
E00009351,3.2,96.8
E00009352,8,92
E00009353,6.2,93.8
E00009354,2.3,97.7
E00009355,1.1,98.9
E00009356,1.1,98.9
E00009357,1.1,98.9
E00009358,1.5,98.5
E00009385,2.3,97.7
E00009386,4,96
E00009387,2.6,97.4
E00009388,0.8,99.2
E00009390,2.4,97.6
E00009392,6.8,93.2
E00009394,4.1,95.9
E00009398,2,98
E00009399,1.8,98.2
E00009400,2.3,97.7
E00009402,1.6,98.4
E00009403,5.7,94.3
E00009404,4.1,95.9
E00009405,2.1,97.9
E00009406,1.3,98.7
E00009407,0,100
E00009408,5.3,94.7
E00009409,1.5,98.5
E00009410,4.7,95.3
E00009411,2.7,97.3
E00009412,2.4,97.6
E00009413,2.4,97.6
E00009414,3,97
E00009415,2.2,97.8
E00009416,0.9,99.1
E00009417,1.5,98.5
E00009418,2.8,97.2
E00009419,0,100
E00009420,1.4,98.6
E00009421,3.2,96.8
E00009423,1.5,98.5
E00009425,4.3,95.7
E00009426,3.3,96.7
E00009427,2.1,97.9
E00009428,3.4,96.6
E00009431,2.3,97.7
E00009433,3.3,96.7
E00009434,5,95
E00009435,1,99
E00009436,0,100
E00009437,0,100
E00009440,4.1,95.9
E00009441,0,100
E00009442,2.6,97.4
E00009443,1.6,98.4
E00009444,1.3,98.7
E00009446,2.6,97.4
E00009447,2.7,97.3
E00009448,3.3,96.7
E00009450,2.9,97.1
E00009451,5.6,94.4
E00009453,2.4,97.6
E00009454,4.8,95.2
E00009456,0,100
E00009458,3.4,96.6
E00009518,3.8,96.2
E00009538,4.1,95.9
E00009539,3.7,96.3
E00009540,1.8,98.2
E00009541,1.7,98.3
E00009542,4.4,95.6
E00009543,0,100
E00009544,3.6,96.4
E00009545,1.6,98.4
E00009546,0.8,99.2
E00009547,6.5,93.5
E00009548,6.1,93.9
E00009549,4.1,95.9
E00009550,5.3,94.7
E00009551,5.8,94.2
E00009552,2.4,97.6
E00009553,2.9,97.1
E00009554,1,99
E00009555,4,96
E00009556,0,100
E00009557,1,99
E00009558,2.4,97.6
E00009559,3.6,96.4
E00009560,3.4,96.6
E00009561,0,100
E00009562,3.1,96.9
E00009563,3.3,96.7
E00009564,5.3,94.7
E00009565,0.7,99.3
E00009566,1.7,98.3
E00009567,3.1,96.9
E00009568,1.7,98.3
E00009569,1.7,98.3
E00009570,3.8,96.2
E00009571,3.4,96.6
E00009572,1.9,98.1
E00009573,0.8,99.2
E00009574,1.6,98.4
E00009575,1.4,98.6
E00009576,0,100
E00009577,1.9,98.1
E00009578,3.4,96.6
E00009579,1.7,98.3
E00009580,1.7,98.3
E00009738,1.2,98.8
