areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00009228,29.4,70.6
E00009229,25.8,74.2
E00009231,35,65
E00009232,48.5,51.5
E00009234,18.8,81.2
E00009237,50.2,49.8
E00009239,30.5,69.5
E00009241,35,65
E00009243,26.5,73.5
E00009244,23.1,76.9
E00009245,32.8,67.2
E00009246,36.9,63.1
E00009249,39.3,60.7
E00009250,19.8,80.2
E00009251,24.5,75.5
E00009252,33.3,66.7
E00009256,45.1,54.9
E00009258,23.2,76.8
E00009259,36.1,63.9
E00009260,19.9,80.1
E00009261,21.6,78.4
E00009263,21.6,78.4
E00009268,15.5,84.5
E00009270,26.9,73.1
E00009315,26.3,73.7
E00009316,31,69
E00009317,18.2,81.8
E00009318,31.3,68.7
E00009319,27.7,72.3
E00009320,49,51
E00009321,19,81
E00009322,31.2,68.8
E00009324,23.9,76.1
E00009325,22.2,77.8
E00009326,23.8,76.2
E00009327,25.9,74.1
E00009328,30,70
E00009329,29.5,70.5
E00009330,38.1,61.9
E00009331,26.3,73.7
E00009332,32,68
E00009333,19.5,80.5
E00009335,25,75
E00009336,21.3,78.7
E00009337,53.1,46.9
E00009338,38.7,61.3
E00009339,33.2,66.8
E00009340,39,61
E00009342,24.9,75.1
E00009343,44.8,55.2
E00009344,37.1,62.9
E00009345,20.5,79.5
E00009346,17.4,82.6
E00009348,15.2,84.8
E00009349,29.8,70.2
E00009350,21.9,78.1
E00009351,26,74
E00009352,19.1,80.9
E00009353,49.2,50.8
E00009354,26,74
E00009355,41.7,58.3
E00009356,40.9,59.1
E00009357,42.6,57.4
E00009358,43.2,56.8
E00009385,23.7,76.3
E00009386,17.7,82.3
E00009387,22.7,77.3
E00009388,25.1,74.9
E00009390,31.6,68.4
E00009392,41.4,58.6
E00009394,21.8,78.2
E00009398,33.3,66.7
E00009399,25.4,74.6
E00009400,28.5,71.5
E00009402,23.2,76.8
E00009403,24.6,75.4
E00009404,32.5,67.5
E00009405,22.8,77.2
E00009406,32.9,67.1
E00009407,33.7,66.3
E00009408,17.5,82.5
E00009409,18,82
E00009410,29.9,70.1
E00009411,24.8,75.2
E00009412,29.3,70.7
E00009413,33.3,66.7
E00009414,28.4,71.6
E00009415,26.6,73.4
E00009416,39.4,60.6
E00009417,26.9,73.1
E00009418,22.4,77.6
E00009419,25.6,74.4
E00009420,25.3,74.7
E00009421,35.6,64.4
E00009423,28,72
E00009425,25.2,74.8
E00009426,32.6,67.4
E00009427,26.9,73.1
E00009428,26.6,73.4
E00009431,35,65
E00009433,23.1,76.9
E00009434,27.3,72.7
E00009435,40,60
E00009436,22.1,77.9
E00009437,38.1,61.9
E00009440,25.5,74.5
E00009441,21.7,78.3
E00009442,32.7,67.3
E00009443,23.8,76.2
E00009444,14.1,85.9
E00009446,22.4,77.6
E00009447,20.8,79.2
E00009448,22.6,77.4
E00009450,36.8,63.2
E00009451,30.1,69.9
E00009453,16.5,83.5
E00009454,15,85
E00009456,28.8,71.2
E00009458,26.3,73.7
E00009518,24.4,75.6
E00009538,20.8,79.2
E00009539,30,70
E00009540,26.3,73.8
E00009541,19,81
E00009542,22,78
E00009543,33.8,66.2
E00009544,29.7,70.3
E00009545,15.7,84.3
E00009546,20.3,79.7
E00009547,14.1,85.9
E00009548,19.5,80.5
E00009549,16.6,83.4
E00009550,13.9,86.1
E00009551,22.2,77.8
E00009552,23.2,76.8
E00009553,22.3,77.7
E00009554,31.5,68.5
E00009555,22.9,77.1
E00009556,28.8,71.2
E00009557,19.9,80.1
E00009558,22.1,77.9
E00009559,10.9,89.1
E00009560,28.6,71.4
E00009561,23,77
E00009562,19.1,80.9
E00009563,23.7,76.3
E00009564,22.2,77.8
E00009565,16.5,83.5
E00009566,14.8,85.2
E00009567,19.8,80.2
E00009568,27.8,72.2
E00009569,29.5,70.5
E00009570,27.7,72.3
E00009571,25.3,74.7
E00009572,24.4,75.6
E00009573,25.1,74.9
E00009574,25,75
E00009575,21.8,78.2
E00009576,24.6,75.4
E00009577,28.9,71.1
E00009578,12.8,87.2
E00009579,12,88
E00009580,19.9,80.1
E00009738,18.6,81.4
E00009739,33.1,66.9
E00009740,19,81
E00009746,20.6,79.4
E00014043,32.2,67.8
E00014044,49,51
E00014045,50.3,49.7
E00014047,49.8,50.2
E00014048,30.6,69.4
E00014049,29.6,70.4
E00014050,39.1,60.9
E00014051,32.3,67.7
E00014052,24.3,75.7
E00014053,37.6,62.4
E00014054,33.5,66.5
E00014055,48.7,51.3
E00014056,44.6,55.4
E00014057,44.7,55.3
E00014058,33.8,66.2
E00014061,47.4,52.6
E00014062,47.7,52.3
E00014063,18.1,81.9
E00014064,50.7,49.3
E00014065,27.9,72.1
E00014066,66.7,33.3
E00014067,46.7,53.3
E00014068,52.8,47.2
E00014069,69.7,30.3
E00014070,63.2,36.8
E00014071,73.3,26.7
E00014072,61.8,38.2
E00014073,36,64
E00014074,21.2,78.8
E00014075,44.3,55.7
E00014076,58.1,41.9
E00014077,29.3,70.7
E00014080,52.3,47.7
E00014081,50.6,49.4
E00014101,33,67
E00014103,32.5,67.5
E00014104,41.6,58.4
E00014105,31.5,68.5
E00014116,37.4,62.6
E00014117,58.3,41.7
E00014118,59,41
E00014119,54.3,45.7
E00014120,47.3,52.7
E00014121,53.3,46.7
E00014122,50,50
E00014123,39.2,60.8
E00014124,50.4,49.6
E00014125,44,56
E00014126,42.1,57.9
E00014127,50,50
E00014128,47,53
E00014129,37.6,62.4
E00014130,52.6,47.4
E00014131,26.8,73.2
E00014132,44.2,55.8
E00014133,55.1,44.9
E00014134,52.2,47.8
E00014135,58.9,41.1
E00014136,41.3,58.7
E00014137,50,50
E00014138,51.2,48.8
E00014140,33.9,66.1
E00014141,54.2,45.8
E00014142,29.9,70.1
E00014143,33.6,66.4
E00014144,54.9,45.1
E00014145,52.2,47.8
E00014146,46.8,53.2
E00014147,51.6,48.4
E00014148,54.6,45.4
E00014149,12.2,87.8
E00014183,49.7,50.3
E00014184,16.5,83.5
E00014185,29.5,70.5
E00014186,22.3,77.7
E00014187,30.3,69.7
E00014188,25.3,74.7
E00014189,45.7,54.3
E00014190,25.5,74.5
E00014191,45.7,54.3
E00014192,21.2,78.8
E00014193,45.7,54.3
E00014194,56.8,43.2
E00014195,39.5,60.5
E00014196,38.6,61.4
E00014197,32.2,67.8
E00014198,24.3,75.7
E00014199,42,58
E00014200,38.5,61.5
E00014201,21.2,78.8
