areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00009228,50.3,32.7,13.7,2.6,0.7
E00009229,45.5,36.4,15.4,2.8,0
E00009231,64.8,21,12.4,1.9,0
E00009232,73.3,18.9,6.7,1.1,0
E00009234,39.6,41,15.8,3.6,0
E00009237,58.7,27.5,10.1,2.8,0.9
E00009239,57.1,32.9,7.1,2.9,0
E00009241,58,25.9,10.7,5.4,0
E00009243,59.5,29.7,6.8,4.1,0
E00009244,52.9,37.6,7.7,1.8,0
E00009245,57.1,28.6,9.5,4.8,0
E00009246,50,26,17,7,0
E00009249,48.5,33,15.5,2.9,0
E00009250,50,23.1,20.2,6.7,0
E00009251,44.4,43.8,9.5,2.4,0
E00009252,58,35.2,5.1,0.6,1.1
E00009256,55.2,33.3,9.2,2.3,0
E00009258,52.3,38.3,8.6,0,0.8
E00009259,37.4,39.4,16.2,6.1,1
E00009260,34.3,31.3,21.2,12.1,1
E00009261,49.5,34.3,12.4,2.9,1
E00009263,50.7,33.1,12,3.5,0.7
E00009268,53.6,38.1,4.8,3.6,0
E00009270,54.5,33.3,9.8,2.4,0
E00009315,45.2,36.8,13.8,4.2,0
E00009316,40.7,41.3,14.4,3,0.6
E00009317,49.3,32.2,13.2,4.6,0.7
E00009318,43.4,41.8,10.7,3.3,0.8
E00009319,52.1,32.7,11.5,3.6,0
E00009320,61,29.8,7.1,2.1,0
E00009321,33.1,36.2,23.9,6.1,0.6
E00009322,58,33,6.3,2.7,0
E00009324,53.6,26.1,16.3,3.9,0
E00009325,52.8,33.3,13,0.9,0
E00009326,31,41.3,15.1,8.7,4
E00009327,60.8,30.1,8.5,0.7,0
E00009328,53.4,36.1,10.5,0,0
E00009329,57.7,27.9,9.6,4.8,0
E00009330,73.4,24.2,2.4,0,0
E00009331,46.8,35.3,14.1,3.8,0
E00009332,62.4,25.6,10.3,1.7,0
E00009333,63.2,23.7,11.8,1.3,0
E00009335,35,34.2,19.7,10.3,0.9
E00009336,27.5,37.4,23.7,10.7,0.8
E00009337,76,19.8,4.2,0,0
E00009338,40.7,33.3,19.8,6.2,0
E00009339,51.9,37,7.4,3.7,0
E00009340,62.3,29.2,7.1,1.3,0
E00009342,45.8,37.5,10.8,5,0.8
E00009343,53.9,34.3,9.8,2,0
E00009344,63,32,5,0,0
E00009345,52.9,34.1,9.4,3.5,0
E00009346,36.2,30.9,21.3,10.6,1.1
E00009348,38.2,35.3,15.7,9.8,1
E00009349,25.7,31.2,36.7,5.5,0.9
E00009350,39.3,38.7,16,4.3,1.8
E00009351,33.9,41.1,17.7,5.6,1.6
E00009352,56.3,32.2,10.3,1.1,0
E00009353,62.9,27.8,7.2,2.1,0
E00009354,58.7,30.2,8.7,2.3,0
E00009355,62,23.9,12,2.2,0
E00009356,55.1,33.7,7.9,3.4,0
E00009357,62.8,29.8,6.4,1.1,0
E00009358,67.6,23.5,8.8,0,0
E00009385,31.6,30.1,26.3,9.8,2.3
E00009386,41.6,33.8,18.2,3.9,2.6
E00009387,43.8,30.9,22.3,2.1,0.9
E00009388,35.2,45.6,9.6,8,1.6
E00009390,71.7,21.7,4.8,1.8,0
E00009392,64.9,29.7,4.3,1.1,0
E00009394,64.8,27.9,5.7,1.6,0
E00009398,59.8,29.4,7.8,2.9,0
E00009399,65.2,24.1,8.9,1.8,0
E00009400,59,27.6,11.2,2.2,0
E00009402,51.6,32.5,12.7,3.2,0
E00009403,25.2,41,19.4,13.7,0.7
E00009404,45.9,31.1,16.4,6.6,0
E00009405,28.1,44.5,20.5,6.8,0
E00009406,48,30,16,5.3,0.7
E00009407,72.8,20,7.2,0,0
E00009408,53.4,24.8,14.3,4.5,3
E00009409,24.2,47.7,20.5,5.3,2.3
E00009410,35.3,29.4,25.9,9.4,0
E00009411,27.9,37.8,20.7,13.5,0
E00009412,66.9,25.2,7.9,0,0
E00009413,49.6,31.5,17.3,0.8,0.8
E00009414,31.3,35.8,26.9,4.5,1.5
E00009415,53.7,30.9,10.3,2.9,2.2
E00009416,63,32.8,2.5,1.7,0
E00009417,38,32.8,17.5,10.9,0.7
E00009418,27.5,45.9,19.3,7.3,0
E00009419,60.3,32.3,5.8,1.6,0
E00009420,62.3,26.8,10.9,0,0
E00009421,69.6,22.4,6.4,1.6,0
E00009423,31.3,34.3,23.9,9.7,0.7
E00009425,47.9,27.1,12.1,12.9,0
E00009426,47.1,36.1,11.8,5,0
E00009427,38,33.8,20.4,7.7,0
E00009428,30.7,43.2,23.9,2.3,0
E00009431,62.7,27,8.7,1.6,0
E00009433,38.6,30.1,27.5,3.9,0
E00009434,43.3,31.7,18.3,5,1.7
E00009435,70.6,18.6,10.8,0,0
E00009436,46.1,30.3,18,5.6,0
E00009437,67.9,24.5,7.5,0,0
E00009440,59.8,33.7,6.1,0.4,0
E00009441,53.8,27.5,16.5,2.2,0
E00009442,14.7,48.3,24.1,9.5,3.4
E00009443,42.7,37.1,13.7,6.5,0
E00009444,46.7,36,12,5.3,0
E00009446,32.7,35.4,23.9,8,0
E00009447,51.4,32.7,7.5,7.5,0.9
E00009448,48.4,33.3,15.1,1.6,1.6
E00009450,68.9,23,4.4,3.7,0
E00009451,52.1,34,11.1,2.1,0.7
E00009453,52.7,32.9,12,1.8,0.6
E00009454,51.8,35.7,10.7,1.2,0.6
E00009456,54.3,27.9,15.5,2.3,0
E00009458,33.1,40.7,22,4.2,0
E00009518,52.5,23.7,17.5,6.2,0
E00009538,41.9,26.6,25,4.8,1.6
E00009539,28,44.9,18.7,8.4,0
E00009540,53.4,28.4,12.9,3.4,1.7
E00009541,51.3,31.6,10.3,6.8,0
E00009542,41.6,43.4,14.2,0.9,0
E00009543,63.5,28.4,6.8,1.4,0
E00009544,57.2,28.9,10.8,3.1,0
E00009545,77.4,16.9,5.6,0,0
E00009546,74.8,21.8,3.4,0,0
E00009547,53.3,32.1,12.4,1.5,0.7
E00009548,41.6,40.7,16.8,0,0.9
E00009549,27.9,45.9,14.8,6.6,4.9
E00009550,50.5,38.7,6.5,4.3,0
E00009551,51.7,35.6,6.9,5.7,0
E00009552,57.1,38.1,4.8,0,0
E00009553,40.6,37.7,17.4,4.3,0
E00009554,52.5,31.7,10.9,4,1
E00009555,60,26,9.3,4,0.7
