areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00009228,11.4,27.2,1.7,58.6,1
E00009229,8.3,17.4,3.5,66.5,4.3
E00009231,6.8,23.2,2.8,65,2.3
E00009232,3.6,18.2,0,78.2,0
E00009234,5.3,33.2,2,55.3,4.1
E00009237,2.8,27.9,0.5,68.4,0.5
E00009239,9.4,26.1,1.7,61.1,1.7
E00009241,9.5,21.6,3,65.8,0
E00009243,8.8,20.4,1.8,67.3,1.8
E00009244,6.4,20.3,2.3,70.1,0.9
E00009245,9.2,20,0,70,0.8
E00009246,13.6,22.2,1.1,58,5.1
E00009249,11.1,14.6,5.8,66.1,2.3
E00009250,8.4,19.8,5.4,64.1,2.4
E00009251,6.8,21.2,2.7,67,2.3
E00009252,5.5,21.5,2.4,69.3,1.4
E00009256,2.5,25.2,0,70.4,1.9
E00009258,8.1,22.5,0.5,66,2.9
E00009259,30.1,31.7,0,33.3,4.9
E00009260,22.9,36.2,2.1,37.8,1.1
E00009261,9.8,14.1,1.1,70.1,4.9
E00009263,11.2,23.7,1.7,59.5,3.9
E00009268,5.4,17.7,0.8,75.4,0.8
E00009270,5.7,18.7,1,72.5,2.1
E00009315,9.2,24.3,2.4,60.6,3.4
E00009316,9.6,25.4,0.3,56.7,8.1
E00009317,8.7,24,1.7,62.8,2.9
E00009318,12.7,22.3,3.6,57.3,4.1
E00009319,7.3,18.6,1.1,69,4
E00009320,6.3,18.8,0.4,73.3,1.2
E00009321,19.5,19.9,3.3,54.5,2.8
E00009322,3.5,15.8,1.5,77.7,1.5
E00009324,7.7,22.1,1.8,67.2,1.1
E00009325,11.7,21.5,0,64.5,2.3
E00009326,14.6,23.9,3.4,54.1,3.9
E00009327,7.1,22.1,1.5,66.7,2.6
E00009328,4.7,19.5,1.6,69.1,5.1
E00009329,13,15.4,2.4,65.1,4.1
E00009330,1.9,23.9,3.8,68.5,1.9
E00009331,11.4,26.4,1.8,58.2,2.1
E00009332,10,16,1,69.5,3.5
E00009333,9.9,16.8,0.8,68.7,3.8
E00009335,15.5,29.5,2.5,49.5,3
E00009336,20.4,35.6,6,35.2,2.8
E00009337,1.4,17,1.9,78.8,0.9
E00009338,22.4,20.8,0,52,4.8
E00009339,6.3,15.6,2,76.1,0
E00009340,7.4,17,1.5,70.1,4.1
E00009342,8,16.5,1.9,68.4,5.2
E00009343,9.2,24.1,2.3,61.5,2.9
E00009344,2.3,23,4.7,66.2,3.8
E00009345,8.4,25.7,3.6,60.5,1.8
E00009346,23.6,35.8,3,34.5,3
E00009348,17.1,34.7,2.5,42.2,3.5
E00009349,24.8,41.7,6.1,25.2,2.2
E00009350,8.9,22.4,3,62.4,3.4
E00009351,21.8,33.1,2.7,40.1,2.3
E00009352,13,24.5,4.3,54.9,3.3
E00009353,6.6,23.4,2,66.5,1.5
E00009354,4.2,25.5,1.6,65.5,3.2
E00009355,10.7,24.3,2.4,56.8,5.8
E00009356,10.2,19.8,1.2,65.3,3.6
E00009357,5.2,19.1,1.2,71.1,3.5
E00009358,6,14.8,2,74.4,2.8
E00009385,21.7,37.1,5.9,31.3,4
E00009386,7.9,29.5,0,59,3.6
E00009387,10.5,34.7,3.3,46.9,4.5
E00009388,17.1,29.2,1.9,45.8,6
E00009390,8.1,18.9,2.3,67.4,3.2
E00009392,7.9,23,2.2,63.7,3.3
E00009394,5.1,15.7,0.6,75.3,3.4
E00009398,14.4,15.4,2.2,63.5,4.5
E00009399,5.1,18.7,0.5,72.4,3.3
E00009400,10.6,24.8,3.2,56.7,4.6
E00009402,6.4,26.3,4.2,61,2.1
E00009403,25,33.9,4.7,34.4,2.1
E00009404,14.3,24.7,6.1,52.4,2.6
E00009405,21.5,38.4,3.4,33.3,3.4
E00009406,11,25.4,1.3,61.5,0.7
E00009407,5.6,22.5,1.2,67.9,2.8
E00009408,10.7,23.6,0,62.7,3.1
E00009409,37.7,22.4,3.3,34.4,2.2
E00009410,23.7,29.5,9,31.4,6.4
E00009411,23.2,38.2,3.4,30.9,4.3
E00009412,5.3,17.9,0,73.4,3.4
E00009413,13.8,17.7,1.9,63.1,3.5
E00009414,24.2,36.4,0,36.4,3
E00009415,15.1,23.9,3.2,56,1.8
E00009416,12.3,19.5,0.9,65.9,1.4
E00009417,21.6,34,6.8,33.6,4
E00009418,15,47.9,2.1,29.5,5.6
E00009419,6.7,22.6,1.7,67,2
E00009420,11.9,19.3,1.5,63.2,4.1
E00009421,2.8,23.2,0,72,2
E00009423,23.7,33.2,4.6,35.7,2.8
E00009425,9.9,28.6,3.3,54.9,3.3
E00009426,10.7,31.2,3,52.6,2.6
E00009427,19.7,39.1,1.5,38.2,1.5
E00009428,11.9,29.9,3.4,52,2.8
E00009431,8.5,25.2,1.9,62,2.3
