areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00009228,7.8,21.6,30.1,40.5
E00009229,16.6,15.2,16.6,51.7
E00009231,22.9,19,16.2,41.9
E00009232,33.3,25.6,10,31.1
E00009234,12.9,12.2,37.4,37.4
E00009237,22,34.9,18.3,24.8
E00009239,11.6,19.6,10.9,58
E00009241,18.8,17,24.1,40.2
E00009243,2.7,27,24.3,45.9
E00009244,15.6,20.2,15.6,48.6
E00009245,11.5,18.4,19.5,50.6
E00009246,20.4,15.5,33,31.1
E00009249,18.4,20.4,31.1,30.1
E00009250,11.7,12.6,25.2,50.5
E00009251,10.1,9.5,16.6,63.9
E00009252,13,16.9,13.6,56.5
E00009256,18.9,21.1,12.2,47.8
E00009258,13.7,18.3,28.2,39.7
E00009259,12.4,2.1,70.1,15.5
E00009260,12,9,64,15
E00009261,4.8,2.9,19,73.3
E00009263,7.7,15.5,21.8,54.9
E00009268,14.1,18.8,4.7,62.4
E00009270,5,22.5,15.8,56.7
E00009315,8.7,10.8,18.7,61.8
E00009316,10.8,16.3,18.1,54.8
E00009317,12.6,10.6,24.5,52.3
E00009318,8.9,10.6,46.3,34.1
E00009319,13.1,14.3,19.6,53
E00009320,32.1,21.4,19.3,27.1
E00009321,6.2,9.3,40.7,43.8
E00009322,8.1,14.4,14.4,63.1
E00009324,12.4,16.3,16.3,54.9
E00009325,22.2,17.6,2.8,57.4
E00009326,15.9,11.1,43.7,29.4
E00009327,16.9,22.1,6.5,54.5
E00009328,19.1,12.2,2.3,66.4
E00009329,15.8,18.8,21.8,43.6
E00009330,29.6,16,3.2,51.2
E00009331,10.8,16.5,15.2,57.6
E00009332,13.6,28.8,11.9,45.8
E00009333,18.2,18.2,20.8,42.9
E00009335,11.1,10.3,61.5,17.1
E00009336,2.3,9.2,71.8,16.8
E00009337,26.8,35.1,5.2,33
E00009338,9.3,11.6,50,29.1
E00009339,12,12,19.4,56.5
E00009340,33.1,13,0.6,53.2
E00009342,19.3,15.1,5,60.5
E00009343,25.5,7.8,34.3,32.4
E00009344,27,22,15,36
E00009345,14.3,4.8,25,56
E00009346,8.4,8.4,65.3,17.9
E00009348,4.9,8.8,68.6,17.6
E00009349,1.9,0,98.1,0
E00009350,6.7,8.6,14.1,70.6
E00009351,10.2,9.4,50,30.5
E00009352,11.5,16.1,19.5,52.9
E00009353,39.6,25,5.2,30.2
E00009354,22.4,14.7,1,61.9
E00009355,35.9,15.2,20.7,28.3
E00009356,24.4,22.2,13.3,40
E00009357,32.3,17.2,6.5,44.1
E00009358,28.7,16.2,4.4,50.7
E00009385,3.8,4.5,83.5,8.3
E00009386,2.6,7.9,30.3,59.2
E00009387,5.2,11.2,51.1,32.6
E00009388,4,10.5,43.5,41.9
E00009390,20.4,21,9.6,49.1
E00009392,20.3,23.5,7,49.2
E00009394,8.3,22.3,5.8,63.6
E00009398,15.8,22.2,27.6,34.5
E00009399,13.9,27.8,7.4,50.9
E00009400,13.1,16.9,17.7,52.3
E00009402,9.6,20.8,16.8,52.8
E00009403,1.4,1.4,89.3,7.9
E00009404,13.2,14.9,52.1,19.8
E00009405,6.8,2.7,77.4,13
E00009406,20.1,22.1,24,33.8
E00009407,26.4,24,5.6,44
E00009408,8.5,14.6,24.6,52.3
E00009409,3.1,0,80,16.9
E00009410,7.1,2.4,77.6,12.9
E00009411,4.5,2.7,84.7,8.1
E00009412,15.1,19,3.2,62.7
E00009413,23.8,23,11.9,41.3
E00009414,10.6,9.1,59.1,21.2
E00009415,26.7,22.9,13.7,36.6
E00009416,31.4,22.9,9.3,36.4
E00009417,2.3,15,72.9,9.8
E00009418,6.4,11,65.1,17.4
E00009419,15.4,20.7,17,46.8
E00009420,21.6,8.6,13.7,56.1
E00009421,23.8,30.3,9.8,36.1
E00009423,8.8,11,61.8,18.4
E00009425,5.8,15.3,27,51.8
E00009426,10.9,16,35.3,37.8
E00009427,9.2,9.9,52.8,28.2
E00009428,22.5,20.2,27,30.3
E00009431,26.8,33.1,7.9,32.3
E00009433,10.6,7.9,57.6,23.8
E00009434,7.6,7.6,51.3,33.6
E00009435,25.7,32.4,8.6,33.3
E00009436,3.4,4.5,73,19.1
E00009437,30.3,29.4,8.3,32.1
E00009440,1.2,0.4,67.5,30.9
E00009441,14.8,21.6,26.1,37.5
E00009442,5.2,8.6,71.6,14.7
E00009443,13.3,22.7,39.1,25
E00009444,5.3,14.7,45.3,34.7
E00009446,3.5,6.2,76.1,14.2
E00009447,14.8,20.4,15.7,49.1
E00009448,11.3,20.2,41.1,27.4
E00009450,21.7,33.3,11.6,33.3
E00009451,22.8,26.9,5.5,44.8
E00009453,11.8,16.6,18.3,53.3
E00009454,6.5,19.6,1.8,72
E00009456,23.4,21.9,21.1,33.6
E00009458,10.3,8.6,62.1,19
E00009518,13.5,21.3,23,42.1
E00009538,6.5,10.6,46.3,36.6
E00009539,4.7,3.7,57,34.6
E00009540,11.4,18.4,18.4,51.8
E00009541,16.2,16.2,28.2,39.3
E00009542,8,7.1,12.4,72.6
E00009543,18.1,15.3,15.3,51.4
E00009544,9.8,20.7,9.3,60.1
E00009545,13.8,26,6.5,53.7
E00009546,16.5,15.7,5.8,62
E00009547,12.4,9.5,4.4,73.7
E00009548,8.6,8.6,25.9,56.9
E00009549,0.8,6.5,26.8,65.9
E00009550,12.6,12.6,13.7,61.1
E00009551,11.2,28.1,23.6,37.1
E00009552,7.1,22.2,15.1,55.6
E00009553,7.8,7.1,27,58.2
E00009554,13.9,26.7,19.8,39.6
