geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00095939,10.4,34.8,38.5,16.3
E00095940,12.5,27.5,50,10
E00095941,10.5,27.4,54,8.1
E00095942,7.5,31.2,53.8,7.5
E00095943,22,25,46.2,6.8
E00095944,9.7,30.6,50.8,8.9
E00095945,6.3,27,56.8,9.9
E00095946,10.9,29.3,44.9,15
E00095947,11.8,26.3,57.9,3.9
E00095948,11.1,26.2,46.8,15.9
E00095949,14.1,30.5,45.3,10.2
E00095950,15.3,29,42,13.7
E00095951,18.6,22,45.8,13.6
E00095952,11,26.6,53.8,8.7
E00095953,16.5,22.6,48.7,12.2
E00095954,13.5,30.2,51,5.2
E00095955,12.8,34,43.3,9.9
E00096026,14.1,25.1,36.7,24.1
E00096028,15,34,34,17
E00096029,21.2,26.9,38.5,13.5
E00096032,19.3,22.9,46.8,11
E00096033,15.7,24.7,46,13.6
E00096034,20.3,22.8,44.3,12.7
E00096400,9.1,18.2,43.4,29.3
E00096401,17.3,18.5,45.7,18.5
E00096402,8.9,22.9,52.2,15.9
E00096403,10.1,16,59.7,14.3
E00096404,16.8,20.3,53.8,9.1
E00096405,7.8,22.4,62.9,6.9
E00096406,15.5,21,48.1,15.5
E00096407,16.1,17.9,57.1,8.9
E00096408,5.7,7.6,61,25.7
