geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00095939,92.4,3.8,1.5,2.3
E00095940,89.3,5,0.6,5
E00095941,85.4,5.4,2.1,7.1
E00095942,83,10.8,3.3,2.8
E00095943,87.5,6.6,2.2,3.7
E00095944,89.8,5.9,1.3,3
E00095945,89.4,6.2,1.3,3.1
E00095946,90.9,5.5,1.5,2.1
E00095947,92.9,0.8,2.9,3.3
E00095948,89.5,7.1,1.7,1.7
E00095949,88.6,6.3,2.2,3
E00095950,90.7,5.7,1.6,2
E00095951,87.9,5.9,2.6,3.6
E00095952,88.7,6.7,1.8,2.8
E00095953,91.7,2.2,3.2,2.9
E00095954,89.3,6.9,0.4,3.4
E00095955,92.7,3.4,0.4,3.4
E00096026,86.8,6.4,2.6,4.2
E00096028,94.5,2.1,0.4,3
E00096029,91.6,4,0.7,3.6
E00096032,90,6.2,2.4,1.4
E00096033,90.9,3,2.3,3.7
E00096034,85.3,7.4,2.5,4.9
E00096400,88.4,9.8,0,1.8
E00096401,91.5,7,0,1.6
E00096402,89.2,4.2,0.7,5.9
E00096403,90.2,5.6,1.3,3
E00096404,87.7,8.2,2.5,1.6
E00096405,88.1,6.6,1.3,4
E00096406,88.1,6.7,2.4,2.7
E00096407,93.8,4.3,1.4,0.5
E00096408,93,3.5,1.4,2.1
