areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00060999,61.7,1.5,36.8
E00061000,58.6,0.4,41
E00061001,65.1,0.7,34.2
E00061002,56,0.8,43.2
E00061003,65,0,35
E00061004,75.6,0,24.4
E00061005,93.5,0,6.5
E00061007,86.1,0.4,13.5
E00061008,75.1,0.4,24.5
E00061009,79.8,0,20.2
E00061010,64.9,0.7,34.4
E00061011,78.5,0.3,21.2
E00061012,78.3,0,21.7
E00061013,59.4,0.5,40.1
E00061014,60.3,0.6,39.1
E00061015,54,1.1,44.9
E00061018,81,0,19
E00061019,82.2,0,17.8
E00061020,69.7,0,30.3
E00061115,78.3,1,20.7
E00061116,89.4,2,8.7
E00061117,76.7,0,23.3
E00061119,88.6,0,11.4
E00061120,87.2,0.6,12.1
E00061126,71.4,0.8,27.7
E00061127,64,0.5,35.6
E00061131,76.6,4.2,19.2
E00061183,85.5,1.1,13.5
E00061184,64.8,0.4,34.9
E00061185,78.6,0.8,20.6
E00061186,49.8,0.8,49.4
E00061187,58,1.3,40.6
E00061188,84.8,0.4,14.9
E00061189,63.9,0.4,35.8
E00061190,77.7,0.6,21.7
E00061191,66.3,1.5,32.2
E00061192,70.7,1.1,28.2
E00061193,66.2,0.9,32.9
E00061194,62.7,0.8,36.5
E00061195,77.2,1.2,21.6
E00061196,68,1.5,30.5
E00061198,63.1,0,36.9
E00061199,78.4,1.4,20.2
E00061200,84.5,0.4,15.1
E00061201,67.2,1.5,31.3
E00061202,72.2,1.1,26.7
E00061203,79.1,0,20.9
E00061204,76,1.6,22.4
E00061205,52.9,0.4,46.8
E00061206,66.9,0,33.1
E00061207,77.3,0.9,21.8
E00061210,73.8,0,26.3
E00061211,59.7,0.4,39.8
E00061336,77.8,0.9,21.3
E00061337,67.2,0,32.8
E00061338,73.2,0.5,26.3
E00061339,77.1,0.7,22.2
E00061340,77.6,0,22.4
E00061341,83.4,0.3,16.2
E00061342,60.5,1.6,37.9
E00061343,84.8,0.3,15
E00061344,76.6,0,23.4
E00061345,68.7,2.1,29.2
E00061346,84.3,0.7,15
E00061348,86.2,0,13.8
E00061349,75.8,0.7,23.4
E00061350,74.6,0.2,25.1
E00061351,85.5,0.2,14.3
E00061353,62.3,0.3,37.3
E00061354,51.8,0.3,47.9
E00061355,73.9,0.7,25.4
E00061356,60.2,1.2,38.6
E00061430,87.6,0,12.4
E00061432,88.4,1,10.6
E00061433,83.9,1.2,14.8
E00061434,88.3,0,11.7
E00061436,86.6,0,13.4
E00061437,85.5,0.4,14.2
E00061439,88.1,0.3,11.5
E00061440,74,0.4,25.6
E00061441,73.4,1.9,24.8
E00061442,77.7,0.4,22
E00061443,76.6,3.9,19.5
E00061444,79.4,0,20.6
E00141682,71.4,2.4,26.2
E00141683,86.3,1.7,12
E00141684,78.3,4,17.7
E00141685,83.4,0,16.6
E00141686,82.6,3.2,14.2
E00141687,81.6,2.5,15.9
E00141688,85.1,0,14.9
E00141726,86.1,0,13.9
E00141727,83.5,1.3,15.2
E00141736,80.1,1.2,18.8
E00141737,79.8,1.4,18.8
E00141738,79.1,0.7,20.3
E00141739,82.1,1.3,16.6
E00141740,79.4,0.3,20.3
E00141828,59.9,0,40.1
E00141829,75.5,1.1,23.4
E00141830,78.4,1,20.6
E00141831,79.6,0.4,20
E00141832,65.6,0.4,34
E00141833,82.4,1.4,16.2
E00141834,69.3,0.9,29.9
E00141837,67.5,2,30.6
E00141839,68.9,0,31.1
E00141840,69.1,0.4,30.5
E00174121,71.9,0.6,27.5
E00174126,88.7,1,10.3
E00174127,91.2,1.4,7.4
E00174135,59.3,0.7,40.1
E00188173,63.3,0,36.7
E00188175,90.3,2.2,7.6
E00188178,65,1,34.1
E00188182,69.3,0,30.7
E00188208,90.7,0.3,9
E00188251,86.8,0.7,12.5
E00188268,81.6,2.9,15.4
E00188270,90.1,0.6,9.4
E00188278,88.6,1.6,9.8
E00188280,93.2,0,6.8
E00188333,70.2,1.9,27.9
