areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00060999,9.5,51.6,38.9
E00061000,7.3,50.4,42.3
E00061001,10.2,49.1,40.7
E00061002,9.4,46.9,43.8
E00061003,4.5,60.4,35.1
E00061004,8.3,62.1,29.5
E00061005,7,68.2,24.8
E00061007,11.2,72.4,16.3
E00061008,9.4,70.9,19.7
E00061009,7.4,71.3,21.3
E00061010,9.2,53.2,37.6
E00061011,9.9,64,26.1
E00061012,7.3,71.3,21.3
E00061013,9.5,56.2,34.3
E00061014,6.1,53.4,40.5
E00061015,9,58.2,32.8
E00061018,5.9,83,11.1
E00061019,8.9,60.4,30.7
E00061020,8,60.2,31.8
E00061115,6,76,18
E00061116,4.5,76.5,18.9
E00061117,10.1,71.4,18.5
E00061119,7.5,77.6,14.9
E00061120,7.7,79.2,13.1
E00061126,6.6,65.4,27.9
E00061127,7.6,67.4,25
E00061131,13.2,63.2,23.6
E00061183,11.4,78.9,9.6
E00061184,4.6,65.4,30
E00061185,12.4,72.3,15.3
E00061186,6.9,56.2,36.9
E00061187,3.3,55.7,41
E00061188,10,70,20
E00061189,11,52,37
E00061190,7,75.7,17.3
E00061191,5.1,66.7,28.3
E00061192,13.3,60,26.7
E00061193,8.9,49.6,41.5
E00061194,10.9,55.4,33.7
E00061195,11.6,56.6,31.8
E00061196,11.1,56.3,32.5
E00061198,7.2,60.1,32.7
E00061199,5.6,78.8,15.6
E00061200,4.5,75.9,19.6
E00061201,8.6,60.4,30.9
E00061202,7.9,73,19
E00061203,9.4,72.4,18.2
E00061204,10.6,61.1,28.3
E00061205,3.5,62.5,34
E00061206,13.2,52.7,34.1
E00061207,11.9,69.3,18.8
E00061210,5.5,54.8,39.7
E00061211,2,65,33
E00061336,8.6,71.2,20.1
E00061337,7.6,68.2,24.2
E00061338,2.4,76.2,21.4
E00061339,9.6,67.5,22.8
E00061340,10.8,60.4,28.8
E00061341,7,68.8,24.2
E00061342,16,48.9,35.1
E00061343,9.7,73.9,16.5
E00061344,13.1,62.3,24.6
E00061345,9.5,55.8,34.7
E00061346,10.8,70,19.2
E00061348,7.1,73.7,19.2
E00061349,4.7,69.8,25.5
E00061350,9.5,62.4,28
E00061351,13.3,64.6,22.1
E00061353,8.8,48.6,42.6
E00061354,8,41.3,50.7
E00061355,10.8,59.8,29.4
E00061356,4.5,63,32.5
E00061430,5.4,75.9,18.8
E00061432,6.6,75.2,18.2
E00061433,5.3,81.2,13.5
E00061434,10.2,75.2,14.6
E00061436,4.2,81.8,14
E00061437,11.9,65.5,22.6
E00061439,11.9,79.8,8.3
E00061440,8.5,54.6,36.9
E00061441,11.6,51.4,37
E00061442,9.3,64.8,25.9
E00061443,20.5,56.2,23.3
E00061444,12.1,62.1,25.8
E00141682,17.3,61.5,21.2
E00141683,12.3,81.2,6.5
E00141684,6.8,46.4,46.9
E00141685,4.2,86.8,9
E00141686,7,84,9
E00141687,9.7,79.4,11
E00141688,3.8,80.8,15.4
E00141726,16.9,71.8,11.3
E00141727,24.4,67.1,8.5
E00141736,10.6,78,11.4
E00141737,14.9,75.5,9.6
E00141738,14.1,62,23.9
E00141739,8.1,77.8,14.1
E00141740,8.5,82.9,8.5
E00141828,14,60.5,25.4
E00141829,14.5,71.8,13.7
E00141830,11.1,80,8.9
E00141831,3.7,84.6,11.8
E00141832,7.8,71.2,20.9
E00141833,3.9,77.9,18.2
E00141834,9.8,63.9,26.3
E00141837,6.2,72.6,21.2
E00141839,14.1,78.9,7
E00141840,10.8,73,16.2
E00174121,21.5,47.7,30.8
E00174126,8.5,69.2,22.3
E00174127,14,65.3,20.7
E00174135,9.1,57.9,33.1
E00188173,10.8,60,29.2
E00188175,18.3,54.9,26.8
E00188178,7.5,57.9,34.6
E00188182,7,67.7,25.3
E00188208,16.2,68.9,14.9
E00188251,13.7,67.1,19.2
E00188268,17.7,59.4,22.9
E00188270,33.3,47.2,19.4
E00188278,15.7,70.6,13.7
E00188280,13.3,66.7,20
E00188333,8.3,66.7,25
