areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00060999,31.3,43.5,10.4,14.8
E00061000,34.1,40.2,8.5,17.1
E00061001,33.6,37.2,12.4,16.8
E00061002,30.4,49.3,2.9,17.4
E00061003,32.6,44.4,11.8,11.1
E00061004,42.7,38.5,9.4,9.4
E00061005,34.4,32.3,20,13.3
E00061007,31.4,36.5,13.9,18.2
E00061008,24.3,47.7,14.4,13.5
E00061009,33,32,20,15
E00061010,38.5,32.7,9.6,19.2
E00061011,31.5,39.2,15.4,13.8
E00061012,37.5,28.8,10,23.8
E00061013,34.2,36.8,9.6,19.3
E00061014,29.1,32.5,12.8,25.6
E00061015,28.9,45.6,7.8,17.8
E00061018,36.2,38.8,9.5,15.5
E00061019,32,32,15.6,20.4
E00061020,46.3,31.6,6.3,15.8
E00061115,35.8,33.9,24.8,5.5
E00061116,23.7,44.1,15.1,17.2
E00061117,18.5,38,25.9,17.6
E00061119,24.5,26.5,32.7,16.3
E00061120,24.8,29.2,34.5,11.5
E00061126,38.8,27.5,25,8.8
E00061127,40,30.8,15.4,13.8
E00061131,39.5,19.8,17.3,23.5
E00061183,14.3,39.8,25.6,20.3
E00061184,30.4,34.3,12.7,22.5
E00061185,14.4,27.8,43.3,14.4
E00061186,23.2,43.5,10.1,23.2
E00061187,26.2,37.7,16.4,19.7
E00061188,16,41.6,20.8,21.6
E00061189,24.8,30.7,12.9,31.7
E00061190,21.2,46.2,15.9,16.7
E00061191,25.8,44.1,5.4,24.7
E00061192,26.7,45.8,13,14.5
E00061193,34,36.8,13.2,16
E00061194,27.7,46.5,9.9,15.8
E00061195,24,45.6,14.4,16
E00061196,20.2,47.7,25.7,6.4
E00061198,23.4,45.3,12.5,18.8
E00061199,30.7,30.7,17.8,20.8
E00061200,28.6,42.9,15.3,13.3
E00061201,27.8,47.4,15.5,9.3
E00061202,25,40.4,8.7,26
E00061203,21.2,43.4,21.7,13.7
E00061204,32.3,38.5,9.4,19.8
E00061205,31,45.1,12.7,11.3
E00061206,30.7,35,8.8,25.5
E00061207,19.1,31.8,35.5,13.6
E00061210,45.1,29.2,15,10.6
E00061211,35.3,33.8,11.8,19.1
E00061336,39.6,29.9,16.9,13.6
E00061337,37.6,22.6,19.4,20.4
E00061338,30.4,37,15.2,17.4
E00061339,32.4,31.6,22.8,13.2
E00061340,38.6,26.3,12.3,22.8
E00061341,29.8,30.6,16.5,23.1
E00061342,37.1,32.4,13.3,17.1
E00061343,28.8,31.2,22.4,17.6
E00061344,39,31.3,15.9,13.7
E00061345,36.8,28.3,13.2,21.7
E00061346,30.5,29,22.9,17.6
E00061348,36.8,30.6,18.1,14.6
E00061349,32.9,38.8,15.3,12.9
E00061350,32.1,37,19.1,11.7
E00061351,30.3,34.6,20.5,14.5
E00061353,48.9,25,4.3,21.7
E00061354,53.8,21.5,9.7,15.1
E00061355,31,23,16.7,29.4
E00061356,35.5,24.2,14.5,25.8
E00061430,23.3,45.6,16.5,14.6
E00061432,23.1,38.8,25.4,12.7
E00061433,21.7,40.3,26.4,11.6
E00061434,29.5,26.1,23.9,20.5
E00061436,21.2,39.4,18.2,21.2
E00061437,28.4,41.8,12.1,17.7
E00061439,22.8,41.1,17.7,18.4
E00061440,24.8,43.4,8.8,23
E00061441,36.7,30.8,14.8,17.8
E00061442,31.7,34.1,15.4,18.7
E00061443,22.9,42.9,16.2,18.1
E00061444,32.8,32.8,14.4,20.1
E00141682,6.2,24.6,36.9,32.3
E00141683,15.8,33.3,31.6,19.3
E00141684,6.9,42.3,40.6,10.3
E00141685,13.8,32.1,35.8,18.3
E00141686,21.6,30.2,29.3,19
E00141687,15.4,40.6,31.4,12.6
E00141688,9.1,27.3,37.7,26
E00141726,10.6,38.1,38.1,13.3
E00141727,15.8,36,26.3,21.9
E00141736,16.4,39.4,29.1,15.2
E00141737,14.4,42.5,22.6,20.5
E00141738,9.7,29.2,41.7,19.4
E00141739,17.6,26.9,38,17.6
E00141740,34,19.9,28.4,17.7
E00141828,21.9,50,6.1,21.9
E00141829,10.3,48.3,25.9,15.5
E00141830,13,37,32.6,17.4
E00141831,7.2,42.2,32.5,18.1
E00141832,9.5,38.1,25,27.4
E00141833,3.2,50,30.6,16.1
E00141834,14.5,48.3,19.3,17.9
E00141837,17.7,35.4,31,15.9
E00141839,15.8,31.6,41.1,11.6
E00141840,18.5,28.5,33.1,20
E00174121,34.9,38.1,17.5,9.5
E00174126,30.6,34.7,23.1,11.6
E00174127,26.8,33.3,25.7,14.2
E00174135,34.9,41.8,12.2,11.1
E00188173,37.9,41.7,4.9,15.5
E00188175,27.8,32.5,23.2,16.6
E00188178,41.9,34.3,9.5,14.3
E00188182,24.4,29.3,24.4,22
E00188208,23.6,37.4,23.6,15.5
E00188251,24.7,42.6,17.3,15.4
E00188268,33.5,41.6,14.7,10.2
E00188270,29.9,36.1,16.5,17.5
E00188278,20.5,41.7,25.8,12.1
E00188280,22.6,35,21.9,20.4
E00188333,32.9,25,25,17.1
