areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00060999,0,36.2,59.2,4.6
E00061000,11.4,46.2,37.9,4.5
E00061001,4.4,39,41.2,15.4
E00061002,0.8,54.5,39.7,5
E00061003,0.7,32.5,60.3,6.6
E00061004,14.6,27.6,49.6,8.1
E00061005,0,17.2,34.3,48.5
E00061007,1.7,6.6,81,10.7
E00061008,6.9,35.9,48.1,9.2
E00061009,1.7,25,56,17.2
E00061010,11,48.5,30.9,9.6
E00061011,0,24.6,54.8,20.6
E00061012,0.8,24.8,62.4,12
E00061013,6.9,22.3,67.7,3.1
E00061014,6.2,50.3,39.8,3.7
E00061015,13.3,42.2,41.5,3
E00061018,0,22.2,67.4,10.4
E00061019,2.9,33.6,52.6,10.9
E00061020,6.7,22.9,66.7,3.8
E00061115,10.4,26.1,44,19.4
E00061116,0,12.9,79.3,7.8
E00061117,0.8,11.6,74.4,13.2
E00061119,0,34.4,32.8,32.8
E00061120,2.5,32.7,36.5,28.3
E00061126,30.2,45.3,16.5,7.9
E00061127,33.6,52.1,7.6,6.7
E00061131,13.8,44.7,31.7,9.8
E00061183,1.6,18.4,50.4,29.6
E00061184,9,27.6,56.7,6.7
E00061185,1.7,22.9,41.5,33.9
E00061186,1.7,51.3,42,5
E00061187,24,51.2,24,0.8
E00061188,0,34.9,43.4,21.7
E00061189,9.9,19.8,66.4,3.8
E00061190,1.2,26.9,52,19.9
E00061191,1.4,51.4,37.5,9.7
E00061192,3.8,43.6,39.8,12.8
E00061193,0.8,26,61.1,12.2
E00061194,4.8,29.8,54.8,10.6
E00061195,0,10.7,63.1,26.2
E00061196,23.4,21,37.1,18.5
E00061198,3.1,43.8,50.8,2.3
E00061199,7.5,28.6,46.9,17
E00061200,2.6,39.5,49.1,8.8
E00061201,2,57.1,34,6.8
E00061202,2.9,35,47.4,14.6
E00061203,0,15,50,35
E00061204,0,41.3,42.1,16.5
E00061205,15.3,31.5,43.2,9.9
E00061206,1.5,3.1,70.2,25.2
E00061207,0,32.1,41.5,26.4
E00061210,5,4,82.2,8.9
E00061211,1.8,49.5,44.1,4.5
E00061336,0,20.5,70.9,8.6
E00061337,1.5,51.9,39.7,6.9
E00061338,1,31,60,8
E00061339,1.5,38,44.5,16.1
E00061340,3.2,40,49.6,7.2
E00061341,1.4,29.5,50.7,18.5
E00061342,3.7,41.1,43.9,11.2
E00061343,2.6,32.6,28.5,36.3
E00061344,1.9,21.4,39,37.7
E00061345,1.6,64.1,29.7,4.7
E00061346,5.2,35.6,42.2,17
E00061348,2.7,25.7,49.3,22.3
E00061349,2.2,39,52.2,6.6
E00061350,1.6,45,43.5,9.9
E00061351,2.4,20,36.2,41.4
E00061353,3.8,40.8,53.1,2.3
E00061354,0.8,48.1,46.5,4.7
E00061355,1.4,50.7,42,5.8
E00061356,35.6,40.6,22.5,1.3
E00061430,0.8,25.4,55.1,18.6
E00061432,0,1.5,48.1,50.4
E00061433,0,16.5,37,46.5
E00061434,0,10.3,51.7,37.9
E00061436,0.8,30.3,42.9,26.1
E00061437,0.8,15.8,70.8,12.5
E00061439,0.9,5.3,83.3,10.5
E00061440,8.3,24.1,63.2,4.5
E00061441,1.1,33,52.8,13.1
E00061442,3.9,54.3,34.9,7
E00061443,1,54.5,36.6,7.9
E00061444,2.3,39.8,40.9,17
E00141682,3.6,23.2,39.3,33.9
E00141683,5.6,27.5,40.1,26.8
E00141684,2.5,21.7,28,47.8
E00141685,0,21.1,44.5,34.4
E00141686,6.5,26,43.1,24.4
E00141687,2.3,24.3,36.4,37
E00141688,3.3,10,41.7,45
E00141726,2.1,19.1,34,44.7
E00141727,2.9,32,36.9,28.2
E00141736,3.5,22.2,36.1,38.2
E00141737,6.3,22.2,42.9,28.6
E00141738,1.3,24.4,47.4,26.9
E00141739,2.8,17.6,32.4,47.2
E00141740,3.5,34.3,37.8,24.5
E00141828,2.5,40.3,50.4,6.7
E00141829,5.4,23.3,45,26.4
E00141830,9.4,22.6,50,17.9
E00141831,2.4,45.7,39.4,12.6
E00141832,20.4,35.9,36.6,7
E00141833,1.2,19.8,40.7,38.3
E00141834,7.4,29.1,48,15.5
E00141837,0.9,16.8,49.6,32.7
E00141839,2.3,21.8,42.5,33.3
E00141840,3.2,22.3,36.2,38.3
E00174121,11.7,24.7,48.1,15.6
E00174126,35.9,7.7,6.3,50
E00174127,1.5,9.8,6.8,81.8
E00174135,3.7,31.1,48.4,16.9
E00188173,2.3,37.9,55.3,4.5
E00188175,6.3,10.5,9.5,73.7
E00188178,1.5,46.6,49.6,2.3
E00188182,2.1,52.9,36.4,8.6
E00188208,0,0,14.8,85.2
E00188251,3.1,18.9,46.5,31.5
E00188268,0,6.9,37.2,55.9
E00188270,0,1.8,30.6,67.6
E00188278,0,23.5,30.4,46.1
E00188280,0,1.3,10,88.8
E00188333,15.3,43.5,25.8,15.3
